Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
229,747065,1/3/2008,Congressman Betty McCollum,Writes to DHS with concerns over the growing backlog and process delays with immigration cases at the USCIS.,,,,,,,,,,
230,,,,,,,,,,,,,,
231,,,,,,,,,,,,,,
232,747479,1/7/2008,Congressman John M. McHugh,"Writes regarding the implementation of the Western Hemisphere Travel Initiative, especially along the Northern Border of New York.",,,,,,,,,,
233,749824,1/23/2008,Senator Robert Menendez,|bX6'    request for assistance in obtaining an J1 visa,,,,,,,,,,
234,747033,1/2/2008,Congressman John L. Mica,"Writes in regard to CBP’s interpetation of 46 USC 55103, Transportation of Passengers, for certain voyages.",,,,,,,,,,
235,747584,1/8/2008,Congressman John L. Mica,(b)l6)    request for a refund be paid to (b-'f6’    i'or the bond he paid,,,,,,,,,,
236,750552,1/28/2008,Congressman Brad Miller,Writes to request information and records related to the formaldehyde testing of FEMA travel trailers.,,,,,,,,,,
237,748294,1/11/2008,Congressman Gary G. Miller,(b)(6]    regarding the status of his appeal,,,,,,,,,,
238,747465,1/7/2008,Senator Lisa Murkowski,b}(6)    regarding the ability of either active duty or reserve members of foreign armed forces to reside in the United States of America.,,,,,,,,,,
239,750467,1/28/2008,Senator Patty Murray,regarding her 1-130 petiton,,,,,,,,,,
240,,,,,,,,,,,,,,
241,,,,,,,,,,,,,,
242,750445,1/28/2008,Congressman Sue Myrick,"pnd Immigration Attorney, Chris Greene, concerning their request to be allowed to remain in the United States during the appeal of their denied 1-140 which their attorney filed on their behalf.",,,,,,,,,,
243,747208,1/4/2008,Senator Bill Nelson,regarding adjustment to permanent resident status petition,,,,,,,,,,
244,749030,1/16/2008,Senator Bill Nelson,regarding the status of the appeal she filed on behalf of her husband,,,,,,,,,,
245,749273,1/17/2008,Senator Bill Nelson,request for assistance in bringin ghis wife and daughter to the U.S under his parent political asylum case,,,,,,,,,,
246,749963,1/23/2008,Senator Bill Nelson,(bl<fil    regarding her husband's 1-212,,,,,,,,,,
247,751109,1/30/2008,Senator Bill Nelson,"DKC”    request to expedite pending motion to reopen filed on June 6, 2007 to reopen an application for adjustment of status denied by CIS",,,,,,,,,,
248,751129,1/30/2008,Senator Bill Nelson,<m{05    regarding the status of their appeal,,,,,,,,,,
249,,,,,,,,,,,,,,
250,750705,1/29/2008,Congressman Eleanor Holmes Norton,"(b,(6)    entered the U.S. as an adopted child in 1959. He seeks to document his immigration status so that he might get proper identification",,,,,,,,,,
251,750667,1/28/2008,Congressman Barack H. Obama,Writes to request Secret Service protection for his wife Michelle Obama.,,,,,,,,,,
252,750393,1/25/2008,Congressman Ed Pastor,Writes regarding Child Support Orders of Assignment to federal departments and independent agencies.,,,,,,,,,,
253,748973,1/16/2008,Congressman Nancy Pelosi,"Joint letter with Director of National Intelligence, Department of Defense,, and Department of Justice to Speaker Pelosi regarding HR. 985 and S. 274, the ""Whistleblower Disclosure Bills"".",,,,,,,,,,
254,747023,1/2/2008,Congressman David E. Price,writes in support of proposed meetng with local mayors over Border Fence intiative in Texas.,,,,,,,,,,
255,747129,1/3/2008,Congressman David E. Price,"Writes regarding DHS's financial management system and recommends that during the current Transformation and Systems Consolidation effort, DHS use an incremental approach to consolidate.",,,,,,,,,,
256,747565,1/8/2008,Congressman David E. Price,W(b)    regarding the processing of her adoption case with the USCIS office in Ho Chi Minh City.,,,,,,,,,,
257,,,,,,,,,,,,,,
258,749811,1/23/2008,Congressman David E. Price,fb)(6)    regarding current status in the U.S.,,,,,,,,,,
259,750040,1/24/2008,Congressman Tom Price,regarding the SAVE program,,,,,,,,,,
260,750473,1/28/2008,Congressman Adam H. Putnam,"(b)tD)    ""egarding the status of her appeal",,,,,,,,,,
261,750331,1/24/2008,Congressman Ernesto Quevedo,Writer applied for permanent residency and believes he was rejected upon his health condition.,,,,,,,,,,
262,747458,1/7/2008,Congressman Norman J. Rabkin,GAO notification concerning an engagement related to a transfer from the Spectrum Relocation Fund to Immigration and Customs Enforcement.,,,,,,,,,,
263,747946,1/9/2008,Congressman Norman J. Rabkin,GAO sends a notification concerning an engagement dealing with the Department of Homeland,,,,,,,,,,
264,747954,1/9/2008,Congressman Norman J. Rabkin,GAO writes to inform of multiple engagements concerning the Federal Emergency Management Agency efforts to assist households living in FEMA trailers after beging displaced by Hurricanes Katrina and Rita.,,,,,,,,,,
265,748091,1/10/2008,Congressman Norman J. Rabkin,GAO sends notification concerning an engagement dealing with the Secure Border Initiative (SBI) fiscal year 2008 Expenditure Plan.,,,,,,,,,,
266,748383,1/11/2008,Congressman Norman J. Rabkin,GAO notifies of DHS concerning the Commonwealth of the Northern Mariana Islands immigration and labor market.,,,,,,,,,,
267,,,,,,,,,,,,,,
268,,,,,,,,,,,,,,
269,748824,1/15/2008,Congressman Norman J. Rabkin,GAO notifies the Department of Homeland Security (DHS) of an engagement concerning the Homeland Security Infonnation Network and DHS efforts to address prior GAO reccomendations.,,,,,,,,,,
270,747075,1/3/2008,Senator Jack Reed,Writes in support of the Warren Fire Department and its application for the allocation of Federal funds under DHS's Assistance to Firefighters grant program.,,,,,,,,,,
271,747442,1/7/2008,Congressman Rick Renzi,’egarding the status of their Finger prints,,,,,,,,,,
272,747425,1/3/2008,Congressman Silvestre Reyes,Writes on behalf of(b)(6)    and his application for a postion with ICE.,,,,,,,,,,
273,748926,1/15/2008,Congressman Silvestre Reyes,tb>|5f    regarding a status update on his immigration case,,,,,,,,,,
274,749625,1/18/2008,Congressman Silvestre Reyes,"Writes on behalf of his constituent,an ICE employee who is having difficulty with his Federal Employees Retirement System.",,,,,,,,,,
275,750042,1/24/2008,Congressman Silvestre Reyes,Chairman Reyes writes with concerns regarding the implementation of new regulations at land ports of entry.,,,,,,,,,,
276,,,,,,,,,,,,,,
277,747956,1/9/2008,Senator Pat Roberts,Writes on behalf of constituent (b)(6)    | regarding his associate's proposed seminar and how it might be of interest to DHS.,,,,,,,,,,
278,749853,1/23/2008,Senator Pat Roberts,egarding his 601 waiver,,,,,,,,,,
279,751296,1/30/2008,Senator John D. Rockefeller,SECRET — Invitation to testify in front of the Senate Committee on Intelligence on February 12.,,,,,,,,,,
280,751247,1/30/2008,Congressman Ciro D. Rodriguez,Representative Rodriguez writes regarding the implementation of the remaining consultation requirements found Public Law 110-161.,,,,,,,,,,
281,747589,1/8/2008,Congressman Michael J. Rogers,"<b}(6)    regarding an employment advertisement from the LaGrange Shopper,",,,,,,,,,,
282,749284,1/17/2008,Congressman Ileana Ros-Lehtmen,"<r,K6'    regarding th Cuban freedom seekers who were intercepted at sea.lb,w    is requesting that the group be allowed to apply for political asylum and be afforded legal representation, as they fear for their lives if returned to Cuba. Cuban Freedom Seekers: (b)(6)",,,,,,,,,,
283,,,,,,,,,,,,,,
284,749446,1/18/2008,Congressman Ileana Ros-Lehtinen,Writes to offer a recommendation for    who is seeking employment with DHS.,,,,,,,,,,
285,748289,1/11/2008,Congressman Edward Royce,(b)(6)    egarding case status,,,,,,,,,,
286,747516,1/7/2008,Senator Marco Rubio,"Director Gonzalea thanks Mr, Marco Rubio, Speaker of the Florida House of Representatives for his appearance at the naturalization ceremony on December 20, 2007.",,,,,,,,,,
287,750464,1/28/2008,Congressman Ken Salazar,Regarding the status of their 1-730 applications:^6- (bi(6),,,,,,,,,,
288,748011,1/10/2008,Congressman Bill Sail,(b)(6)    -egarding the status of his 1-485,,,,,,,,,,
289,749933,1/23/2008,Congressman Bill Sali,request for assistance with renewing her permanent resident card,,,,,,,,,,
290,749938,1/23/2008,Senator Bernard Sanders,"Writes on behalf of his eonsitituenj(b?,si    egarding his name being removed from a watch list distributed to the airlines.",,,,,,,,,,
291,751107,1/30/2008,"Congressman Adam B, Schiff","bJ(b)    regarding the status of the application for waiver of grounds of inadmissibility she filed on August 28, 2007.",,,,,,,,,,
292,748137,1/10/2008,Congressman Jean Schntidl,-egarding green card,,,,,,,,,,
293,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,
295,750024,1/24/2008,Congressman Jean Schmidt,regarding her labor certificate,,,,,,,,,,
296,748244,1/10/2008,Congressman Paul A. Schneider,Response to a request for updated information regarding the Executive Resources spreadsheet.,,,,,,,,,,
297,747715,1/8/2008,Senator Charles E. Schumer,Writes in support of the application submitted by Rotterdam Fire District No. 3 (Carman Volunteer Fire Department) for funding under the 2007 Fire Prevention and Safety Grant Program.,,,,,,,,,,
298,746846,1/2/2008,Congressman Robert C. Scott,(b)(f5)    regarding obtaining the status of her 1-130 application for her son{'bX°>,,,,,,,,,,
299,746863,1/2/2008,Congressman Robert C. Scott,lb)(6)    |request for assistance in obtaining a copy of his wife's certificate of naturalization,,,,,,,,,,
300,748978,1/16/2008,Congressman Robert C. Scott,fb>(6)    |follow up letter regarding his FOIA request,,,,,,,,,,
301,749084,1/16/2008,Congressman Robert C. Scott,tbKe)    regarding case status,,,,,,,,,,
302,749928,1/23/2008,Congressman Robert C. Scott,(bws)    regarding the status of his N-400 application,,,,,,,,,,
303,750585,1/28/2008,Congressman Robert C. Scott,Follow up letter to the inquiry regardingib)(6) W6),,,,,,,,,,
304,,,,,,,,,,,,,,
305,,,,,,,,,,,,,,
306,747319,1/4/2008,Congressman Joe Sestak,"tb),t,)    regarding his employment based immigration",,,,,,,,,,
307,747767,1/9/2008,Congressman Joe Sestak,M0-’    regarding her application for citizenship,,,,,,,,,,
308,748069,1/10/2008,Congressman Joe Sestak,"<b,(01    regarding the 1-130 petitons he submitted for his children",,,,,,,,,,
309,749038,1/16/2008,Congressman Joe Sestak,<b'(6'    request for assistance with some problems with her immigration case,,,,,,,,,,
310,749649,1/22/2008,Congressman Joe Sestak,(b)(6)    .e. [_797C,,,,,,,,,,
311,749814,1/23/2008,Congressman Joe Sestak,egarding her visa,,,,,,,,,,
312,749828,1/23/2008,Congressman Joe Sestak,(b>(6)    re: 1-129 application,,,,,,,,,,
313,749842,1/23/2008,Congressman Joe Sestak,(bX6)    [egarding status of green card application,,,,,,,,,,
314,750036,1/24/2008,Congressman Joe Sestak,(b)(6i    wishes to cancel her application for a green card for her husband,,,,,,,,,,
315,,,,,,,,,,,,,,
316,750039,1/24/2008,Congressman Joe Sestak,:b''6'-'    -egarding their pending name check,,,,,,,,,,
317,750050,1/22/2008,Congressman Joe Sestak,"regarding Form 1-797, Notice of Action",,,,,,,,,,
318,750698,1/29/2008,Congressman Joe Sestak,(bl<':i'    regarding his replacement citizenship certificate,,,,,,,,,,
319,751315,1/31/2008,Congressman Joe Sestak,request for assistance obtaining her citizenship papers,,,,,,,,,,
320,751480,1/30/2008,Congressman Joe Sestak,"Writes on behalf of his constituent, (b)<5)    egarding the need for the Passport Office to return his birth certificate that accompanied his passport application of August, 2007.",,,,,,,,,,
321,747667,1/8/2008,Congressman Carol Shea-Porter,",b)<0)    regarding the difficulties he experienced when returning to the United States after a brief stay abroad",,,,,,,,,,
322,749028,1/16/2008,Senator Richard C. Shelby,"Writes on behalf of his constituent,    regarding getting his fiancee visa approved.",,,,,,,,,,
323,749408,1/18/2008,Congressman Michael K. Simpson,btl‘6-1    request for assistance with his wife's immigration case,,,,,,,,,,
324,,,,,,,,,,,,,,
325,749904,1/23/2008,Congressman Ike Skelton,"Writes on behalf of of his constituent,(b)f0J    regarding her mother's travel visa.",,,,,,,,,,
326,750337,1/23/2008,Congressman Ike Skelton,Forwards constituent request front ’b!lKi    egarding the non- immigrant travel visa for Dagnia Sagalova.,,,,,,,,,,
327,750940,1/25/2008,Congressman Louise McIntosh Slaughter,"Write to express disapproval regarding the new border crossing documentation requirements for land ports of entry beginning January 31,2008 and urges the acceptance of oral declarations until WHT1 is implemented.",,,,,,,,,,
328,747570,1/8/2008,Congressman Christopher H. Smith,"^ ,(6-    regarding the status of the immigration visas she filed for her family",,,,,,,,,,
329,749418,1/18/2008,Congressman Gordon H. Smith,<bXB1    regarding his name check,,,,,,,,,,
330,749311,1/17/2008,Congressman Lamar Smith,"Writes regarding H.R. 1071, the ""September 11 Family Humanitarian Relief and Patriotism Act"", and urges DHS not to support the bill.",,,,,,,,,,
331,750419,1/25/2008,Congressman Olympia J. Snowe,Writes on behalf of constituentregarding his experiences with CBP when returning to the US from foreign travel.,,,,,,,,,,
332,747572,1/8/2008,Congressman Arlen Specter,"(b,(bJ    regarding his adjustment of status case",,,,,,,,,,
333,748407,1/11/2008,Congressman Arlen Specter,"Regarding,b)f8)    jcurrent status",,,,,,,,,,
334,,,,,,,,,,,,,,
335,,,,,,,,,,,,,,
336,748674,1/14/2008,Congressman Arlen Specter,|<b^6)    seeks assistance with his asylum case.,,,,,,,,,,
337,748759,1/15/2008,Congressman Arlen Specter,regarding her request to have her and her husband's lbl(6'    FBI name/DOB check for their N-400 applications expedited,,,,,,,,,,
338,749396,1/18/2008,Congressman Arlen Specter,(b){8)    regarding his employment based immigration,,,,,,,,,,
339,749944,1/23/2008,Congressman Arlen Specter,regarding her pending appeal of the denial of her application for waiver of the 2-year foreign residence requirement,,,,,,,,,,
340,751388,1/31/2008,Congressman Arlen Specter,"(b,(b)    regarding her pending adjustment of status case",,,,,,,,,,
341,749275,1/17/2008,Congressman Fortney Pete Stark,Writing regarding the letter Representative Zoe Lofgren sent in regarding the interaction between INA as amended by the Violence Against Women Act of 2000 and INA. Congressman Stark is writing in support of Representative Lofgren's position on the matter,,,,,,,,,,
342,748594,1/14/2008,Congressman Cliff Steams,(b}<6'    requests investigation into her son's deportation.,,,,,,,,,,
343,,,,,,,,,,,,,,
344,749012,1/16/2008,Congressman Cliff Steams,(b)(6)    request for assistance in getting her birth date corrected on her immigration forms,,,,,,,,,,
345,750687,1/28/2008,Congressman Cliff Steams,"Writes on behalf of his constituent, £bX6>    requesting assistance for her husband to return to the U.S.",,,,,,,,,,
346,750703,1/29/2008,Congressman Cliff Steams,fbX6)    regarding naturalization,,,,,,,,,,
347,748297,1/11/2008,Congressman Ted Stevens,(bX6)    regesting assistance with her family's inuniration petitions(bX6),,,,,,,,,,
348,749412,1/18/2008,Congressman Ted Stevens,tb’(6)    requesting assistance regarding his visa application,,,,,,,,,,
