Sort,X2,X3,X4,X5,X6,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
1560,949872,6/22/12,Congressman Nelson Peacock,"GAO-11-739, “SUSPENSION AND DEBARMENT: Some Agency Programs Need Greater Attention and Government wide Oversight Could Be Improved”",,,,,,,,,,,
1561,949415,6/21/12,Congressman Ed Perimutter,Writes to nominate Representative Chris Carney for the position of Under Secretary for Intelligence and Analysis.,,,,,,,,,,,
1562,948359,6/11/12,Congressman Ted Poe,Husband filed Form 1-601 for wife,,,,,,,,,,,
1563,948702,6/14/12,Congressman Ted Poe,Re an I-129F application.,,,,,,,,,,,
1564,947825,6/5/12,Senator Mark L. Pryor,"Re status of an 1-290-B, appeal.",,,,,,,,,,,
1565,947823,6/5/12,Congressman Mike Quigley,Mother filed Form I -601 for son,,,,,,,,,,,
1566,947925,6/6/12,Senator Jack Reed,Wife filed for her husband Form 1-601,,,,,,,,,,,
1567,947970,6/6/12,Senator Jack Reed,Husband filed for his wife Form 1=601,,,,,,,,,,,
1568,,,,,,,,,,,,,,,
1569,,,,,,,,,,,,,,,
1570,949614,6/22/12,Congressman Dennis R. Rehberg,Constituent to be admited legally,,,,,,,,,,,
1571,948221,6/8/12,Senator Harry Reid,Urges for improvements to be made to the EB-5 Visa Program.,,,,,,,,,,,
1572,949468,6/21/12,Congressman Jim Renaeci,Re an I-129Fpetition.,,,,,,,,,,,
1573,947737,6/5/12,Congressman Silvestre Reyes,Requests the President address security and operational efficiency at ports of entry and comprehensive immigration reform.,,,,,,,,,,,
1574,950125,6/28/12,Congressman Silvestre Reyes,Writes on behalf of a constituent regarding the constituent's concern about E Quip status.,,,,,,,,,,,
1575,948926,6/15/12,Senator Pat Roberts,Encourage the Secretary to sign the land transfer for the National Bio and Agro-defense Facility.,,,,,,,,,,,
1576,,,,,,,,,,,,,,,
1577,950027,6/28/12,Congressman Tom Rooney,Writes concerning access and use of the Systematic Alien Verification for Entitlements Program (SAVE).,,,,,,,,,,,
1578,948303,6/11/12,Senator Marco Rubio,Requests the Department fill the current vacancies for the Human Smuggling and Trafficking Center to meet the minimum 40 staffers required by law.,,,,,,,,,,,
1579,949658,6/22/12,Congressman Gregorio Sablan,"1-924 application for EB-5 Regional Center status submitted by Marianas Investment Company, LLC, in the Northern Mariana Islands",,,,,,,,,,,
1580,949676,6/14/12,Congressman Loretta Sanchez,"Status of EB-5 Regional Center application submitted on Nov. 22, 2010, by Pacific Proton Therapy Regional Center",,,,,,,,,,,
1581,,,,,,,,,,,,,,,
1582,948508,6/12/12,Congressman John P. Sarbanes,"Writes on behalT of constituent,    '    vho is requesting information on what is being done in his discrimination case and believes he has been recently reprimanded due to retaliation of his EEO Complaint.",,,,,,,,,,,
1583,950195,6/29/12,Congressman Adam B. Schiff,Writes on behalf of constituents who were denied immigration benefits because their same sex marriage is not accepted under the Defense of Marriage Act (DOMA).,,,,,,,,,,,
1584,950157,6/28/12,Congressman Bobby Schilling,"Writes on behalf of his constituent, regarding a ”2011 Analyst's Destop Binder"" he claims the Department keeps with a list of keywords the agency monitors online.",,,,,,,,,,,
1585,949507,6/21/12,Congressman Jean Schmidt,"Re status of 1-130 petition, Anya Feldman is requesting assistance in getting her husband back into the US following deportation.",,,,,,,,,,,
1586,950087,6/28/12,Congressman Jean Schmidt,"Writes on behalf of constituent,,bK6> who complains about being stopped by CBP twice upon returning to the U.S. for ""special treatment""",,,,,,,,,,,
1587,,,,,,,,,,,,,,,
1588,,,,,,,,,,,,,,,
1589,950181,6/29/12,Congressman Jean Schmidt,"Writes on behalf of constituent. <b>(6> regarding problems with CBP,",,,,,,,,,,,
1590,947727,6/4/12,Congressman Aaron Schock,Wife filed an appeal for her husband,,,,,,,,,,,
1591,948203,6/8/12,Senator Charles E. Schumer,Supports the City of Niagra Falls Fire Department's Fire Prevention and Safety grant application.,,,,,,,,,,,
1592,948216,6/8/12,Senator Charles E. Schumer,Supports the application submitted by the Brentwood Fire Department for funding under the Staffing for Adequate Fire and Emergency Response Grant program.,,,,,,,,,,,
1593,949108,6/18/12,Senator Charles E. Schumer,Supports the application submitted by the Torah Community Network for funding under the Fire Prevention and Safety Grand Program.,,,,,,,,,,,
1594,950185,6/29/12,Senator Charles E. Schumer,Writes on behalf of constituent; who complains that there are illegal Mexicans working for the Super Arif Qosaj who have been threatening to stab him.,,,,,,,,,,,
1595,,,,,,,,,,,,,,,
1596,,,,,,,,,,,,,,,
1597,948109,6/7/12,Congressman David Schweikert,Re 1-590 cases.,,,,,,,,,,,
1598,948624,6/13/12,Congressman David Schweikert,Husband filed for his wife,,,,,,,,,,,
1599,949370,6/20/12,Congressman David Schweikert,Writes on behalf of a constituent regarding his request for clarification if he is on a do-not-fly list.,,,,,,,,,,,
1600,948761,6/14/12,Congressman Tim Scott,Requests that a National Interest Waiver be issused to Ronald Sandee.,,,,,,,,,,,
1601,948092,6/7/12,Senator Jeff Sessions,Constituent has problems with Form I 290-B,,,,,,,,,,,
1602,949749,6/25/12,Senator Jeanne Shaheen,Writes on behalf of her constituent who is concerned that the Federal Government is obstructing payments he receives through the mail.,,,,,,,,,,,
1603,947595,6/4/12,Senator Richard C. Shelby,"Writes on behalf of his constituent, regarding the purchasing of .40 cal and .223 ammo.",,,,,,,,,,,
1604,,,,,,,,,,,,,,,
1605,949849,6/26/12,Congressman Heath Shuler,Constituent is a candidate for a kidney transplant by his sister,,,,,,,,,,,
1606,947817,6/5/12,Congressman Adam Smith,Re Humanitarian Parole-I-131/1-602,,,,,,,,,,,
1607,949213,6/19/12,Congressman Adam Smith,Two brothers caught up in TRIG,,,,,,,,,,,
1608,949800,6/26/12,Congressman Adam Smith,"Write to address policing along the Northern Border and the need for a clear and coherent prosecutorial discretion policy among Components,",,,,,,,,,,,
1609,949274,6/20/12,Congressman Adrian Smith,follow-up on case of    no incoming attached.,,,,,,,,,,,
1610,947978,6/6/12,Congressman Lamar Smith,Questions about the adjudication of EB-5 investor visa regional center proposals.,,,,,,,,,,,
1611,,,,,,,,,,,,,,,
1612,947981,6/7/12,Congressman Lamar Smith,Writes concerning foreign nationals who have been ordered to be deported after serving their sentences but who continue to live in the United States because their home countries have not cooperated in their removal proceedings.,,,,,,,,,,,
1613,948051,6/7/12,Congressman Lamar Smith,Writes concerning foreign nationals who have been ordered to be deported after serving their sentences but who continue to live in the United States because their home countries have not cooperated in their removal proceedings.,,,,,,,,,,,
1614,949473,6/20/12,Congressman Lamar Smith,Request for detailed answers to 32 questions regarding the Obama Administration's new deferred action policy for certain young illegal immigrants,,,,,,,,,,,
1615,949550,6/19/12,Congressman Lamar Smith,Requests DHS cooperate in scheduling an oversight hearing.,,,,,,,,,,,
1616,948689,6/13/12,Congressman Olympia J. Snowe,Re an 1-140 case.,,,,,,,,,,,
1617,,,,,,,,,,,,,,,
1618,949489,6/21/12,Congressman Cliff Stearns,Writes on behalf of his constituent regarding his application to join CBP,,,,,,,,,,,
1619,949647,6/22/12,Congressman Bennie G. Thompson,Writes regarding an employment discrimination matter involving 'W61    a USSS employee whose case raises serious allegations of EEO violations and misconduct.,,,,,,,,,,,
1620,949630,6/22/12,Congressman Patrick Tiberi,Writes on behalf of constituent who requests assistance with personnel issues.,,,,,,,,,,,
1621,948920,6/15/12,Senator Patrick Toomey,WriLes on behalf of his constituent regarding CBP staffing and preclearance operations at Toronto Pearson International Airport and it’s impact on Lehigh Valley and the Commonwealth of Pennsylvania.,,,,,,,,,,,
1622,948758,6/14/12,Senator Tom Udall,Re an 1-730 refugee case.,,,,,,,,,,,
1623,949732,6/25/12,Congressman Nydia M. Velazquez,"Request the Department postpone the expansion of the Secure Communities program, both nationwide and in New York.",,,,,,,,,,,
1624,,,,,,,,,,,,,,,
1625,,,,,,,,,,,,,,,
1626,949112,6/18/12,Congressman Peter J. Visclosky,Constituent would like to get security clearance,,,,,,,,,,,
1627,949180,6/19/12,Congressman Peter J. Visclosky,Re the denial of an 1-140 petition.,,,,,,,,,,,
1628,949242,6/20/12,Congressman Peter J. Visclosky,Re a pending 1-130 application.,,,,,,,,,,,
1629,949949,6/27/12,Congressman Peter J. Visclosky,Re    land how she may be able to expedite the processing of an I-130 application for her brother.,,,,,,,,,,,
1630,947754,6/5/12,Senator David Vitter,Writes on behalf of his constituent regarding CBP staffing and preclearance operations at Toronto Pearson International Airport.,,,,,,,,,,,
1631,949142,6/18/12,Congressman Greg Walden,Miliary family needs help,,,,,,,,,,,
1632,,,,,,,,,,,,,,,
1633,949437,6/21/12,Senator Mark R. Warner,Writes on behalf of constituent who is concerned about Americans being detained on American soil without full disclosure of the reason behind the detention.,,,,,,,,,,,
1634,948294,6/8/12,Congressman Maxine Waters,Writes on behalf of |ih>(6)    Kvhose membershiD was revoked from the Global Entry program without an explanation.,,,,,,,,,,,
1635,947973,6/6/12,Congressman Jim Webb,Re status of an 1-130 case,,,,,,,,,,,
1636,948063,6/7/12,Congressman Allen West,Writes on behalf of his constituent who complains of harrasment when dealing with customs officers at the airport.,,,,,,,,,,,
1637,949462,6/21/12,Congressman Joe Wilson,Writes on behalf of constituent whose property was seized by CBP at Port Wentworth.,,,,,,,,,,,
1638,948557,6/12/12,Congressman Frank R. Wolf,Writes A/S OLA regarding a constituent with regards to his unsolicited proposal.,,,,,,,,,,,
1639,949306,6/20/12,Congressman Frank R. Wolf,"Writes on behalf of constituent,who is concerned as to why he was denied clearance with CBP.",,,,,,,,,,,
1640,,,,,,,,,,,,,,,
1641,,,,,,,,,,,,,,,
1642,949524,6/22/12,Congressman C. W. Bill Young,Constituent requests help with visa,,,,,,,,,,,
1643,949666,6/22/12,Congressman Don Young,Support for EB-5 application submitted by WestMountain and the Terra Gold Corporation's Terra Mining Project,,,,,,,,,,,
1644,947455,6/1/12,Congressman Todd Young,Writes on behalf of constituent who was denied a transfer to be closer to his pregnant wife who is undergoing brain surgery.,,,,,,,,,,,
1645,950133,6/29/12,,VWP Report to Congress for Ireland (Attachment is classified and will be transmitted separately),,,,,,,,,,,
1646,950158,6/29/12,,VWP Report to Congress for Norway (Attachment is classified and wilt be transmitted separately),,,,,,,,,,,
1647,,,,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,
1649,,,,,,,,,,,,,,,
1650,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,,
1651,950291,7/2/12,Congressman Gary L. Ackerman,"Re an 1-730 for ’L1""5'",,,,,,,,,,,
1652,951535,7/16/12,Congressman Gary L. Ackerman,Form 1730,,,,,,,,,,,
1653,952714,7/25/12,Congressman Gary L. Ackerman,Father filed for Form 1-730 for his son,,,,,,,,,,,
1654,953229,7/31/12,Congressman Gary L. Ackerman,Re status of an 1-730 petition.,,,,,,,,,,,
1655,953230,7/31/12,Congressman Gary L. Ackerman,none,,,,,,,,,,,
1656,950670,7/6/12,Congressman Sandy Adams,"Requests clarification on DHS's policy as it relates to the ""IS-907 Active Shooter: What You Can Do"" training course and pocket card.",,,,,,,,,,,
1657,,,,,,,,,,,,,,,
1658,951412,7/13/12,Congressman Robert B. Aderholt,"Express condolences for Border Patrol Agent Leopoldo Cavazos, Jr.",,,,,,,,,,,
1659,951601,7/16/12,Congressman Robert B. Aderholt,Wife needs husband who is in Mexico,,,,,,,,,,,
1660,952541,7/24/12,Congressman Robert B. Aderholt,Expresses concerns about the new deferred action and employment authorization policy and the delay in deploying Secure Communities to Alabama and Illinois.,,,,,,,,,,,
1661,952750,7/25/12,Congressman Robert B. Aderholt,Writes regarding the deaths of former DHS employees in Afghanistan.,,,,,,,,,,,
1662,951233,7/12/12,Congressman Rafael Cox Alomar,Writes regarding the security challenges and high crime rate of Puerto Rico.,,,,,,,,,,,
1663,952544,7/24/12,Senator Kelly Ayotte,"WriLes on behalf of constituent,",,,,,,,,,,,
1664,,,,"regarding an incident report that was filed against him while visiting the USCIS office in Bedford, NH.",,,,,,,,,,,
1665,,,,,,,,,,,,,,,
1666,952780,7/26/12,Senator Kelly Ayotte,Writes on behalf of constituent who complains about the way he is being treated by his supervisor at the Manchester airport.,,,,,,,,,,,
1667,951929,7/18/12,Congressman Roscoe G. Bartlett,Mother wants USCIS to help with adoption,,,,,,,,,,,
1668,951084,7/11/12,Senator Mark Begich,Writes asking the President to increase the nation's profile in the Arctic through the development of an overall U.S. national strategy for the Arctic.,,,,,,,,,,,
1669,950711,7/6/12,Congressman Corrine Brown,Supports the City of Sanford's application for funding under the Staffing for Adequate Fire and Emergency Response (SAFER) Grant Program.,,,,,,,,,,,
1670,950260,7/2/12,Congressman Scott P. Brown,Re an Immigrant visa for (1-130),,,,,,,,,,,
1671,950317,7/2/12,Congressman Scott P. Brown,Re 1-131 application.,,,,,,,,,,,
1672,,,,,,,,,,,,,,,
1673,951185,7/12/12,Congressman Scott P. Brown,Re status of an 1-601 waiver for ft'1'6’ bX8)    (CO J),,,,,,,,,,,
1674,951463,7/16/12,Senator Sherrod Brown,"Writes on behalf of his constituent, {b)f0’ Iregarding    complaints against security guards who work in the John Peck Federal Building in Cincinnati. Ohio.",,,,,,,,,,,
1675,952252,7/20/12,Senator Sherrod Brown,"Mother may lose home because of finances, seeking assistance",,,,,,,,,,,
1676,951199,7/12/12,Congressman Larry Bucshon,Constituent was denied citizenship,,,,,,,,,,,
1677,951418,7/13/12,Congressman Mary Ellen Callahan,Public Posting of Congressional Correspondence Logs,,,,,,,,,,,
1678,953187,7/26/12,Congressman Shelley Moore Capito,Writes regarding constituent’s request for federal agencies to stop using the Echo Valley Training Center (EVTC) in West Virginia,,,,,,,,,,,
1679,953064,7/27/12,Congressman John Carter,Form I 130 for wife,,,,,,,,,,,
1680,,,,,,,,,,,,,,,
1681,,,,,,,,,,,,,,,
1682,950687,7/6/12,Congressman Bill Cassidy,Writes inquiring about status of constituent's security clearance for DHS employment.,,,,,,,,,,,
1683,951176,7/12/12,Congressman Steve Chabot    |j,has problems with her Form 1-130,,,,,,,,,,,
1684,953116,7/30/12,Congressman Jason Chaffetz,Requests Mayor Garino of the City of Nogales provide an explanation as to why the data for crime rates has changed.,,,,,,,,,,,
1685,950451,7/3/12,Congressman Emanuel Cleaver,Re a 1-90 case,,,,,,,,,,,
1686,951293,7/12/12,Congressman Gerry Connolly,The|(b)(6}    Fish to have    | underaged sister to come to United States to recover from her injuries sustustained in car accident which their parents were killed.,,,,,,,,,,,
1687,951877,7/18/12,Congressman Gerry Connolly,Re:    Concerning the repayment of an erroneous bill for retirement contributions.,,,,,,,,,,,
1688,,,,,,,,,,,,,,,
1689,,,,,,,,,,,,,,,
1690,952877,7/26/12,Senator Bob Corker,More information,,,,,,,,,,,
1691,952692,7/25/12,Congressman Scott DesJarlais,Re a Form G-639.,,,,,,,,,,,
1692,952613,7/25/12,Congressman NJ 10th Congressional Distict,Nephew is trying to get third information from Aunt,,,,,,,,,,,
1693,950278,6/29/12,Congressman Lloyd Doggett,Writes on behalf of a constituent making a query as to whether she is on any list.,,,,,,,,,,,
1694,950450,7/3/12,Congressman Donna F. Edwards,Re status on an 1-485.,,,,,,,,,,,
1695,951902,7/18/12,Congressman Keith Ellison,"Writes to inform of Minneapolis City Council’s support for DHS’s deferred action policy and urge the Department to maintain compliance with August 13, 2012 implementation date.",,,,,,,,,,,
1696,,,,,,,,,,,,,,,
1697,,,,,,,,,,,,,,,
1698,950710,7/6/12,Congressman Sam Farr,"Writes on behalf of his constituent,(hM0) <bl(e)    ho-flv status.",,,,,,,,,,,
1699,952227,7/20/12,Congressman Bob Filner,Urges the Department to address the health and safety crisis occuring at the Calexico Land Port of Entry.,,,,,,,,,,,
