Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
4697,847531,11/18/2009,Congressman Roy Blunt,"Writes to DHS, HHS, and USDA with concerns about the government's pandemic preparedness and requests updates on 11 of the 24 GAO recommendations.",,,,,,,,,,
4698,845998,11/4/2009,Congressman Mary Bono Mack,is requesting reconsideration of her husband (b)(6> 1-601.,,,,,,,,,,
4699,,,,,,,,,,,,,,
4700,848224,11/24/2009,Congressman Mary Bono Mack,JJs requesting reconsideration of the denial of her husband(b)<6)    1-601. She includes additional supporting evidence of hardship for consideration.,,,,,,,,,,
4701,848559,11/30/2009,Congressman Leonard L. Boswell,write to request that USCIS in Haiti expedite the DNA testing of their prospective adoptive children.,,,,,,,,,,
4702,846008,11/4/2009,Congressman Jim Bunning,is requesting information as to why she has been denied visa on two occasions.,,,,,,,,,,
4703,848568,11/30/2009,Senator Richard M. Burr,is requesting the status of daughter (b>(6) laturalization.,,,,,,,,,,
4704,847625,11/18/2009,Congressman G. K. Butterfield,"Writes regarding the City of Wilson, North Carolina's Protected Critical Infrastructure Information submission for the Broadband Technology Opportunities Program.",,,,,,,,,,
4705,848624,11/30/2009,Congressman Mary Ellen Callahan,Draft 2009 DHS Data Mining Report,,,,,,,,,,
4706,,,,,,,,,,,,,,
4707,845514,11/2/2009,Congressman Shelley Moore Capito,are requesting that 1-130 applications for family members be given original (previous) filing dates.,,,,,,,,,,
4708,845553,11/2/2009,Congressman Shelley Moore Capito,is requesting status of his 1-485.,,,,,,,,,,
4709,846954,11/12/2009,Senator Benjamin L. Cardin,is requesting status of 1-601 for her husband (b)(6),,,,,,,,,,
4710,848438,11/24/2009,Senator Benjamin L. Cardin,"Writes on behalf of constituent,(bi(0>    regarding the revocation of his security clearance.",,,,,,,,,,
4711,847116,11/13/2009,Congressman Dennis A. Cardoza,is requesting status and expedite of his wife (b)(6) 1-601.,,,,,,,,,,
4712,847367,11/17/2009,Senator Saxby Chambliss,"Supports the grant application for the Assistance to Firefighters Grant submitted by the Edison Volunteer Fire Department in Edison, GA.",,,,,,,,,,
4713,847370,11/17/2009,Senator Saxby Chambliss,Supports the Calhoun County Fire Rescue's grant application for the Assistance to Firefighters Grant.,,,,,,,,,,
4714,,,,,,,,,,,,,,
4715,847922,11/20/2009,Senator Saxby Chambliss,Supports application submitted by the City of Darien for funding under the Fire Station Construction grant.,,,,,,,,,,
4716,847968,11/20/2009,Senator Saxby Chambliss,Supports the grant application for the Assistance to Firefighters Grant submitted by the Fairfield Plantation Fire Department.,,,,,,,,,,
4717,847619,11/18/2009,Congressman Yvette D. Clarke,The father of <b)(6)    is requesting status of daughter's permanent residency.,,,,,,,,,,
4718,845550,11/2/2009,Congressman William Lacy Clay,is requesting status of his advanced parole 1-131.,,,,,,,,,,
4719,847608,11/18/2009,Congressman William Lacy Clay,is requesting not to be deported.,,,,,,,,,,
4720,845895,11/3/2009,Senator Tom A. Coburn,Sen. Coburn writes on behalf of constituent(b)(6)    regarding his removal from his post at the Federal campus building.,,,,,,,,,,
4721,846958,11/12/2009,Congressman Stephen I. Cohen,is requesting status of(b)(6) 1-601.,,,,,,,,,,
4722,845891,11/3/2009,Senator Susan M. Collins,Writes on behalf of constituent(b)lbl    regarding his termination with DHS.,,,,,,,,,,
4723,,,,,,,,,,,,,,
4724,846339,11/6/2009,Congressman John Conyers,Congressman Conyers writes regarding the P3 program fraud and requests to know 1. what specific steps have been taken to locate and remove individuals who fradulently recieved P3 status. 2. Numbers of P3's who's status has been stripped and removed from USA. 3. How many individuals entered into US fraudulently via P3 program.,,,,,,,,,,
4725,848329,11/24/2009,Congressman John Conyers,Request a review of H-1B program violations occurring against Filipino nationals brought to the U.S. to work as public school teachers in Louisiana.,,,,,,,,,,
4726,845888,11/3/2009,Senator Bob Corker,Sen. Corker writes on behalf of constituent(b)(6) regarding secondary screening.,,,,,,,,,,
4727,845662,11/2/2009,Senator John Cornyn,is requesting review of new hardship evidence and reconsideration of husban<fb)(6)    J-601 denial.,,,,,,,,,,
4728,846288,11/6/2009,Senator John Cornyn,"writes concerning problems in K2 visas and asks that in consideration of the ""Artem Grushin ruling"" his step-daughter's status be adjusted to Permanent Resident.",,,,,,,,,,
4729,846362,11/6/2009,Senator John Cornyn,Congress Ave Baptist church is requesting status of expediteed 1-129 foiW    1,,,,,,,,,,
4730,,,,,,,,,,,,,,
4731,846741,11/10/2009,Senator John Cornyn,Sen. Cornyn writes to request a review of the DHS policy governing the admission of Mexican nationals at land ports of entry.,,,,,,,,,,
4732,847752,11/19/2009,Senator John Cornyn,Write regarding the immigration status and claims for asylum status of detainees at Guantanamo Bay once they are relocated to the U.S.,,,,,,,,,,
4733,848623,11/30/2009,Senator John Cornyn,Senator Cornyn writes to request an update on the investigation of the Jcase; and requests updates on any recent reforms adopted to restore integrity to the ICE informant program.,,,,,,,,,,
4734,847232,11/16/2009,Congressman Joe Courtney,is requesting status of his wife(b) 1-601.,,,,,,,,,,
4735,846518,11/9/2009,Senator Michael D. Crapo,is requesting status of 1-601 for (b)(6)    nd (b)(6),,,,,,,,,,
4736,847227,11/16/2009,Senator Michael D. Crapo,is requesting status of wife<b)(6)    1-601.,,,,,,,,,,
4737,,,,,,,,,,,,,,
4738,847243,11/16/2009,Senator Michael D. Crapo,Js requesting status and expedite of her husband(b)(6)    1-601.,,,,,,,,,,
4739,847596,11/18/2009,Senator Michael D. Crapo,Urges consideration of restoring Uruguay to the list of countries that can participate in the H-2A agricultural guest worker program.,,,,,,,,,,
4740,845823,11/3/2009,Congressman Joseph Crowley,is requesting status of son <bX6>    1-730.,,,,,,,,,,
4741,846924,11/12/2009,Congressman Joseph Crowley,is requesting status of his 1-485.,,,,,,,,,,
4742,845890,11/3/2009,Congressman Nathan Deal,writes on behalf of his constituent(b)(( regarding his inability to obtain employment with CBP because of his wife's status in the U.S.,,,,,,,,,,
4743,848378,11/24/2009,Congressman Peter A. DeFazio,"Writes on behalf of constituent,(b)(6)    who believes it is a violation of civil liberties to deny citizens the opportunity to photograph or film Federal buildings.",,,,,,,,,,
4744,846655,11/10/2009,Congressman Lincoln Diaz-Balart,No incoming,,,,,,,,,,
4745,848360,11/24/2009,Congressman Lincoln Diaz-Balart,Rep. Diaz-Balart (+ 5) request a stay of deportation of 11 until Congress has the opportunity to consider the American Dream Act.,,,,,,,,,,
4746,,,,,,,,,,,,,,
4747,846774,11/10/2009,Congressman Byron L. Dorgan,Sen. Dorgan writes on behalf of constituent(b)(0)    regarding questioning by U.S. agents during travel.,,,,,,,,,,
4748,847363,11/17/2009,Congressman Byron L. Dorgan,Supports North Dakota's request for the Federal Government to reimburse 90 percent of the eligible costs resulting from record flooding,,,,,,,,,,
4749,848220,11/24/2009,Congressman David Dreier,is requesting status of I-290B appeal of his 1-140 denial.,,,,,,,,,,
4750,848231,11/24/2009,Congressman David Dreier,Jwrite on behalf of (b)(6)    Requesting reconsideration of his wife's deportation.,,,,,,,,,,
4751,846615,11/6/2009,Congressman John J. Duncan,Writes on behalf of a constituentlb)<0'    regarding his application with DHS.,,,,,,,,,,
4752,845963,11/4/2009,Senator Richard J. Durbin,Constituen (b)<6)    is writing regarding the issues he's encountered while applying for a job with TSA,,,,,,,,,,
4753,846321,11/6/2009,Senator Richard J. Durbin,is requsting status of 1-130 for her husband(b)(bl (b)(6)    -    1,,,,,,,,,,
4754,846409,11/6/2009,Senator Richard J. Durbin,n/a,,,,,,,,,,
4755,,,,,,,,,,,,,,
4756,847638,11/18/2009,Senator Richard J. Durbin,Senator Durbin writes on behalf of his constituent(b)IC” concerning problems she has encountered with DHS.,,,,,,,,,,
4757,846478,11/9/2009,Congressman Keith Ellison,is requesting status of I-129F for fiance (b)(6),,,,,,,,,,
4758,845810,11/3/2009,Congressman Jo Ann Emerson,is requesting status of her 1-751 application.,,,,,,,,,,
4759,848650,11/30/2009,Senator Michael B. Enzi,is requesting expedite of her replacement 1-90 card,,,,,,,,,,
4760,847372,11/17/2009,Senator Dianne Feinstein,writes to complain of ill treatment of a friend by USCIS officer at Chicago International Airport.,,,,,,,,,,
4761,847928,11/20/2009,Senator Dianne Feinstein,Supports the National City Fire Department's application to the Assistance to Firefighters Fire Prevention Grant Program.,,,,,,,,,,
4762,848630,11/30/2009,Congressman John Garamendi,is requesting status of 1-601.,,,,,,,,,,
4763,847361,11/17/2009,Congressman Gabrielle Giffords,Writes to thank S1 for their meeting and the chance to talk about checkpoints in Arizona and employee verification.,,,,,,,,,,
4764,,,,,,,,,,,,,,
4765,847624,10/22/2009,Congressman Gabrielle Giffords,Rep. Giffords writes on behalf of her constituent lb!lb)    who complains of alleged discrimination by CBP based on disability.,,,,,,,,,,
4766,847995,11/20/2009,Congressman Gabrielle Giffords,Writes on behalf of a constituentlb|lb)    who is concerned that his company has been denied contracts with DHS.,,,,,,,,,,
4767,848122,11/23/2009,Congressman Gabrielle Giffords,writes to request a rescheduling of interview and waiving of fees for her husband(b)(6)    1-601.,,,,,,,,,,
4768,847365,11/17/2009,Congressman Phil Gingrey,Writes on behalf of constituent who needs his wife's 1-601 request for waiver approved.,,,,,,,,,,
4769,846936,11/12/2009,Congressman Robert W. Goodlatte,Representative Goodlatte writes on behalf of his constituent L b regarding concerns about new requirements to take a cruise.,,,,,,,,,,
4770,845803,11/3/2009,Senator Charles E. Grassley,is requesting a status of his Adjustment of Stataus to permanent residency. 1-485.,,,,,,,,,,
4771,845860,11/3/2009,Senator Charles E. Grassley,"Senator Grassley writes to inquire about trade compliance and revenue collection programs that may not be collection millions owed to the taxpayer and requests an update on the review ol(b,(6i allegations as well an an OIG audit into this matter.",,,,,,,,,,
4772,,,,,,,,,,,,,,
4773,847992,11/20/2009,Senator Charles E. Grassley,Express concern with statements made by the Secretary on comprehensive immigration reform at the Center for American Progress regarding the Obama Administration's desire to enact a legalization program.,,,,,,,,,,
4774,847094,11/13/2009,Congressman Raul M. Grijalva,is requesting status of families 1-730.,,,,,,,,,,
4775,848125,11/23/2009,Congressman Raul M. Grijalva,is requesting a copy of his son(b)(6) -Jmmigrant visa denial.,,,,,,,,,,
4776,846069,11/4/2009,Congressman Debbie Halvorson,is requesting status of 1-601 for his wife (b)(6) (b)(6),,,,,,,,,,
4777,845909,11/3/2009,Senator Tom Harkin,Requests clarification on why ACORN was awarded a fire prevention grant,,,,,,,,,,
4778,845698,11/2/2009,Congressman Alcee L. Hastings,is requesting status of 1-730 for <bi(0',,,,,,,,,,
4779,846921,11/12/2009,Congressman Alcee L. Hastings,Requests final approval of(b)<6)    U.S. refugee status.,,,,,,,,,,
4780,846065,11/4/2009,Congressman Doc Hastings,_|writes with supporting evidence for consideration of his wife's deportation case.,,,,,,,,,,
4781,,,,,,,,,,,,,,
4782,847963,11/20/2009,Senator Orrin G. Hatch,Writes on behalf of constituent who expresses concern with FEMA's laws on buildling in flood zones.,,,,,,,,,,
4783,845661,11/2/2009,Congressman Martin Heinrich,"is requesting status of husband '' (b)(6) 1-601. """,,,,,,,,,,
4784,847124,11/13/2009,Congressman Martin Heinrich,is requesting status of his wife (b)(6) -601.,,,,,,,,,,
4785,847234,11/16/2009,Congressman Martin Heinrich,is requesting status of 1-601 for his wife(b (b)(6),,,,,,,,,,
4786,847236,11/16/2009,Congressman Martin Heinrich,~Is requesting status of(b)(6)    I-130.,,,,,,,,,,
4787,848675,11/30/2009,Congressman Martin Heinrich,Writes on behalf of his constituen<b)(6)    who wishes to have the Coast Guard consider using the Richmond Products Color Vision Test.,,,,,,,,,,
4788,845995,11/4/2009,Congressman Tim Holden,is requesting the status of her husband <b)(6) (b)(6)    _60L,,,,,,,,,,
4789,,,,,,,,,,,,,,
4790,847075,11/13/2009,Congressman Tim Holden,is requesting certification of her citizenship N-600.,,,,,,,,,,
4791,847224,11/16/2009,Congressman Rush Holt,is requesting that her naturalization be reflected in the SAVE database.,,,,,,,,,,
4792,847226,11/16/2009,Congressman Rush Holt,is requesting status of 1-140 for(b,,,,,,,,,,
4793,847526,2/17/2009,Congressman James Howe,CBP- Northern Border Railroad Passanger & Cargo Screening Report,,,,,,,,,,
4794,,,,,,,,,,,,,,
4795,846066,11/4/2009,Congressman Steny H. Hoyer,"""""(sends additional information for consideration at interview of(b)(6)    1-601 case on Nov. 5th.",,,,,,,,,,
4796,846072,11/4/2009,Congressman Kay Bailey Hutchison,is requesting status and consideration o f 1-129 for (b)(6),,,,,,,,,,
4797,847440,11/17/2009,Senator James M. Inhofe,Writes on behalf of constituent    regarding his employment with TSA.,,,,,,,,,,
4798,845894,11/3/2009,Congressman Daniel K. Inouye,"Writes to request that DHS assist with arrangements for staff member's travel to Gaborone, Botswana.",,,,,,,,,,
4799,846313,11/6/2009,"Senator Johnny Isakson    (b,(6)    writes to clarify errors contained in letter bv James McCament regarding his clien| 010    and demands that the 1-601 for his client’s wife    1 be approved.",,,,,,,,,,,
4800,,,,,,,,,,,,,,
4801,846819,11/12/2009,Senator Johnny Isakson,Sen. Isakson writes regarding customs pre-clearance for AirTran’s proposed service from Aruba to Atlanta.,,,,,,,,,,
4802,848215,11/24/2009,Senator Johnny Isakson,"requests that USCIS recify his daughter's immigration case since, he asserts, his daughter ""aged out"" as a result of USCIS delays.",,,,,,,,,,
4803,848561,11/30/2009,Senator Johnny Isakson,writes to submit hardship evidence and to request the status of 1-601 she filed on behalf of her husband !bX6>,,,,,,,,,,
4804,845500,11/2/2009,Congressman Darrell Issa,is requesting that USCIS use it's discretionary powers to renew her visa (V-2).,,,,,,,,,,
4805,847589,11/18/2009,Congressman Darrell Issa,is requesting that fiance be interviewed in Tijuana in order to avoid violence in Ciudad Juarez. I-129F.,,,,,,,,,,
4806,848439,11/24/2009,Congressman Darrell Issa,Writes with questions regarding DHS use of American Recovery and Reinvestment Act (ARRA) funding.,,,,,,,,,,
4807,,,,,,,,,,,,,,
4808,846290,11/6/2009,Congressman Sheila Jackson Lee,Reps. Sheila Jackson-Lee and Peter DeFazio write requesting an update on the implementation of the Risk Emphasized Flight Screening (REFS) program.,,,,,,,,,,
4809,845670,11/2/2009,Congressman Timothy V. Johnson,"are requesting that their daughter <b)(6) (f)(6) be allowed to enter the US and be given permanent residency based on the fact that the immigration officer who initially allowed to enter into the US, failed to make the necessary immigration processes which would have afforded<b)(6) he status in the first instance.",,,,,,,,,,
4810,846452,11/6/2009,Congressman Marcy Kaptur,Rep. Kaptur writes on behalf of constituent (b)(6) regarding the treatment of his game birds by Customs and U.S. Fish and Wildlife Service officers.,,,,,,,,,,
4811,846346,11/6/2009,Senator John F. Kerry,"Request that the USCG respect Massachusetts' right to implement appropriate safeguards that are within the state's jurisdiction, specifically with relation to Buzzards Bay.",,,,,,,,,,
4812,846778,11/10/2009,Congressman Jack Kingston,Rep. Kingston writes on behalf of constituent(b)(6)    regarding her employment with FLETC.,,,,,,,,,,
4813,846781,11/10/2009,Congressman Jack Kingston,"Writes on behalf of constituent<b,(6)    regarding her difficulties with contract employment at FLETC.",,,,,,,,,,
4814,,,,,,,,,,,,,,
4815,845987,11/4/2009,Congressman Mark Steven Kirk,is requesting status of 1-601 for her husband(b)(6) (b)(6),,,,,,,,,,
4816,846461,11/9/2009,Congressman Paul Kirk,is requesting status of reconsideration of 1-140 denial.,,,,,,,,,,
4817,845900,11/3/2009,Congressman Larry Kissell,"Representative Kissell writes on behalf of a constituent(b who is concerned that his name has been added to a ""watch list.""",,,,,,,,,,
4818,847106,11/13/2009,Senator Amy Klobuchar,is requesting status of humanitarian parole for his son (b)(6),,,,,,,,,,
4819,847244,11/16/2009,Congressman Jon Kyi,Supports application submitted by the city of Yuma for funding to replace the main fire station.,,,,,,,,,,
4820,848117,11/23/2009,Congressman Doug Lamborn,Writes to request time line for the implementation of the HSPD 8 Annex 1 which mandates that DHS develop an Integrated Planning System.,,,,,,,,,,
4821,847480,11/17/2009,Senator Mary L. Landrieu,Sen. Landrieu writes to urge TSA to execute ARRA funding assigned to the Passenger Screening Program.,,,,,,,,,,
4822,,,,,,,,,,,,,,
4823,846407,11/6/2009,Senator Patrick J. Leahy,"Writes concerning 7,000 adjustment petitions for refugees and asylees which are on hold. Notes that he will raise this issue at the oversight hearing on December 9, 2009.",,,,,,,,,,
4824,846950,11/12/2009,Senator Carl Levin,is requesting status of his wife and children’s 1-601.,,,,,,,,,,
4825,848135,11/23/2009,Senator Carl Levin,is requesting waiving of 2 year home residency requirement of J-l visa and reconsideration of 1-612.,,,,,,,,,,
4826,847245,11/16/2009,Congressman Joseph I. Lieberman,Writes with concerns over projected budget cuts for DHS for FY 2011.,,,,,,,,,,
4827,848627,11/30/2009,Congressman Joseph I. Lieberman,"Request that the Department does not make certification that LORAN-C is not needed to backup GPS or other Federal navigation requirements, and urge the Secretary not to terminate the LORAN program.",,,,,,,,,,
4828,845703,11/2/2009,Congressman John Linder,is requesting status of wife's 1-601.,,,,,,,,,,
4829,845882,11/2/2009,Congressman Mark Lowry,Urges the implementation of the E-Verify system.,,,,,,,,,,
4830,845672,11/2/2009,Congressman Richard G. Lugar,arc requesting that promises of citizenship to |(b>(6)    |and his family members by the US government be honored.,,,,,,,,,,
4831,,,,,,,,,,,,,,
4832,846706,11/10/2009,Congressman Richard G. Lugar,is requesting status of wife^X6)    I- 601.,,,,,,,,,,
4833,847349,11/17/2009,Congressman Richard G. Lugar,is requesting status of wife (b)(6>    I- w-,,,,,,,,,,
4834,847610,11/18/2009,Congressman Richard G. Lugar,is requesting status 1-601 for her husband(b)(6) (b)(6),,,,,,,,,,
4835,847612,11/18/2009,Congressman Richard G. Lugar,is requesting status of 1-601 for her husbandj^ (b)(6),,,,,,,,,,
4836,848551,11/30/2009,Congressman Richard G. Lugar,(attorney foi<b)(6)    is requesting consideration of a reduction in processing time for initial I-130's filed by her client.,,,,,,,,,,
4837,846345,11/6/2009,Congressman Edward J. Markey,Rep. Markey and Rep. Nadler write with questions regarding the statutory deadline for screening 100 percent of cargo carried on passenger aircraft.,,,,,,,,,,
4838,,,,,,,,,,,,,,
4839,846002,11/4/2009,Senator John McCain,is requesting status of his 1-485.,,,,,,,,,,
4840,846373,11/6/2009,Senator John McCain,is requesting status of her 1-485.,,,,,,,,,,
4841,848228,11/24/2009,Senator John McCain,is requesting reconsideration of husband's 1-601.,,,,,,,,,,
4842,846357,11/6/2009,Congressman Michael McCaul,is requesting status of 1-130 for,,,,,,,,,,
4843,847423,11/17/2009,Congressman Michael McCaul,is requesting re-opening of N-400 application.,,,,,,,,,,
4844,847591,11/18/2009,Congressman Michael McCaul,is requesting status of wife(b)(6) 1-601.,,,,,,,,,,
4845,848124,11/23/2009,Congressman Michael McCaul,"is requesting clarification of fiance(b)<6) 3 immigration case. He states that while he was in the process of applying for a K-l immigrant visa for his fiance to travel to the US, her case was put on hold because records showed she had been deported (bl(6)    states that this deportation is erroneous information.",,,,,,,,,,
4846,,,,,,,,,,,,,,
4847,847238,11/16/2009,Senator Mitch McConnell,is requesting status of wife (b)(6) J-601.,,,,,,,,,,
4848,847594,11/18/2009,Senator Mitch McConnell,is requesting status of her husband(b)<6) 1-601.,,,,,,,,,,
4849,847270,11/16/2009,Congressman Thaddeus G. McCotter,is requesting certification of her US citizenship. N-600.,,,,,,,,,,
4850,846332,11/6/2009,Congressman Jim McDermott,"of FIC Investment USA Corp, is requesting status of his I-290B appeal for his 1-140 denial.",,,,,,,,,,
4851,847989,11/20/2009,Congressman James P. McGovern,Rep. McGovern writes to the Secretary of State to request temporary suspension of deportations of Salvadorans in the wake of Hurricane Ida.,,,,,,,,,,
4852,848130,11/23/2009,Congressman Charlie Melancon,is requesting reconsideration of his wife's denied I-129F petition.,,,,,,,,,,
4853,847455,11/17/2009,Senator Robert Menendez,Senators Menendez and Gillibrand write regarding much needed reforms to the immigration detention system.,,,,,,,,,,
4854,,,,,,,,,,,,,,
4855,845918,11/3/2009,Congressman John L. Mica,Writes on behalf of constituent (b)(6)    who believes his wife has committed marriage fraud.,,,,,,,,,,
4856,848478,11/25/2009,Congressman John L. Mica,Rep. Mica writes on behald of constituent(b)<6)    egarding marriage fraud.,,,,,,,,,,
4857,846265,11/5/2009,Senator Barbara A. Mikulski,Writes on behalf of her constituent(b)<6)    regarding the revocation of his security clearance.,,,,,,,,,,
4858,847984,11/20/2009,Congressman Brad Miller,Expresses concern regarding the Helium-3 shortage and the management of the Advanced Spectroscopic Portal (ASP) program.,,,,,,,,,,
4859,848645,11/30/2009,Congressman George Miller,is requesting reconsideration of wife (b)(6)    I- 601.,,,,,,,,,,
4860,846182,11/5/2009,Congressman Walt Minnick,3s requesting status of her families 1-730.,,,,,,,,,,
4861,845983,11/4/2009,Congressman Jerry Moran,is requesting status of wife<b)<6) 1-601.,,,,,,,,,,
4862,,,,,,,,,,,,,,
4863,848432,11/25/2009,Congressman Jerry Moran,Constituent (b)<6)    writes requesting assistance obtaining information pertaining to his TRIP application,,,,,,,,,,
4864,848563,11/25/2009,Senator Lisa Murkowski,"Senator Murkowski writes to Assistant Secretary Larry Echo Hawk, U.S. Department of the Interior, regarding the health and safety of residents of Diomede, Alaska.",,,,,,,,,,
4865,845561,11/2/2009,Senator Bill Nelson,is requesting status of I-130 for his family ® (b)(6),,,,,,,,,,
4866,845668,11/2/2009,Senator Bill Nelson,Js requesting the status of® (b)(6)    j_13Q,,,,,,,,,,
4867,845990,11/4/2009,Congressman Glenn Nye,"is requesting to know why USCIS did not inform her at the time of her application to become a naturalized citizen, N-400 that she could not do so unless she had been living in the same place for a minimum of 3 months.",,,,,,,,,,
4868,847183,11/16/2009,Congressman Solomon P. Ortiz,Rep. Ortiz writes on behalf of 101    who requests a compassionate duty transfer.,,,,,,,,,,
4869,,,,,,,,,,,,,,
4870,847272,11/16/2009,Congressman Frank Pallone,Recommends New Jersey State Assemblyman <b)(6)    for the position of Regional Administrator for FEMA Region II.,,,,,,,,,,
4871,848145,11/23/2009,Congressman William Pascrell,is requesting reconsideration of 1-140 denial.,,,,,,,,,,
4872,845643,11/2/2009,Congressman Ron Paul (,"is requesting status of 1-130 for his sister(b,(6) b)(6)",,,,,,,,,,
4873,846945,11/12/2009,Congressman Erik Paulsen,is requesting status of wife's I- 601.,,,,,,,,,,
4874,847358,11/17/2009,Congressman Nancy Pelosi,"Writes to thank SI for attending recent meeting, and reiterates effort to work towards building support for immigration reform.",,,,,,,,,,
4875,846206,11/5/2009,Congressman Tom Perriello,is requesting status of his N-400.,,,,,,,,,,
4876,846367,11/6/2009,Congressman Thomas Petri,is requesting status of husband <b)(6) 1-601.,,,,,,,,,,
4877,848207,11/24/2009,Congressman Thomas Petri,is requesting additional information as to the status of her husbands 1-601 in particular.,,,,,,,,,,
4878,,,,,,,,,,,,,,
4879,848665,11/30/2009,Congressman Thomas Petri,Constituent(b)(6)    writes with concerns regarding his security clearance that has been pending with the Dept of Homeland Security since April 2009,,,,,,,,,,
4880,847121,11/13/2009,Congressman Pedro Pierluisi,is requesting reconsideration of wife (bKo) and children’s 1-601 denial.,,,,,,,,,,
4881,846376,11/6/2009,Congressman Joseph R. Pitts,Attorne\lib'(0'    Is requesting status of 1-601 recently approved for his client (b)(6)    ;.,,,,,,,,,,
4882,848239,11/24/2009,Congressman Joseph R. Pitts,is requesting service motion to reopen due to service error of his 1-601.,,,,,,,,,,
4883,846772,11/10/2009,Congressman Earl Pomeroy,Writes on behalf of constituent!^6)    land his experience with CBP.,,,,,,,,,,
4884,847240,11/16/2009,Congressman Mike Quigley,is requesting status of his deportation appeal.,,,,,,,,,,
4885,848387,11/24/2009,Senator Jack Reed,Writes on behalf of constitueni(b)(b)    vho was rejected for employment with the Federal Protective Service.,,,,,,,,,,
4886,,,,,,,,,,,,,,
4887,845702,11/2/2009,Senator Harry Reid,is requesting status of her husband (b)(6)    I- 601.,,,,,,,,,,
4888,846203,11/5/2009,Senator Harry Reid,is requesting reason for USCIS cancelling her R visa and the status of the 1-360 filed for her by the Yung Kwang Presbyterian Church.,,,,,,,,,,
4889,847615,11/18/2009,Senator Harry Reid,is requesting approval and status of the 1-601 for her husband (b)(6),,,,,,,,,,
4890,848077,11/23/2009,Congressman Silvestre Reyes,Rep. Reyes writes regarding inadequate staffing and outdated infrastructure at U.S. land ports of entry.,,,,,,,,,,
4891,848283,,Congressman Silvestre Reyes,,,,,,,,,,,
4892,848297,11/24/2009,Congressman Silvestre Reyes,Rep. Reyes writes with questions concerning individuals on the no fly list who seek entry into the United States.,,,,,,,,,,
4893,848312,11/24/2009,Senator Pat Roberts,Sen. Roberts writes on behalf of constituent'<6)    Iregarding his name being on a no fly list.,,,,,,,,,,
4894,847924,11/20/2009,Senator John D. Rockefeller,"Invites the Secretary to testify before the Senate Committee on Commerce, Science, and Transportation on Transportation Security at 10:00am, December 2, 2009.",,,,,,,,,,
4895,,,,,,,,,,,,,,
4896,846188,11/5/2009,Congressman Ciro D. Rodriguez,Js requesting status of 1-130 for his daughter<b (b)(6),,,,,,,,,,
4897,846978,11/12/2009,Congressman Ciro D. Rodriguez,is requesting status of her husband <b)(6) 1-601.,,,,,,,,,,
4898,845967,11/3/2009,Congressman Michael D. Rogers,Writes with concerns regarding the Department's steps to ensure that there is adequate senior staff continuity within key program offices and to retain well-qualified senior level management.,,,,,,,,,,
4899,846906,11/12/2009,Congressman Ileana Ros-Lehtinen,writes concerning his Coast Guard Merchant Marine Application,,,,,,,,,,
4900,847642,12/8/2008,Congressman Ileana Ros-Lehtinen,"Congresswoman Ros-Lehtinen writes on behalf of her constituent, regarding a case and is requesting a FAD.",,,,,,,,,,
4901,847395,11/17/2009,Congressman Steven R. Rothman,is requesting emergency replacement of Permanent Residency card in order to travel to father's funeral on 11/18/09.,,,,,,,,,,
4902,847028,11/12/2009,Congressman Maria S.,Seeks expedited processing of EB-3 visa and adjustment of status.,,,,,,,,,,
4903,845976,11/4/2009,Congressman John T. Salazar,writes to propose a work permit/identification card for legal aliens to work in the US.,,,,,,,,,,
4904,,,,,,,,,,,,,,
4905,847606,11/18/2009,Congressman Linda T. Sanchez,"is requesting reconsideration of wife's 1-601 denial. Also, the reason for the denial. Wife is <b)(6) (b)(6)",,,,,,,,,,
4906,846092,11/4/2009,Senator Bernard Sanders,Write regarding improving the inspections of certain cross-border intercity passenger trains.,,,,,,,,,,
4907,846769,11/10/2009,Congressman Stephanie Herseth Sandlin,"Rep. Stephanie Herseth Sandlin writes on behalf of constituent ^regarding Border Patrol awards for being injured in the line of duty and re-issuance of ""retired credentials""",,,,,,,,,,
4908,848642,11/30/2009,Congressman Janice D. Schakowsky,is requesting status of 1-601 she filed on behald of her husband(b)(6),,,,,,,,,,
4909,848663,11/25/2009,Congressman Janice D. Schakowsky,Rep Jan Schakowsky writes with concerns pertaining the deportation oj (b)(6),,,,,,,,,,
4910,846929,11/12/2009,Congressman Kurt Schrader,wants to report immigration fraud of her former spouse.,,,,,,,,,,
4911,,,,,,,,,,,,,,
4912,845503,11/2/2009,Senator Charles E. Schumer,Sen. Schumer +9 write to Secretary Napolitano and Secretary Geithner to request CBP withdraw proposals to alter the drawback program and repeal the program for products eligible for substitution drawback which could result in negative effects on the domestic wine industry.,,,,,,,,,,
4913,845906,11/3/2009,Senator Charles E. Schumer,Supports application submitted by the Ridge Road Fire District for funding under the Assistance of Firefighters Grant Program.,,,,,,,,,,
4914,847242,11/16/2009,Senator Charles E. Schumer,Supports application submitted by the Ogdensburg Fire Department for funding under the Assistance to Firefighters Fire Station Construction Grant program.,,,,,,,,,,
4915,847925,11/20/2009,Senator Charles E. Schumer,Supports application submitted by the City of Yonkers funding under the Fire Station Construction grant.,,,,,,,,,,
