Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
658,1145368,6/19/2017,Congressman Chellie Pingree,"Writes to urge DHS to act quickly to raise
the cap on H-2B visas.",,,,,,,,,,
659,1145388,6/19/2017,Congressman Stacey Plaskett,"Writes to request notice of matters
affecting her district",,,,,,,,,,
660,1144971,6/12/2017,Senator Rob Portman,"Detail of|tx6>	to Senator
Portman Staff",,,,,,,,,,
661,1145699,6/26/2017,Congressman David Price,"Writes in support of Radiation Portal
Monitor Replacement Program.",,,,,,,,,,
662,1145520,6/21/2017,Congressman Mike Quigley,Write regarding EO 13768.,,,,,,,,,,
663,1144692,6/6/2017,Congressman Jim Renacci,"Writes to express support for preserving
duty drawback and deferral rights for U.S.
manufacturers and exporters in free trade
agreements.",,,,,,,,,,
664,1145261,6/16/2017,Congressman Cedric Richmond,Writes regarding DACA policies.,,,,,,,,,,
665,"June Privacy Office Congressional Report
Opened between 6/1/17 - 6/30/17",,,,,,,,,,,,,
666,1145703,6/22/2017,Congressman Dana Rohrabaeher,"Rep. Rohrabaeher writes on behalf of|M&>
|tW)	Iregarding his medical
clearance.",,,,,,,,,,
667,1144723,6/6/2017,Senator Marco Rubio,"Writes regarding the start of the 2017
Atlantic hurricane season",,,,,,,,,,
668,1144915,6/9/2017,Congressman Charles Schumer,"Writes in support of constituent Fire
Department for funding through
Assistance to Firefighters Grant Program",,,,,,,,,,
669,1146100,6/30/2017,Congressman Jeanne Shaheen,"Writes regarding the U.S. Refugee
Admissions Program (USRAP).",,,,,,,,,,
670,1145145,6/14/2017,Congressman Jason Smith,"Writes requesting REAL ID extension for
Missouri.",,,,,,,,,,
671,1145574,6/22/2017,Congressman Bennie G. Thompson,"Writes regarding election infrastructure
and foreign interference.",,,,,,,,,,
672,1145804,6/27/2017,Congressman Bennie G. Thompson,"Writes regarding the implementation of
Executive Order 13780",,,,,,,,,,
673,1146082,6/30/2017,Congressman Bennie G. Thompson,"Write to request information on the
Health Cybersecurity & Communications
Integration Center and National
Cybersecurity Communications &
Integration Center",,,,,,,,,,
674,"June Privacy Office Congressional Report
Opened between 6/1/17 - 6/30/17",,,,,,,,,,,,,
675,1144987,6/9/2017,Congressman Chris Van Hollen,"Senator Van Hollen writes on behalf of
regarding the status of
his security clearance application.",,,,,,,,,,
676,1145139,6/14/2017,Senator Chris Van Hollen,"Senator Van Hollen writes in on behalf of
the constituent,
regarding difficulties he experiences
when traveling within and across U.S.
borders.",,,,,,,,,,
677,1145141,6/17/20.17,Congressman Chris Van Hollen,"Senator Van Hollen writes on behalf of
Stoto	I regarding his
friend, 4)4)
and his distressful experience with DHS.",,,,,,,,,,
678,1145149,6/14/2017,"Congressman Chris Van Hollen
£","Sen. Van Hollen writes on behalf of	]
| regarding his request to have
his name removed from the ""No Fly List"".",,,,,,,,,,
679,"June Privacv Office Congressional Report
Opened between 6/1/17 - 6/30/17",,,,,,,,,,,,,
680,1145590,6/22/2017,Congressman Chris Van Hollen,"Representative Van Hollen wrote in on
behalf of his constituent,^®
regarding his concerns that an Audiotape
of his pre-employment polygraph
examination in September 20 14 was
tampered with or destroyed.",,,,,,,,,,
681,1145601,6/22/2017,Congressman Chris Van Hollen,"Representative Van Hollen writes in on
behalf His constituent, p)(5>
regarding difficulties he
experiences when traveling within and
across U.S. borders",,,,,,,,,,
682,1145510,6/21/2017,Senator Mark R. Warner,"Writes regarding foreign attempts to
interfere with the U.S. election",,,,,,,,,,
683,1145204,6/15/2017,Congressman Robert Wittman,"Rep. Wittman writes on behalf of P’XSj
rbK6) ] regarding her suspension from
duty and pending security clearance
revocation.",,,,,,,,,,
684,"June Privacy Office Congressional Report
Opened between 6/1/17 - 6/30/17",,,,,,,,,,,,,
685,1145319,6/16/2017,Congressman Don Young,"Writes regarding a civil claim made
against the Coast Guard.",,,,,,,,,,
686,July Privacy Office Congressional Report,,,,,,,,,,,,,
687,Opened between 7/1/17 - 7/31/17,,,,,,,,,,,,,
688,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
689,1146783,7/11/2017,Senator Tammy Baldwin,"Writes to support the City of Milwaukee's
application for the Port Security Grant
Program.",,,,,,,,,,
690,1146312,7/6/2017,Congressman Nanette Diaz Barragan,"Writes in support of the CBP reversal of
the application of the Jones Act in
relation to offshore operations.",,,,,,,,,,
691,1146349,7/6/2017,Congressman Richard Blumenthal,"Writes regarding the designation of
courthouses as sensitive locations",,,,,,,,,,
692,1147264,7/25/2017,Senator John Boozman,"Writes to inform approval of
reprogramming and transfer actions by
DHS",,,,,,,,,,
693,1147265,7/25/2017,Senator John Boozman,"Writes to inform approval of
reprogramming and transfer actions by
DHS",,,,,,,,,,
694,1147139,7/24/2017,Congressman Tony Cardenas,"Writes regarding reports that ICE will
begin targeting 16 and 17 year olds
suspected to be gang members",,,,,,,,,,
695,"July Privacy Office Congressional Report
Opened between 7/1/17 - 7/31/17",,,,,,,,,,,,,
696,1146311,7/6/2017,Congressman Benjamin Cardin,"Writes regarding S&T budget proposal
and planned lab closures.",,,,,,,,,,
697,1147266,7/25/2017,Congressman John Carter,"Writes to inform approval of
reprogramming and transfer actions by
DHS",,,,,,,,,,
698,1146560,7/10/2017,Senator Thad Cochran,"Writes in support of a grant application
submitted by the Natchez (Mississippi)
Fire Department.",,,,,,,,,,
699,1146596,7/10/2017,Senator Thad Cochran,"Writes in support of a grant application
submitted by the Summit Fire
Department in Pike County, Mississippi,",,,,,,,,,,
700,1146524,7/11/2017,Congressman Chris Collins,"Write regarding commercial and travel
delays at the northern border",,,,,,,,,,
701,1147581,7/28/2017,Congressman Paul Cook,"Write regarding legislation passed in the
State of California that will impair the
federal government’s ability to carry out
immigration mandates",,,,,,,,,,
702,1146580,7/12/2017,Congressman Henry Cuellar,"Writes regarding research on border
security being conducted at the University
of Houston’s BTI Institute",,,,,,,,,,
703,1146730,7/14/2017,Congressman Keith Ellison,"Writes regarding pending deportation of
Somalis",,,,,,,,,,
704,"July Privacy Office Congressional Report
Opened between 7/1/17 - 7/31/17",,,,,,,,,,,,,
705,1146731,7/14/2017,Congressman Keith Ellison,"Writes regarding pending deportation of
Somalis",,,,,,,,,,
706,1146979,7/14/2017,Congressman John Faso,"Writes to encourage issuance of
additional H-2B visas.",,,,,,,,,,
707,1146508,7/10/2017,Congressman Dianne Feinstein,"Writes regarding sponsors of
unaccompanied alien children.",,,,,,,,,,
708,1147205,7/25/2017,Congressman Dianne Feinstein,"Writes with concern over reports that
asylum seekers are being turned away at
the U.S.-Mexico border",,,,,,,,,,
709,1146586,7/10/2017,Senator Jeff Flake,"Writes in support of the International
Entrepreneur Rule.",,,,,,,,,,
710,1146313,7/6/2017,Senator Cory Gardner,"Senator Gardner writes o behalf of
Wv	(regarding his
travel concerns.",,,,,,,,,,
711,1147019,7/19/2017,Congressman Thomas A. Garrett,"Representative Garrett wrote in on behalf
of his constituent	|who is
expressing his displeasure with NPPD
FAMs",,,,,,,,,,
712,"July Privacv Office Congressional Report
Opened between 7/1/17 - 7/31/17",,,,,,,,,,,,,
713,1146927,7/18/2017,Congressman Kirsten Gillibrand,"Writes regarding upcoming TPS
extensions.",,,,,,,,,,
714,1146857,7/18/2017,Congressman Jeniffer Gonzalez-Colon,"Writes regarding impact of Electronic
Export Information regulations on Puerto
Rico.",,,,,,,,,,
715,1146484,7/10/2017,Congressman Bob Goodlatte,"Writes to request an extension forfbiwi |
Subcommittee on Immigration and
Border Security.",,,,,,,,,,
716,1146566,7/11/2017,Senator Charles E. Grassley,"Writes to request information on an
individual",,,,,,,,,,
717,1146567,7/11/2017,Senator Charles E. Grassley,"Writes to request information regarding
undocumented workers identiy theft",,,,,,,,,,
718,1146873,7/18/2017,Senator Charles E. Grassley,Writes regarding a potential O visa abuse.,,,,,,,,,,
719,1146878,7/18/2017,Senator Charles E. Grassley,"Writes to follow-up onpW' ]
kuv)",,,,,,,,,,
720,1147584,7/28/2017,Senator Charles E. Grassley,"Writes requesting information into
allegations that agents of the Russian
government have worked on behalf of
Russian interests",,,,,,,,,,
721,"July Privacy Office Congressional Report
Opened between 7/1/17 - 7/31/17",,,,,,,,,,,,,
722,1146487,7/10/2017,Congressman Michelle Lujan Grisham,"Writes regarding ICE Targeting Sponsors
of Unaccompanied Minors,",,,,,,,,,,
723,1147359,7/26/2017,Congressman Michelle Lujan Grisham,"Writes with concern regarding the
Department using prosecutorial discretion",,,,,,,,,,
724,1147102,7/21/2017,Congressman Kamala Harris,"Write regarding claims of a surge
initiative targeting relatives of UACs.",,,,,,,,,,
725,1146434,7/10/2017,Congressman Mazie K. Hirono,"Writes with concerns about the new
VOICE office within ICE.",,,,,,,,,,
726,1147507,7/27/2017,Congressman John Hoeven,"Writes regarding UAS technology as it
relates to national security",,,,,,,,,,
727,1147103,7/21/2017,Congressman Steny Hoyer,"writes in expressing her
displeasure with TSA regarding her leave
status",,,,,,,,,,
728,1146834,7/17/2017,Congressman Ron Johnson,"Writes to request DHS OIG evaluate
whether the CFATS program has made
America more secure",,,,,,,,,,
729,"July Privacy Office Congressional Report
Opened between 7/1/17 - 7/31/17",,,,,,,,,,,,,
730,1147627,7/28/2017,Congressman Ron Johnson,"Writes regarding human smuggling
across the border",,,,,,,,,,
731,1146173,7/3/2017,Senator John Kennedy,"Writes regarding ICE Notifications to
Local Jurisdictions of Sex Offenders.",,,,,,,,,,
732,1147061,7/20/2017,Congressman Peter King,"Writes with follow up questions
regarding the ""Five Country Ministerial
and Quintet of Attorney Generals”",,,,,,,,,,
733,1146382,7/7/2017,Congressman Amy Klobuchar,"Writes regarding financial hardship of
Rapidan Township in Minnesota.",,,,,,,,,,
734,1146496,7/10/2017,Congressman Alan Lowenthal,"Writes to request a briefing on
cybersecurity information sharing
between DHS and critical infrastructure
operators.",,,,,,,,,,
735,1146526,7/11/2017,Congressman Edward Markey,"Writes to request information about
reports that foreign hackers compromised
the cybersecurity of U.S. nuclear power
plants",,,,,,,,,,
736,1146514,7/10/2017,Congressman Michael McCaul,Supports Capital Metro grant application.,,,,,,,,,,
737,"July Privacy Office Congressional Report
Opened between 7/1/17 - 7/31/17",,,,,,,,,,,,,
738,1147189,7/24/2017,Congressman Michael McCaul,"Writes in support of Capital Metro in
Austin, TX for TSGP.",,,,,,,,,,
739,1147257,7/25/2017,Congressman Patrick McHenry,"Write regarding trade policies and textile
customs enforcement",,,,,,,,,,
740,1146501,7/10/2017,Congressman Martha McSally,"Writes regarding border security and
infrastructure needs in Arizona",,,,,,,,,,
741,1146561,7/10/2017,Congressman Grace Meng,"Writes in support of New York-
Presbyterian Queens' application for the
Nonprofit Security Grants Program.",,,,,,,,,,
742,1146549,7/10/2017,Congressman Patty Murray,"Writes with concern regarding proposed
cuts to FEMA administered grant
programs in FY2018 budget request.",,,,,,,,,,
743,1146925,7/18/2017,Congressman Patty Murray,"Requests information regarding
immigration enforcement policies
concerning cases involving the Violence
Against Women Act and the Trafficking
Victim Protection Act.",,,,,,,,,,
744,1147289,7/25/2017,Senator Bill Nelson,"Writes in support of the City of
Hallandale Beach's efforts to obtain a
federal grant",,,,,,,,,,
745,"July Privacv Office Congressional Report
Opened between 7/1/17 - 7/31/17",,,,,,,,,,,,,
746,1146394,7/7/2017,Congressman Bill Pascrell,"Writes regarding MAVNI impacting a
constituent.",,,,,,,,,,
747,1146563,7/10/2017,Congressman Donald M. Payne,"Writes to support application submitted
by the Port Newark Container Terminal
for the FY 2017 Port Security Grant
Program.",,,,,,,,,,
748,1147190,7/24/2017,Senator David Perdue,"Writes in support of City East Point's
application for the Fire Prevention and
Safety Grant Program.",,,,,,,,,,
749,1146799,7/17/2017,Congressman Cedric Richmond,"Writes regarding concerns with the H-2B
program",,,,,,,,,,
750,1146160,7/3/2017,Congressman Adam Schiff,"Requests an investigation into events at
the Adelanto West ICE facility.",,,,,,,,,,
751,1147194,7/24/2017,Congressman Brad Schneider,"Writes in support of Arktis Radiation
Detector and their submission for
DNDO’s Radiation Portal Monitor
Replacement Program.",,,,,,,,,,
752,"July Privacy Office Congressional Report
Opened between 7/1/17 - 7/31/17",,,,,,,,,,,,,
753,1146435,7/10/2017,Congressman Charles Schumer,"Writes in support of an application
submitted by Prevention 1st for FEMA
funding",,,,,,,,,,
754,1146592,7/10/2017,Senator Charles E. Schumer,"Writes in support of the application for
the Non-Profit Security Grant Program
submitted by |(M6)	]
|tH«)	|",,,,,,,,,,
755,1146598,7/10/2017,Senator Charles E. Schumer,"Writes to request investigation into cyber
breach and hack of Town of
Brookhaven's official website.",,,,,,,,,,
756,1146600,7/10/2017,Congressman Christopher H. Smith,"Writes to request temporary stay of
removal for Chaldean Christian
immigrants who face harm if returned to
Iraq.",,,,,,,,,,
757,1147587,7/28/2017,Congressman Lamar Smith,"Writes to request information from DHS
regarding Kaspersky Lab",,,,,,,,,,
758,1146482,7/10/2017,Congressman Bennie G. Thompson,"Write to request information regarding
TSA's new security directive raising
security at airports serving as LPDs",,,,,,,,,,
759,"July Privacy Office Congressional Report
Opened between 7/1/17 - 7/31/17",,,,,,,,,,,,,
760,1146777,7/17/2017,Congressman Bennie G. Thompson,"Writes requesting information on EO
13770",,,,,,,,,,
761,1147516,7/27/2017,Congressman Bennie G. Thompson,"Writes requesting information on FEMA’s
review of the CVE grant program",,,,,,,,,,
762,1147686,7/31/2017,Congressman Bennie G. Thompson,"Writes regarding the progress of the
Department to ensure that U.S.-bound
maritime cargo is scanned.",,,,,,,,,,
763,1146665,7/13/2017,Congressman William Thornberry,"Representative Thornberry wrote in on
the behalf of |fMS>	|who is having
problems with ICE and his application for
employment",,,,,,,,,,
764,1147730,7/31/2017,Senator Chris Van Hollen,"Writes requesting information on
administration’s implementation of the
U.S. Refugee Admissions Program",,,,,,,,,,
765,1146692,7/14/2017,Congressman Nydia M. Velazquez,"Writes regarding ICE policy on human
trafficking.",,,,,,,,,,
766,1146686,7/13/2017,Congressman Elizabeth Warren,"Writes regarding H-2B Visa program
impacting businesses in Cape Cod.",,,,,,,,,,
767,"July Privacv Office Congressional Report
Opened between 7/1/17 - 7/31/17",,,,,,,,,,,,,
768,1146741,7/14/2017,"Congressman Debbie Wasserman-
Schultz","Writes to support the application of the
Islamic Foundation of South Florida for a
Non-Profit Security Grant.",,,,,,,,,,
769,1146877,7/18/2017,Congressman Robert Wittman,"Representative Wittman writes in on
behalf oflfcw)	|who is expressing
her displeasure with NPPD for placing
her on indefinite suspension without pay",,,,,,,,,,
770,August Privacy Office Congressional Report,,,,,,,,,,,,,
771,Opened between 8/1/17 - 8/31/17,,,,,,,,,,,,,
772,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
773,1147808,8/1/2017,Congressman Don Beyer,"Representative Beyer wrote in on behalf
of a company in his district who would
like to know why DHS is terminating
their contract",,,,,,,,,,
774,1147757,8/1/2017,Congressman Richard Blumenthal,"Writes regarding current deportation
policies",,,,,,,,,,
775,1149212,8/25/2017,Senator Richard Blumenthal,"Writes with concern about the data
disclosure from the DHS-VINE database.",,,,,,,,,,
776,1148550,8/10/2017,Senator Cory A. Booker,"Writes to support grant application
submitted by the Mount Laurel Fire
Department (EMW-2016-FP-00786).",,,,,,,,,,
777,1147852,8/2/2017,Congressman Michael Capuano,"Writes to express dismay at reports of the
consideration to transfer the bureaus of
Consular Affairs and Population,
Refugees, and Migration from DOS to
DHS.",,,,,,,,,,
778,1148687,8/15/2017,Senator Robert P. Casey,"Writes in support of the application
submitted by
Reconstructionist Congregation to the
NSGP",,,,,,,,,,
779,August Privacy Office Congressional Report,,,,,,,,,,,,,
780,Opened between 8/1/17 - 8/31/17,,,,,,,,,,,,,
781,1148707,8/15/2017,Congressman Steve Cohen,"Writes regarding domestic terrorism and
urges reestablishment of the Extremism
and Radical ization Branch of the
Homeland Environment Threat Analysis
Division",,,,,,,,,,
782,1147768,8/1/2017,Congressman John Cornyn,"Writes in support of UTEP application
for Center of Excellence for Cross-Border
Threat Screening and Supply Chain
Defense",,,,,,,,,,
783,1147786,8/1/2017,Congressman John Cornyn,"Writes in support of UTRGV application
for Center of Excellence for Cross-Border
Threat Screening and Supply Chain
Defense",,,,,,,,,,
784,1148578,8/14/2017,Congressman Joseph Crowley,"Requests the delay of the deportation of a
constituent.",,,,,,,,,,
785,1147793,8/1/2017,Congressman Elijah Cummings,"Write regarding reports that CBP officials
are turning away asylum seekers",,,,,,,,,,
786,1148253,8/9/2017,Congressman Elijah Cummings,"Write to request documents related to
federal funds expended by DHS on
products or services provided by
businesses affdiated with the Trump
Organization",,,,,,,,,,
787,"August Privacy Office Congressional Report
Opened between 8/1/17 - 8/31/17",,,,,,,,,,,,,
788,1147781,8/1/2017,Congressman Susan Davis,"Writes regarding denial of visas for six
Afghan girls travelling to the United
States for the FIRST Global robotics
competition",,,,,,,,,,
789,1148953,8/21/2017,Congressman Diana Degette,"Writes regarding efforts to combat
domestic organizations that engage in
racial and ethnic-based threats",,,,,,,,,,
790,1148912,8/21/2017,Congressman Val Demings,"Write regarding violent white supremacist
movements in the U.S.",,,,,,,,,,
791,1149091,8/23/2017,Congressman Ron Desantis,"Writes to request information regarding
the 26 organization that DHS approved
for grant funding for the Countering
Violent Extremism program.",,,,,,,,,,
792,1148955,8/21/2017,Congressman Richard Durbin,"Write regarding an individual who
allegedly falsified a naturalization
application",,,,,,,,,,
793,1148648,8/15/2017,Congressman Dianne Feinstein,"Supports stay of removal applications and
private bill for two individuals",,,,,,,,,,
794,1149114,8/23/2017,Senator Jeff Flake,"Writes regarding ""catch and release""
policy and its impact on Arizona.",,,,,,,,,,
795,1149112,8/24/2017,Congressman Al Franken,"Requests information regarding
Department use of cell-site simulators.",,,,,,,,,,
796,"August Privacy Office Congressional Report
Opened between 8/1/17 - 8/31/17",,,,,,,,,,,,,
797,1149215,8/25/2017,Congressman Vicente Gonzalez,"Writes requesting Secretary’s support of
H.R. 3429, Repatriate Our Patriot's Act.",,,,,,,,,,
798,1148279,8/9/2017,Congressman Trey Gowdy,"Writes to request case files for FLETC's
Office of Professional Responsibility's
investigation into an individual",,,,,,,,,,
799,1147849,8/2/2017,Senator Charles E. Grassley,Writes regarding Hl-B visa fraud,,,,,,,,,,
800,1148081,8/7/2017,Senator Charles E. Grassley,Writes requesting A-Files on individuals.,,,,,,,,,,
801,1148271,8/9/2017,Senator Charles E. Grassley,"Writes regarding a human smuggling
incident",,,,,,,,,,
802,1148520,8/10/2017,Congressman Al Green,"Writes requesting review of scheduled
deportation",,,,,,,,,,
803,1148592,8/14/2017,Congressman Raul Grijalva,"Write in support to continue the DACA
program",,,,,,,,,,
804,1148092,8/7/2017,Congressman Michelle Lujan Grisham,"Writes with concern regarding the
Department using prosecutorial discretion",,,,,,,,,,
805,1149273,8/29/2017,Congressman Michelle Lujan Grisham,"Writes regarding termination of the CAM
Parole Program.",,,,,,,,,,
806,"August Privacy Office Congressional Report
Opened between 8/1/17 - 8/31/17",,,,,,,,,,,,,
807,1147802,8/1/2017,Congressman Steny Hoyer,"Steny Hoyer writes on behalf of ffcx6)
p»(6> (regarding his problem with DHS Do
Not Admit List.",,,,,,,,,,
808,1148228,8/8/2017,Congressman Duncan Hunter,"Writes regarding a company with a
transformational and disruptive
technology and product",,,,,,,,,,
809,1149111,8/24/2017,Senator Johnny Isakson,Sen. Isakson writes on behalf of,,,,,,,,,,
810,,,,"J who asks if there is an official
procedure to received copies of the
records that were seized so that his
company can function normally.",,,,,,,,,,
811,1148666,8/14/2017,Congressman Mike Johnson,"Writes on behalf of constituent hits'	|
*9^	concerning employment
with ICE.",,,,,,,,,,
812,1147803,8/1/2017,Congressman Ron Johnson,"Writes regarding the USCIS system for
processing immigration benefits",,,,,,,,,,
813,1148129,8/8/2017,Senator Ron Johnson,"Writes to request an extension of a detail
for an individual",,,,,,,,,,
814,1148991,8/22/2017,Congressman Ron Johnson,"Write regarding DHS policy of the use of
union official LWOP for political
campaign activity.",,,,,,,,,,
815,"August Privacy Office Congressional Report
Opened between 8/1/17 - 8/31/17",,,,,,,,,,,,,
816,1149329,8/30/2017,Congressman Ron Johnson,"Requests cybersecurity report required by
Executive Order 13800",,,,,,,,,,
817,1148522,8/11/2017,Congressman Amy Klobuchar,"Writes regarding a REAL ID extension
for Minnesota",,,,,,,,,,
818,1148851,8/18/2017,Congressman Raja Krishnamoorthi,"Writes regarding domestic terror and
CVE grants",,,,,,,,,,
819,1147853,8/2/2017,Congressman John Lewis,"Writes to express support for the DACA
program",,,,,,,,,,
820,1149056,8/23/2017,Congressman Daniel W. Lipinski,"Writes in support of Village of Oak
Lawn's grant application.",,,,,,,,,,
821,1148995,8/22/2017,Congressman Zoe Lofgren,"Writes to request assistance in obtaining a
visitor visa for a constituent's mother",,,,,,,,,,
822,1149016,8/23/2017,Congressman Zoe Lofgren,"Writes regarding the International
Entrepreneur Rule",,,,,,,,,,
823,1147888,8/3/2017,Congressman Tom MacArthur,"Writes regarding a proposal for a border
wall",,,,,,,,,,
824,1148149,8/8/2017,Congressman Edward Markey,"Write to urge consideration for a stay of
removal and release from detention for an
individual",,,,,,,,,,
825,"August Privacy Office Congressional Report
Opened between 8/1/17 - 8/31/17",,,,,,,,,,,,,
826,1148507,8/10/2017,Congressman Catherine Cortez Masto,"Writes regarding FEMA’s UAS1 Risk
Profile for Las Vegas.",,,,,,,,,,
827,1147763,8/1/2017,Congressman Claire McCaskill,"Writes regarding the threat of violent
extremists poisoning or adulterating U.S.
food supplies",,,,,,,,,,
828,1149262,8/28/2017,Congressman Claire McCaskill,"Writes regarding an OIG report on DHS
PALMS",,,,,,,,,,
829,1148175,8/8/2017,Congressman Grace Meng,"Writes regarding foreign-bom individuals
in the armed forces",,,,,,,,,,
830,1149069,8/24/2017,Congressman Hercule Myrthil,"Applicant writing regarding status of
case.",,,,,,,,,,
831,1147890,8/3/2017,Senator Bill Nelson,"Write regarding transgender personnel in
the United States Armed Forces",,,,,,,,,,
832,1149106,8/23/2017,Senator Bill Nelson,"Writes in support of Manatee County Port
Authority's application for a Homeland
Security Port Security grant.",,,,,,,,,,
833,1149167,8/25/2017,Senator Bill Nelson,"Writes regarding TPS for Haitian
Nationals",,,,,,,,,,
834,1149332,8/30/2017,Senator Bill Nelson,"Write to urge TPS for eligible
Venezuelans currently in the U.S.",,,,,,,,,,
835,"August Privacy Office Congressional Report
Opened between 8/1/17 - 8/31/17",,,,,,,,,,,,,
836,1148082,8/7/2017,Congressman Beto O'Rourke,"Write to express concern regarding recent
reports that DHS is considering shifting
funds out of its current budget to pay for a
proposed border wall.",,,,,,,,,,
837,1147973,8/4/2017,Congressman Steven Palazzo,Security clearance forf*1116',,,,,,,,,,
838,1148086,8/22/2017,Congressman Frank Pallone,"Write regarding waivers and construction
of a border wall.",,,,,,,,,,
839,1148240,8/8/2017,Congressman Scott Perry,"Writes regarding the Department's
Performance and Learning Management
System (PALMS)",,,,,,,,,,
840,1147758,8/1/2017,Congressman Cedric Richmond,"Writes to request information about the
status of the cybersecurity strategy which
DHS was required to provide to
Congress.",,,,,,,,,,
841,1149078,8/11/2017,Congressman Juan Rodriguez,"Applicant writing regarding status of
ease.",,,,,,,,,,
842,1149144,8/25/2017,Congressman John Sarbanes,"Rep. Sarbanes writes on behalf ot1
^’4)	regarding his
concerns about security requirements for
visitors to federal buildings.",,,,,,,,,,
843,"August Privacy Office Congressional Report
Opened between 8/1/17 - 8/31/17",,,,,,,,,,,,,
844,1148629,8/14/2017,Congressman Brad Schneider,"Write with concern regarding executive
orders on immigration and homeland
security and their impact on small
businesses",,,,,,,,,,
845,1147766,8/1/2017,Congressman Charles Schumer,"Writes in support of constituent Fire
Department for funding through
Assistance to Firefighters Grant Program",,,,,,,,,,
846,1147771,8/1/2017,Congressman Charles Schumer,"Writes in support of constituent Fire
Department for funding through
Assistance to Firefighters Grant Program",,,,,,,,,,
847,1148734,8/15/2017,Senator Charles E. Schumer,"Writes in support of application
submitted by the Depew Fire Department
for funding^-",,,,,,,,,,
848,1148735,8/15/2017,Senator Charles E. Schumer,"Writes in support of application
submitted by South Plattsburgh Fire
District for funding h»'6>	i",,,,,,,,,,
849,1147789,8/1/2017,Congressman Eric Swalwell,"Writes in support of the San Francisco
Bay Area Rapid Transit District
application for Transit Security Grant
Program in FY 2017",,,,,,,,,,
850,"August Privacv Office Congressional Report
Opened between 8/1/17 - 8/31/17",,,,,,,,,,,,,
851,1147879,8/3/2017,Congressman Bennie G. Thompson,"Writes regarding the Secretary's waiver
authority as it relates to building
infrastructure along the U.S. southwest
border",,,,,,,,,,
852,1148067,8/7/2017,Congressman Bennie G. Thompson,"Writes to seek clarification regarding
inconsistent reports, regarding the
potential formation of an ""impenetrable
Cyber Security Unit"" with Russia.",,,,,,,,,,
853,1148235,8/8/2017,Congressman Bennie G. Thompson,"Invites several DHS Components to
participate in a forum on employment
opportunities",,,,,,,,,,
854,1148084,8/7/2017,Senator Thom Tillis,"Writes to provide update on the Tryon
International Equestrian Center's work to
be ready for the 2018 World Equestrian
Games (WEG).",,,,,,,,,,
855,1147908,8/3/2017,Congressman Juan Vargas,"Write regarding an incident at the San
Ysidro Land Port of Entry which resulted
in the death of an individual",,,,,,,,,,
856,1148179,8/8/2017,Congressman David Young,"Write requesting support for a bill
introduced as a result of the murder of
Sarah Root from an illegal criminal
immigrant.",,,,,,,,,,
857,"August Privacy Office Congressional Report
Opened between 8/1/17 - 8/31/17",,,,,,,,,,,,,
858,1148548,8/1.0/2017,Congressman Bennie G. Thompson,"Chairman Scot t Perry of CHS OME
writes to request an update regarding the
Munro building reconfiguration effort at
St. Elizabeths.",,,,,,,,,,
859,1148952,8/21/2017,Congressman Susan W. Brooks,"Rep. Brooks writes on behalf of Ifex]
concerning the status and
resolution of a long-standing employment
related issue under investigation by DHS",,,,,,,,,,
860,September Privacy Office Congressional Report,,,,,,,,,,,,,
861,Opened between 9/1/17 - 9/30/17,,,,,,,,,,,,,
862,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
863,1149668,9/7/2017,Congressman Sanford Bishop,"Writes in support of a request by HAECO
Americas concerning their efforts to
secure CBP support for a Canadian airline
to fly directly from Canada to an airport
in Georgia",,,,,,,,,,
864,1150528,9/21/2017,Congressman Mo Brooks,"Write to request assistance from DHS and
DOJ to compile data for the FBI
regarding the immigration status of
convicted criminals",,,,,,,,,,
865,1150761,9/26/2017,Congressman Mo Brooks,"Writes regarding the immigration status
of an individual responsible for a church
shooting in Nashville, Tennessee",,,,,,,,,,
866,1149436,9/1/2017,Congressman Michael Capuano,"Writes about reports regarding transfer of
two bureaus from Dept. of State to DHS.",,,,,,,,,,
867,1151075,9/29/2017,Congressman Tony Cardenas,"Cohort from the Congressional Hispanic
Caucus writes advocating for the
incorporation of Hispanic-owned
businesses, and the Latino community as
part of the Puerto Rican recovery efforts.",,,,,,,,,,
868,September Privacv Office Congressional Report,,,,,,,,,,,,,
869,Opened between 9/1/17 - 9/30/17,,,,,,,,,,,,,
870,1150316,9/19/2017,Senator Benjamin L. Cardin,"Writes regarding the possible targeting of
the U.S. energy sector by hacker group
nicknamed Dragonfly.",,,,,,,,,,
871,1150699,9/25/2017,Senator Benjamin L. Cardin,"Writes regarding a grant application
submitted by the Washington
Metropolitan Area Transit Authority",,,,,,,,,,
872,1150400,9/20/2017,Senator Robert P. Casey,"Writes regarding the threat that major
data breaches pose to voter rolls in states
across the country.",,,,,,,,,,
873,1150997,9/28/2017,Congressman Bill Cassidy,"Writes POTUS urging him to consider
using US flagged ships located in
Louisiana to assist with the Puerto Rico
recovery efforts.",,,,,,,,,,
