Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
1052,1029887,7/22/2014,Congressman Jose E. Serrano,Request that immigration reform be discussed at the U.S. - Africa Leaders Summit.,,,,,,,,,,
1053,,,,,,,,,,,,,,
1054,,,,,,,,,,,,,,
1055,1041432,9/15/2014,Senator Jeff Sessions,"Writes on behalf of constituent, who ]-,as complaints abc (b)(6) >ut an ICE employee.",,,,,,,,,,
1056,1026293,7/3/2014,Senator Richard C. Shelby,"Writes on behalf of Constituent, regarding E-Verify has incorrect her daughter and wants it correc (b)(6) name in the system for Led.",,,,,,,,,,
1057,1036663,8/15/2014,Congressman Bill Shuster,Writes regarding the Bipartisan Budget Act to simplify the administration of air transportation fees without changing the overall cap for the fees.,,,,,,,,,,
1058,1025864,6/30/2014,Congressman Adam Smith,Urge the President to utilize prosecutorial discretion in all immigration enforcement proceedings to mitigate the impacts of deportations on families and communities.,,,,,,,,,,
1059,1033437,8/5/2014,Congressman Adam Smith,"Encourage the Department to consider the use of alternatives to detention, particularly those seeking asylum.",,,,,,,,,,
1060,1030129,7/23/2014,Congressman Christopher H. Smith,"Writes on behalf of Constituent, is requesting the status of his apposition with the United States C who plication for a Chemist /oast Guard.",,,,,,,,,,
1061,1026990,7/10/2014,Congressman Lamar Smith,Writes on behalf of a constituent requesting consideration of his Global Entry program application.,,,,,,,,,,
1062,,,,,,,,,,,,,,
1063,1043588,9/25/2014,Congressman Lamar Smith,Urge the President to enforce current immigration laws to address the national security and humanitarian crisis on the southern border.,,,,,,,,,,
1064,1039890,8/15/2014,Congressman Prince Obafemi Somefun,Applicant writing regarding status of 1-130.,,,,,,,,,,
1065,1043566,9/25/2014,Congressman Jackie Speier,Urge TSA to incorporate the requirements of the Service Contract Act for security screeners into all contract solicitations.,,,,,,,,,,
1066,1025855,7/1/2014,Congressman Selma Sol Jaramillo Tabares,Applicant is seeking benefit to be granted to him.,,,,,,,,,,
1067,1041884,9/17/2014,Congressman MarkTakano,Write regarding UAC on the southern border.,,,,,,,,,,
1068,1027325,7/11/2014,Congressman Lee Terry,Requests information regarding the request for information on Escort Services for Unaccompanied Alien Children.,,,,,,,,,,
1069,1043586,9/25/2014,Congressman Bennie G. Thompson,Writes regarding the housing of unaccompanied children in the State of Mississippi.,,,,,,,,,,
1070,1041056,9/11/2014,Senator John Thune,Write with questions regarding U.S. and other western country passport holders who may be associated with terrorists organizations.,,,,,,,,,,
1071,1026573,7/8/2014,Senator Patrick Toomey,Inquires into the likelihood of unaccompanied children and other aliens being relocated to holding facilities in Pennsylvania.,,,,,,,,,,
1072,,,,,,,,,,,,,,
1073,1039486,9/2/2014,Senator Patrick Toomey,Requests immediate investigation of the work-stop order at U.S. Investigations Services.,,,,,,,,,,
1074,1040092,9/5/2014,Senator Patrick Toomey,"Writes on behalf of constituent, WX0)    regarding a possible international scam.",,,,,,,,,,
1075,1044092,9/26/2014,Senator Tom Udall,Writes on behalf of constituent requesting information about constituent’s eligibility for the Secure Electronic Network for Travelers Rapid Inspection (SENTRI) Program.,,,,,,,,,,
1076,1028810,7/17/2014,Congressman Juan Vargas,Requests additional resources to deal with the influx of unaccompanied children.,,,,,,,,,,
1077,1027329,7/11/2014,Senator David Vitter,Requests information regarding unaccomapanied alien children crossing the border.,,,,,,,,,,
1078,1034233,8/8/2014,Senator David Vitter,Writes regarding unaccompanied children being located in Louisiana.,,,,,,,,,,
1079,1040745,9/10/2014,Senator Mark R. Warner,Writes on behalf of constituent regarding unprofessional behavior.,,,,,,,,,,
1080,1026323,7/3/2014,Congressman Randy Weber,"Writes on behalf of Constituent, regarding seeking a wavier for replacement social security card and naturalization certificate.",,,,,,,,,,
1081,1029224,7/18/2014,Congressman Randy Weber,Congressman Weber writes in on behalf of Mr. (b)(6)    pho is seeking help obtaining credit for FAM service pre 2001,,,,,,,,,,
1082,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,
1084,1031744,7/29/2014,Congressman Robert Wittinan,Writes on behalf of constituent <bKC>)    who requests to assist in the care of the unaccompanied minors from Central America.,,,,,,,,,,
1085,1028630,7/16/2014,Congressman Frank R. Wolf,Requests information on behalf of Virginia Delegate Bob Marshall regarding the number of asylum applications received from Central American countries.,,,,,,,,,,
1086,1030665,7/24/2014,Congressman Frank R. Wolf,Writes on behalf of Delegate Bob Marshall who asks question regarding unaccompanied children on the southwest border.,,,,,,,,,,
1087,1028343,7/16/2014,,NF1P Annual Report to Congress: Biggert-Waters Flood Insurance Reform Act of 2012,,,,,,,,,,
1088,,,,,,,,,,,,,,
1089,1030923,7/24/2014,,"Questions for the Record (QFRs) from the Senate Appropriations Committee hearing with Secretary Johnson on July 10, 2014, concerning the President’s Emergency Supplemental Request for Unaccompanied Alien Children and Related Matters. The Secretary’s QFRs will be a part of the written record and must be cleared by the S1 Front Office and OMB prior to being transmitted to the Committee. It is the Department’s policy to respond to all QFRs from the Appropriations Committees within the established timeline, creating a very compressed schedule.",,,,,,,,,,
1090,1032752,7/31/2014,,Federal Employees Compensation Act,,,,,,,,,,
1091,,,,,,,,,,,,,,
1092,Policy Congressional Report,,,,,,,,,,,,,
1093,Opened Between 10/01/2014 and 12/31/2014,,,,,,,,,,,,,
1094,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
1095,1053183,11/14/2014,Senator Kelly Ayotte,Writes on behalf of a constituent with complaints against U.S. Customs in Boston.,,,,,,,,,,
1096,1054010,11/20/2014,Senator Kelly Ayotte,Writes on behalf of constituent that complains about the way her son-in-law was treated while arriving at LAX.,,,,,,,,,,
1097,1046087,10/7/2014,Congressman Ron Barber,Citizens Against Terrorism (CAT) Proposal,,,,,,,,,,
1098,1052104,11/6/2014,Congressman Ron Barber,Encourages an increase in resources and personnel at the southern border of Arizona to help stem the flow of undocumented immigrants into the United States.,,,,,,,,,,
1099,1054828,11/25/2014,Congressman Ron Barber,"Requests a meeting be set up between USCIS, CBP, and CyraCom International Inc.",,,,,,,,,,
1100,1058632,12/30/2014,Congressman Andy Barr,"Constituent Rhenan Estacio writes about being detained at the airport.in Philadelphia, PA.",,,,,,,,,,
1101,1044905,10/1/2014,Congressman Joe L. Barton,Writes on behalf of constituent regarding seizure of domain name.,,,,,,,,,,
1102,,,,,,,,,,,,,,
1103,,,,,,,,,,,,,,
1104,1058293,12/29/2014,Congressman Xavier Becerra,Thanks S1 for addressing the House Democratic Caucus on December 9th,,,,,,,,,,
1105,1052025,11/6/2014,Senator Mark Begich,Writes on behalf of a constituent requesting a review of fingerprinting certification procedures.,,,,,,,,,,
1106,1054901,11/26/2014,Congressman Dan Benishek,Writes on behalf of constituent who has an issue with information on her drivers license.,,,,,,,,,,
1107,1048125,10/20/2014,Senator Michael Bennet,Writes with questions regarding the spread of Ebola.,,,,,,,,,,
1108,1057274,12/15/2014,Congressman Ami Bera,na,,,,,,,,,,
1109,1057275,12/11/2014,Congressman Ami Bera,Constituent    contacted Congressman Bera’s district office regarding the revocation of his “Global Entry’’ membership,,,,,,,,,,
1110,1047326,10/15/2014,Congressman Gus M. Bilirakis,Writes in response to the Department's recent letter regarding compliance by the USCG of its policies related to the Career Retention Screening Panel and involuntary retirements.,,,,,,,,,,
1111,1049939,10/28/2014,Congressman John Blocher,Applicant writing regarding status of case.,,,,,,,,,,
1112,,,,,,,,,,,,,,
1113,105)263,11/4/2014,Senator Roy Blunt,"Writes on behalf of constituent, requesting an update on constituent's Traveler Redress Inquiry Program (TRIP) status.",,,,,,,,,,
1114,1045370,10/2/2014,Senator Barbara Boxer,Recommends that a security expert be appointed to oversee changes in the White House security plan.,,,,,,,,,,
1115,1053826,11/19/2014,Senator Barbara Boxer,Urges POTUS to take executive action to pass comprehensive immigration reform.,,,,,,,,,,
1116,1057258,12/15/2014,Congressman Robert A. Brady,"Urges the suspension of deportation proceedings for constituent, Angela Navarro.",,,,,,,,,,
1117,1051265,11/4/2014,Senator Sherrod Brown,Writes on behalf of a constituent requesting a change in procedures FPS employees use while screening individuals entering federal buildings.,,,,,,,,,,
1118,1045143,10/1/2014,Congressman Vern Buchanan,Writes on behalf of a company who claims to be having issues with CBP.,,,,,,,,,,
1119,1050484,10/9/2014,Congressman Jack Bullard,Applicant writing regarding status of case.,,,,,,,,,,
1120,1051468,11/5/2014,Congressman Michael C. Burgess,Writes on behalf of constituent who filed a complaint with ICE's EEO regarding allegations of pay discrimination and requests an update on the status of her claim.,,,,,,,,,,
1121,1046909,10/10/2014,Senator Richard M. Bun,Requests answers to the following questions as they pertain to the Department's procedures for handling the possible spread of the Ebola virus.,,,,,,,,,,
1122,,,,,,,,,,,,,,
1123,,,,,,,,,,,,,,
1124,1045604,10/3/2014,Congressman Bradley Byrne,"Writes on behalf of the City of Satsuma, AL, requesting grants for public safety building repairs.",,,,,,,,,,
1125,1048407,10/21/2014,Senator Benjamin L. Cardin,Writes on behalf of constituent who is seeking employment with FPS.,,,,,,,,,,
1126,1045354,10/2/2014,Senator Thomas R. Carper,Requests information on the data breach at USIS and on background investigations for the DHS workforce.,,,,,,,,,,
1127,1054032,11/20/2014,Senator Thomas R. Carper,Requests complete DHS White House Incursion Incident Report including associated exhibits and attachments.,,,,,,,,,,
1128,1057675,12/18/2014,Congressman John Carter,Writes on behalf of a constituent regarding an Appeal Curtailment of Tour of Duty Due to Hardship.,,,,,,,,,,
1129,1045915,10/6/2014,Congressman Jason Chaffetz,Follow-up to Representative Chaffetz's question about 9/10 Border Patrol detention of four Turkish nationals with possible ties to terrorism,,,,,,,,,,
1130,1046824,10/10/2014,Congressman Jason Chaffetz,Requests information regarding the administrative leave of the former Inspector General of DHS.,,,,,,,,,,
1131,1047786,10/16/2014,Congressman Jason Chaffetz,"Seeks information regarding Secret Service actions in Cartagena, Colombia.",,,,,,,,,,
1132,1057913,12/22/2014,Congressman Jason Chaffetz,Request information regarding USSS plan to improve White House fence.,,,,,,,,,,
1133,,,,,,,,,,,,,,
1134,,,,,,,,,,,,,,
1135,J 048184,10/20/2014,Senator Saxby Chambliss,Thanks the Secretary for the invitation to FLETC.,,,,,,,,,,
1136,1049568,10/24/2014,Senator Saxby Chambliss,Thanks the Secretary for his visit to FLETC and grateful for receiving the DHS Distinguished Public Service Medal and a remembrance walk named in his honor.,,,,,,,,,,
1137,1049034,10/23/2014,Congressman Donna M. Christensen,Writes on behalf of constituent regarding her application for adjustment of status.,,,,,,,,,,
1138,1044910,9/25/2014,Congressman Judy Chu,Urge the prioritization of family unity and reunification as (he Administration determines comprehensive immigration reform.,,,,,,,,,,
1139,1044911,9/25/2014,Congressman Judy Chu,Urge the prioritization of family unity and reunification as the Administration determines comprehensive immigration reform.,,,,,,,,,,
1140,1045003,10/1/2014,Congressman Judy Chu,Requests an update on the Department's review of California's new driver’s license law.,,,,,,,,,,
1141,1057830,12/22/2014,Congressman Judy Chu,Writes with recommendations for implementation of the Department of Justice's recent profiling guidance.,,,,,,,,,,
1142,1055154,12/1/2014,Congressman David Cicilline,Provides recommendations for the response to the Ebola virus.,,,,,,,,,,
1143,1045574,10/3/2014,Senator Tom A. Coburn,"Requests information regarding DHS future plans for St. Elizabeths campus relocation,",,,,,,,,,,
1144,,,,,,,,,,,,,,
1145,,,,,,,,,,,,,,
1146,1058686,12/31/2014,Senator Tom A. Coburn,Writes with concerns regarding the Department headquarters consolidation effort at the St. Elizabeths campus.,,,,,,,,,,
1147,1046086,10/7/2014,Senator Susan M. Collins,Recommends J. Bonnie Newman for a position on the commission to evaluate the Secret Service.,,,,,,,,,,
1148,1044864,9/29/2014,Senator John Cornyn,Writes on behalf of constituent requesting feedback on plan to house unaccompanied minors (UAC).,,,,,,,,,,
1149,1044904,10/1/2014,Senator John Cornyn,Writes on behalf of federal employee requesting information regarding why the employee's request for a desk audit has not moved forward.,,,,,,,,,,
1150,1052126,11/7/2014,Senator Michael D. Crapo,Request the denial of visas and additional travel restrictions for people traveling from countries where the Ebola virus is prevalent.,,,,,,,,,,
1151,1047758,10/16/2014,Congressman John Abney Culberson,Request the implementation of travel restrictions for individuals traveling from countries where Ebola is prevalent.,,,,,,,,,,
1152,1050906,10/31/2014,Congressman John Abney Culberson,"Urge a travel ban be put in place for individuals traveling from Siena Leone, Guinea, and Liberia.",,,,,,,,,,
1153,1052223,11/7/2014,Congressman Elijah E. Cummings,Writes on behalf of constituent requesting a review of constituent's EEO complaint.,,,,,,,,,,
1154,,,,,,,,,,,,,,
1155,1046265,10/8/2014,Congressman Steve Daines,Writes on behalf of constituent requesting all files involving a DHS investigation.,,,,,,,,,,
1156,1048065,10/20/2014,Congressman Steve Daines,Writes on behalf of a constituent regarding timekeeping errors.,,,,,,,,,,
1157,1053766,11/18/2014,Congressman Steve Daines,Writes on behalf of constituent regarding debt owed to him by the Federal Government.,,,,,,,,,,
1158,1047076,10/9/2014,Congressman Rodney Davis,Suggests implementation of stronger travel restrictions and safeguards between countries in West Africa impacted by the Ebola virus.,,,,,,,,,,
1159,1048504,10/21/2014,Congressman Rodney Davis,Request stronger travel restrictions and safeguards to prevent the spread of Ebola.,,,,,,,,,,
1160,1057632,12/18/2014,Congressman Susan A. Davis,"Express concern about Department's communication of arrests with the public, specifically school districts.",,,,,,,,,,
1161,1058016,12/18/2014,Congressman Susan A. Davis,"Express concern about Department's communication of arrests with the public, specifically school districts.",,,,,,,,,,
1162,1058050,12/18/2014,"Congressman Susan A, Davis","Express concern about Department's communication of arrests with the public, specifically school districts.",,,,,,,,,,
1163,1046066,10/3/2014,Congressman Dennis DeConcini,Writes with concerns regarding the deportation of Rosa Imelda Robles Loreto.,,,,,,,,,,
1164,,,,,,,,,,,,,,
1165,,,,,,,,,,,,,,
1166,1048288,10/20/2014,Congressman Suzan DelBene,has requested assistance with assuring he is receiving the proper amount of retirement benefits,,,,,,,,,,
1167,1055693,11/5/2014,Congressman Reinaldo Cabrera Diez,Applicant writing regarding status of case.,,,,,,,,,,
1168,1054268,11/21/2014,Senator Joe Donnelly,<b)re>    |a professor of biology in Fort Wayne. IN is concerned that he is on some sort of heightened security list due to having a very common name and has run into difficulty when travelling for his job.,,,,,,,,,,
1169,1057070,12/12/2014,Congressman Donna F. Edwards,Writes on behalf of a constituent regarding denial to operate his food service business on a Coast Guard facility.,,,,,,,,,,
1170,1047303,10/15/2014,Congressman Keith Ellison,Urges the creation of a multifaceted and community based approach to countering violent extremism.,,,,,,,,,,
1171,1049604,10/24/2014,Congressman Renee Ellmers,Requests information regarding procedures used to prevent the spread of the Ebola virus.,,,,,,,,,,
1172,1051163,11/3/2014,Congressman Renee Ellmers,Write with concerns regarding the lack of travel restrictions allowing individuals potentially infected with the Ebola virus to enter the United States.,,,,,,,,,,
1173,1055168,12/1/2014,Congressman Eliot L. Engel,Requests detailed protocol for interagency coordination required to protect against the Ebola virus.,,,,,,,,,,
1174,,,,,,,,,,,,,,
1175,,,,,,,,,,,,,,
1176,1048343,10/20/2014,Senator Dianne Feinstein,Writes on behalf of constituent requesting an update on the evaluation of the constituent's proposal. Also requests information about cyber security breach affecting constituent's's PII and compensation for said breach.,,,,,,,,,,
1177,1052204,11/7/2014,Senator Dianne Feinstein,Offers recommendations on how to enhance security for the Visa Waiver Program.,,,,,,,,,,
1178,1048064,10/20/2014,Congressman Michael G. Fitzpatrick,Request measures be taken to contain the Ebola virus and prevent the spread of the disease within the United States.,,,,,,,,,,
1179,1047344,10/15/2014,Senator Jeff Flake,Request information regarding the assignment of CBP officers at ports of entry in Arizona.,,,,,,,,,,
1180,1047905,10/17/2014,Senator Jeff Flake,"Writes on behalf of constituent, requesting a review of constituent's termination from TSA.",,,,,,,,,,
1181,1054898,11/26/2014,Congressman Jeff Flake,Writes on behalf of a constituent regarding allegations against him from TSA.,,,,,,,,,,
1182,1046006,10/3/2014,Congressman Jeff Fortenberry,"Expresses support for the proposal submitted by the University of Nebraska, Lincoln (UNL) for the DHS/S&T Critical Infrastructure Resilience Center of Excellence (CIRCQE) funding opportunity.",,,,,,,,,,
1183,,,,,,,,,,,,,,
1184,1045953,10/3/2014,"Congressman Rodney P, Frelinghuysen",Requests the New Jersey Task Force 1 be certified by FEMA as a member of the National Urban Search and Rescue team.,,,,,,,,,,
1185,1055151,12/1/2014,Congressman Rodney P. Frelinghuysen,Requests the New Jersey Task Force One be certified by FEMA as a member of the National Urban Search and Rescue team.,,,,,,,,,,
1186,1057520,12/17/2014,Congressman W. Craig Fugate,FY 2014 Risk Methodology Report to Congress,,,,,,,,,,
1187,1047026,10/14/2014,Congressman Pete Gallego,"Requests that ICE maintain Performance-Based National Detention Standards at the South Texas Family Residential Center in Dilley, Texas and also requests additional information about the contract set up for that facility.",,,,,,,,,,
1188,1051964,11/6/2014,Congressman Pete Gallego,Writes on behalf of a constituent regarding reentry into the U.S.,,,,,,,,,,
1189,1045948,10/3/2014,Congressman Chris Gibson,Writes on behalf of constituent expressing concerns over changes to DHS/ICE Advanced Uncontrollable Overtime (AUO) policy.,,,,,,,,,,
1190,1047707,10/16/2014,Congressman Louie Gohmert,Requests information regarding the number of immigrants that have entered the United States from countries where Ebola is prevalent.,,,,,,,,,,
1191,,,,,,,,,,,,,,
1192,1052483,11/10/2014,Congressman Louie Gohmert,Representative Gohmert writes concerning the efforts to prevent the spread of Ebola in West Africa and the United States,,,,,,,,,,
1193,1046069,10/7/2014,Congressman Robert W. Goodlatte,Writes to follow-up on behalf of constituent requesting information regarding the state of Virginia's compliance/renewal extension of Real ID Act.,,,,,,,,,,
1194,1046610,10/9/2014,Congressman Robert W. Goodlatte,Requests answers to questions regarding the USSS in light of the White House breach.,,,,,,,,,,
1195,1048066,10/20/2014,Congressman Robert W. Goodlatte,Writes with concern regarding the response to the Ebola outbreak.,,,,,,,,,,
1196,1048445,10/21/2014,Congressman Robert W. Goodlatte,Requests clarification of media reports that suggest that DHS/State Dept. plans to allow non-US citizens infected with Ebola to enter the US to receive medical treatment.,,,,,,,,,,
1197,1051530,11/5/2014,Congressman Robert W. Goodlatte,Requests unredacted documents regarding immigrants that were released in 2013.,,,,,,,,,,
1198,1055072,12/1/2014,Congressman Robert W. Goodlatte,Express concern regarding a pending lawsuit filed by an ICE employee.,,,,,,,,,,
1199,1056757,12/10/2014,Congressman Robert W. Goodlatte,Requests explanation of activities employed by the Department to improve employee morale.,,,,,,,,,,
1200,1052130,11/7/2014,Congressman Paul Gosar,Writes on behalf of a constituent seeking a response to his FOIA request.,,,,,,,,,,
1201,,,,,,,,,,,,,,
1202,,,,,,,,,,,,,,
1203,1054118,11/20/2014,Congressman Paul Gosar,Recommend steps to curb human trafficking at large events such as the February 2015 Super Bowl.,,,,,,,,,,
1204,1046683,10/9/2014,Senator Lindsey O. Graham,"Requests documents related to the investigation of the 2012 incident in Cartagena, Columbia involving USSS agents.",,,,,,,,,,
1205,1049284,,Senator Lindsey O. Graham,,,,,,,,,,,
1206,1046963,10/10/2014,Congressman Kay Granger,Urges to implement additional screening due to the Ebola outbreak at Dallas/Fort Worth International and the George Bush Intercontinental Airports.,,,,,,,,,,
1207,1046154,10/7/2014,Senator Charles E. Grassley,Requests a detailee from DHS HQ with extensive experience in immigration law and policy.,,,,,,,,,,
1208,1050443,10/30/2014,Senator Charles E. Grassley,"Urge to cease issuing visas to persons of Sierra Leone, Liberia, and Guinea and to consider expanding travel ban to other countries that may not have standards in place to properly screen travelers entering the United States.",,,,,,,,,,
1209,1051246,11/3/2014,Senator Charles E. Grassley,Request information regarding the Department's policy for placing employees on paid administrative leave.,,,,,,,,,,
1210,1053844,11/19/2014,Senator Charles E. Grassley,Writes with concerns regarding the President's plan to announce executive action regarding immigration.,,,,,,,,,,
1211,,,,,,,,,,,,,,
1212,,,,,,,,,,,,,,
1213,1054030,11/20/2014,Senator Charles E. Grassley,Writes on behalf of a constituent requesting a correction of deportation records.,,,,,,,,,,
1214,1056409,12/8/2014,Senator Charles E. Grassley,Write regarding an immigration-related private relief bill.,,,,,,,,,,
1215,1053250,11/17/2014,Congressman Morgan Griffith,Writes in support for a Virginia Tech research proposal to serve as the Department's Science and Technology Critical Infrastnicture Resilience Center of Excellence pursuant to the Funding Opportunity Announcement.,,,,,,,,,,
1216,1047704,10/16/2014,Congressman Raul M. Grijalva,"Requests SI to meet with the family of constituent, (b,-6) (b)(6)",,,,,,,,,,
1217,1047528,10/15/2014,Congressman Brett Guthrie,Writes on behalf of a constituent requesting a visa for a scientist working on an Ebola serum.,,,,,,,,,,
1218,1046003,10/3/2014,Congressman Ruben Hinojosa,Expresses support for the proposal submitted by the University of Texas-Pan American (UPTA) for the DHS/S&T Critical Infrastructure Resilience Center of Excellence (CIRCOE) funding opportunity.,,,,,,,,,,
1219,1050444,10/30/2014,Congressman Chris Van Hollen,Writes on behalf of constituent seeking clarification as to whether a Global Entry Card is an acceptable form of ID when attempting to enter federal buildings.,,,,,,,,,,
1220,1057068,12/12/2014,Congressman Chris Van Hollen,Writes on behalf of constituent regarding retirement coverage.,,,,,,,,,,
1221,,,,,,,,,,,,,,
1222,1054186,11/20/2014,Congressman Duncan D. Hunter,Writes to urge proper training and protective equipment against Ebola for front line personnel who process and screen travelers.,,,,,,,,,,
1223,1055468,12/3/2014,Congressman Duncan D. Hunter,Writes regarding the release of two foreign nationals with terrorist associations who were apprehended at the southern border.,,,,,,,,,,
1224,1052484,11/10/2014,Congressman Robert Hurt,"Writes on behalf of constituent,who is inquiring about his mother’s 1-130 petition.",,,,,,,,,,
1225,1052324,11/10/2014,Congressman Littlle India,Applicant writing regarding status of green card.,,,,,,,,,,
1226,1046903,10/10/2014,Congressman Darrell Issa,Offers specific suggestions to panel investigating USSS White House breach.,,,,,,,,,,
1227,1047804,,Congressman Darrell Issa,,,,,,,,,,,
1228,1053063,11/14/2014,Congressman Darrell Issa,"Requests the report on the September 19, 2014 White House security breach be provided to the House Oversight and Government Reform committee on a permanent basis.",,,,,,,,,,
1229,1047711,10/9/2014,Congressman Marie Lenette Jean,Applicant writing regarding status of permanent resident.,,,,,,,,,,
1230,1056291,12/8/2014,Congressman Hakeen Jeffries,Encourage increased collaboration with European airports to screen for the Ebola virus.,,,,,,,,,,
1231,,,,,,,,,,,,,,
1232,1057592,12/18/2014,Congressman Lynn Jenkins,Writes on behalf of a constituent regarding the status of a form 1-17 application.,,,,,,,,,,
1233,T046074,10/6/2014,Senator Mike Johanns,"Expresses support for the proposal submitted by the University of Nebraska, Lincoln (UNL) for the DHS/S&T Critical Infrastructure Resilience Center of Excellence (CIRCOE) funding opportunity.",,,,,,,,,,
1234,1055891,12/4/2014,Congressman Jeb Charles Johnson,Letters to House and Senate Appropriations Committees regarding FY 2015 appropriations,,,,,,,,,,
1235,1046623,9/19/2014,Congressman Judith K. Jones-Toleman,Attorney writing on behalf of client^H6-',,,,,,,,,,
1236,,,,(b)(6),,,,,,,,,,
1237,1050089,10/29/2014,Senator Tim Kaine,Requests official support for the Old Dominion University (ODU) pilot project in the Hampton Roads region of Virginia to coordinate the region’s response to sea level rise and recurrent flooding.,,,,,,,,,,
1238,1051151,11/3/2014,Senator Tim Kaine,Writes in support of a Virginia Tech proposal to serve as a DHS S&T Critical Infrastructure Center of Excellence.,,,,,,,,,,
1239,1057591,12/18/2014,Congressman Mike Kelly,Writes on behalf of a constituent requesting a Social Security number.,,,,,,,,,,
1240,1052790,10/28/2014,Congressman Douglas H. Kim,Attorney writing on behalf of client'^61 (b)(6),,,,,,,,,,
1241,,,,,,,,,,,,,,
1242,1047735,10/16/2014,Congressman Peter T. King,Writes regarding on-going vulnerabilities at JFK International Airport exposing the public to the Ebola Virus.,,,,,,,,,,
1243,1050883,10/31/2014,Congressman Ann Kuster,"Requests a ban on flights entering the United States from Sierra Leone, Guinea, and Liberia to prevent the spread of the Ebola virus.",,,,,,,,,,
1244,1055949,12/5/2014,Congressman Doug Lamborn,Writes on behalf of a constituent regarding residency requirements for employment with TSA.,,,,,,,,,,
1245,1045920,10/6/2014,Congressman Leonard Lance,Writes on behalf of constituent regarding consituent’s inability to renew membership in the Global Entry Program.,,,,,,,,,,
1246,1053770,11/19/2014,Congressman John B. Larson,Representative Larson writes in on behalf of one of his constituents who is unhappy with a fee he had to pay when he retired from the federal government,,,,,,,,,,
1247,1047715,10/16/2014,Senator Patrick J. Leahy,"Express concerns over planned facility to house women and UAC in Dilley, Texas.",,,,,,,,,,
1248,1053864,11/19/2014,Senator Patrick J. Leahy,"Requests a copy of the DHS Report on the White House Incursion Incident of September 19, 2014.",,,,,,,,,,
1249,1055793,12/4/2014,Senator Patrick J. Leahy,Requests a copy of the full report on the White House Incursion Incident.,,,,,,,,,,
1250,,,,,,,,,,,,,,
1251,,,,,,,,,,,,,,
1252,1057127,12/12/2014,Senator Patrick J. Leahy,Requests information regarding recent Executive Actions.,,,,,,,,,,
1253,1058630,12/31/2014,Senator Patrick J. Leahy,Write with concerns regarding the use of surveillance devices such as cell-site simulators.,,,,,,,,,,
1254,1048943,10/23/2014,Congressman Sheila Jackson Lee,Requests that the George Bush Intercontinental Airport be included on the list to receive the Enhanced Ebola Virus screening protocols.,,,,,,,,,,
1255,1045961,10/3/2014,Senator Carl Levin,Writes on behalf of constituent requesting an update on constituent’s background investigation for employment at DHS.,,,,,,,,,,
1256,1049563,10/24/2014,Senator Carl Levin,Write to support additional resources along the northern border.,,,,,,,,,,
1257,1050887,10/31/2014,Congressman Frank A. LoBiondo,Requests information regarding travel bans to prevent the spread of the Ebola virus.,,,,,,,,,,
1258,1057915,12/22/2014,Congressman Zoe Lofgren,Express concerns regarding the Department's immigrant family detention policy.,,,,,,,,,,
1259,1048383,10/21/2014,Congressman Alan Lowenthal,"Writes on behalf of constituent, <b-'6'    seeking a review of constituent's immigration status.",,,,,,,,,,
1260,1049423,10/23/2014,Congressman Nita M. Lowey,Writes on behalf of constituent who had a DHS employee block his driveway and allegedly threatened to shoot his dog.,,,,,,,,,,
1261,,,,,,,,,,,,,,
1262,,,,,,,,,,,,,,
1263,1056418,12/9/2014,Congressman Nita M. Lowey,Writes on behalf of a constituent who alleges that he had a negative encounter with an employee of the Department.,,,,,,,,,,
1264,1046943,10/10/2014,Congressman Joseph B. Maher,Letter to Chairman Darrell E. Issa’s staff inquiry regarding the status of Administratively Uncontrollable Overtime use at DHS,,,,,,,,,,
1265,1057854,12/22/2014,Senator Joe Manchin,Writes on behalf of a constituent who is concerned about misappropriation of funds to the DHS Federal Protective Service by the Internal Revenue Service.,,,,,,,,,,
1266,1045047,10/1/2014,Congressman Kenny Marchant,Writes regarding the release of immigrants who fail to show up at required proceedings.,,,,,,,,,,
1267,1046866,10/10/2014,Congressman Kenny Marchant,Writes to request the inclusion of Dallas/Ft. Worth Int. Airport (DFW) in the list of major airports where the administration will implement heightened Ebola-related security screening protocols.,,,,,,,,,,
1268,1049896,10/28/2014,Congressman Kenny Marchant,Expresses concerns over purchases/solicitations made by USCIS for supplies.,,,,,,,,,,
1269,1047526,10/15/2014,Congressman Tom Marino,Writes on behalf of a constituent requesting assistance with a FEMA investigation.,,,,,,,,,,
1270,,,,,,,,,,,,,,
1271,1047205,10/16/2014,Congressman Alejandro N. Mayorkas,Thank you,,,,,,,,,,
1272,1052063,11/7/2014,Senator John McCain,Express concern over immigration actions.,,,,,,,,,,
1273,1045444,10/2/2014,Congressman Michael McCaul,"Writes regarding the White House breach of September 19, 2014 and would like a panel of experts to examine the incident.",,,,,,,,,,
1274,1047504,10/15/2014,Congressman Michael McCaul,Write regarding the urgent need to contain the Ebola Virus.,,,,,,,,,,
1275,1052443,11/10/2014,Congressman Michael McCaul,Writes with concern regarding the travel of foreign fighters in Iraq and Syria to the United States.,,,,,,,,,,
