Sort,X2,X3,X4,X5,X6,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
748,857116,2/24/2010,Congressman Darrel] Issa,Forwards citizen concerns and suggestions about airline security.,,,,,,,,,,,
749,855127,2/1/2010,Congressman Henry C. Johnson,"Request the implementation of humanitarian parole policy that would allow spouses, minor children and parents of American citizens, as well as spouses and minor children of legal permanent residents from Haiti to enter the U.S. while waiting for completion of their permanent residency.",,,,,,,,,,,
750,856476,2/19/2010,Congressman Sam Johnson,Writes on behalf of constituent regarding the status of her EEO case.,,,,,,,,,,,
751,856401,2/19/2010,Congressman Timothy V. Johnson,(b)(6)    is requesting the status of her husband's appeal of the Form 1-612 application.,,,,,,,,,,,
752,856421,2/19/2010,Congressman Timothy V. Johnson,(b)(b)    is requesting assistance on her I-485/deportation case/,,,,,,,,,,,
753,,,,,,,,,,,,,,,
754,,,,,,,,,,,,,,,
755,855182,2/2/2010,Congressman Walter B. Jones,"filed 1-730 for relatives in Iraq, relatives include mother, brother, brother’s wife and kids",,,,,,,,,,,
756,856464,2/19/2010,Congressman Marcy Kaptur,Writes on behalf of constituent who seeks a review of technology proposeal.,,,,,,,,,,,
757,855023,2/1/2010,Senator John F. Kerry,The writer has requested an investigation into the case of (bX6) (b)(6),,,,,,,,,,,
758,855848,2/16/2010,Senator John F. Kerry,Request humanitarian parole for Haitians who meet certain qualifications.,,,,,,,,,,,
759,856881,2/24/2010,Senator John F. Kerry,CUSTOMER IS REQUESTING THAT HIS EMPLOYEE'S H-1B VISA BE EXPEDITED.,,,,,,,,,,,
760,856609,2/22/2010,Congressman Peter T. King,"Request information regarding congressional hearings, letters, and briefings 2009 in order to consolidate Congressional oversight of the Department of Homeland Security.",,,,,,,,,,,
761,856740,2/23/2010,Congressman Peter T. King,Requests a copy of the classified threat assessment analyzing the scurity risks and monetary costs associated with holding Khalid Sheik Mohammad's trial in New York City.,,,,,,,,,,,
762,,,,,,,,,,,,,,,
763,,,,,,,,,,,,,,,
764,856272,2/17/2010,Congressman Steve King,Writes on behalf of constituent requesting his file with a FOIA request.,,,,,,,,,,,
765,855592,2/4/2010,Congressman Jack Kingston,CUSTOMER IS REQUESTING THAT HER PRC BE REPLACED WITH NO FEE.,,,,,,,,,,,
766,856484,2/19/2010,Congressman Jack Kingston,Writes on behalf of constituent who is seeking a position with FLETC.,,,,,,,,,,,
767,855649,2/5/2010,Congressman Mark Steven Kirk,Writes on behalf of citizen regarding TRIP inquiry.,,,,,,,,,,,
768,855654,2/4/2010,Congressman Mark Steven Kirk,Writes on behalf of constituent who requests refund from seizure of property.,,,,,,,,,,,
769,856078,2/17/2010,Congressman Ron Klein,Writes on behalf of constituent who requests information about an alleged criminal offender.,,,,,,,,,,,
770,857130,2/25/2010,Senator Amy Klobuchar,"Customer is requesting the staus of her husband's 1-601 waiver, and would like him returned to the US.",,,,,,,,,,,
771,856812,2/23/2010,Congressman Suzanne Kosmas,Writes on behalf of constituent who is concerned about the handling and inspection of international mail.,,,,,,,,,,,
772,,,,,,,,,,,,,,,
773,855579,2/4/2010,Congressman Dennis J. Kucinich,Constituent is requesting that USCIS officials review the process for sending immigration documents through Certified Mail instead of USPS.,,,,,,,,,,,
774,855918,2/12/2010,Congressman Jon Kyi,Writes on behalf of a constituent who is proposing new technology to detect explosives,,,,,,,,,,,
775,855461,2/3/2010,Congressman Rick Larsen,"(b)(6>    filed 1-601 and 1-212 for his wife, (b)(6) (b)(6)",,,,,,,,,,,
776,856828,2/24/2010,Congressman Rick Larsen,Customer is reqesting the status of of an appeal of a denied L-la Petition.,,,,,,,,,,,
777,857355,2/26/2010,Congressman Steven LaTourette,Customer would like the status of her I-140 file onher behalf by Extrudex.,,,,,,,,,,,
778,855968,2/16/2010,Senator Frank R. Lautenberg,Writes in support of the AFG Grant application submitted by the Rochelle Park Voluteer Fire Department.,,,,,,,,,,,
779,856953,2/24/2010,Senator Frank R. Lautenberg,Supports the Bloomfield Fire Department's 2010 Fire Station Construction Grant application.,,,,,,,,,,,
780,856956,2/24/2010,Senator Frank R. Lautenberg,Supports the Jersey City Fire Department's 2010 SAFER Grant application.,,,,,,,,,,,
781,,,,,,,,,,,,,,,
782,,,,,,,,,,,,,,,
783,856949,2/24/2010,Senator Patrick J. Leahy,Requests information on the Morses Line project.,,,,,,,,,,,
784,855623,2/4/2010,Senator Call Levin,"Writes on behalf of a constituent, fbX0)    requesting that DHS purchase available property at the U.S.-Canada border.",,,,,,,,,,,
785,855872,2/12/2010,Senator Carl Levin,Writes on behalf of constituent (bX0)    regarding his TRIP.,,,,,,,,,,,
786,856597,2/22/2010,Congressman Jerry Lewis,(b)(6!    is requesting assistance in bringing their adopted daughter to the US.,,,,,,,,,,,
787,857320,2/26/2010,Congressman Jerry Lewis,Customer is requesting the status of his wife's i-485 application,,,,,,,,,,,
788,856444,2/19/2010,Congressman John Lewis,Customer is requesting assistance in clearing the Accusations against her of committing marriage fraud.,,,,,,,,,,,
789,855940,2/16/2010,Congressman John Linder,Customer is requesting the status of a Form 1-601 waiver,,,,,,,,,,,
790,856701,2/23/2010,Congressman Richard G. Lngar,CUSTOMER IS REQUESTING THAT THE PETITION FOR <b>(6>    BE EXPEDITED.,,,,,,,,,,,
791,,,,,,,,,,,,,,,
792,,,,,,,,,,,,,,,
793,856844,2/24/2010,Congressman Richard G. Lugar,(b)(6)    js requesting that the wait time for his wife's 1-601 waiver be shortened because of the extreme hardship it is creating on him.,,,,,,,,,,,
794,856679,2/23/2010,Congressman Connie Mack,Customer is requesting assistance with her lack of status in the US due to the tragedy in Haiti.,,,,,,,,,,,
795,857357,2/26/2010,Congressman Connie Mack,Customer would like to know the status of a Parole in haiti,,,,,,,,,,,
796,855464,2/3/2010,Congressman Eric Massa,Congressman Massa is writing in support of the Future Building organization.,,,,,,,,,,,
797,857335,2/26/2010,Congressman Eric Massa,"CUSTOMER IS REQUESTING THE STATUS OF HER HUSBAND'S fORM 1-130, AND A RECEIPT NUMBER.",,,,,,,,,,,
798,855169,2/2/2010,Congressman Jim Matheson,Customer is requesting a review is her company's denied Ll-B visa renewals.,,,,,,,,,,,
799,,,,,,,,,,,,,,,
800,,,,,,,,,,,,,,,
801,855211,2/2/2010,Senator John McCain,Writes on behalf of Pinal County Sheriff Paul Babeu regarding ICE detainee beds.,,,,,,,,,,,
802,855355,2/3/2010,Senator John McCain,Requests assistance for constituent regarding the issuance of a TWIC card.,,,,,,,,,,,
803,855571,2/4/2010,Senator John McCain,Stauts case inquiry on an 1-601 waiver.,,,,,,,,,,,
804,856758,2/23/2010,Senator John McCain, s REQUESTING ASSISTANCE ON HIS WIFE'S 1-601 WAIVER.,,,,,,,,,,,
805,857103,2/25/2010,Senator John McCain,Writes regarding his employment at the Page Pori of Entry.,,,,,,,,,,,
806,855521,2/4/2010,Congressman Carolyn McCarthy,"Requests suggestions on how Congress can best assist the children orphaned in Haiti, specifically newly orphaned Haitian children with Haitian-American families.",,,,,,,,,,,
807,856088,2/17/2010,Congressman Carolyn McCarthy,Requesting the status of a Form I-290B,,,,,,,,,,,
808,856050,2/17/2010,Congressman Kevin McCarthy,Customer is requesting information on a Form 1-601 for for his wife.,,,,,,,,,,,
809,,,,,,,,,,,,,,,
810,856034,2/17/2010,Congressman Michael McCaul,Re(b)f6)    regarding his request for assistance with a I-130 visa for his wife.,,,,,,,,,,,
811,855379,2/3/2010,Senator Mitch McConnell,Status inquiry,,,,,,,,,,,
812,856415,2/19/2010,Senator Mitch McConnell,"customer is requesting information on her husband's 1-601 case, and that it be expedited.",,,,,,,,,,,
813,855442,2/3/2010,Congressman James P. McGovern,STATUS REQUEST REFUGEE/UNHCR CASES,,,,,,,,,,,
814,856081,2/17/2010,Congressman Mike McMahon,Urge DHS to abandon the proposal to decommission the New York based Maritime Safety and Security Team.,,,,,,,,,,,
815,856736,2/23/2010,Congressman Mike McMahon,Requests humanitarian parole to Haitian children identified by U.S. doctors to be cared for by Global Medical Relief Funds and the Shriner's Children's Hospital in Philadelphia.,,,,,,,,,,,
816,855258,2/2/2010,Congressman Jerry McNemey,Customer is requesting that her husband's ease be expedited so he can return to the US.,,,,,,,,,,,
817,,,,,,,,,,,,,,,
818,855424,2/3/2010,Congressman Jerry McNerney,ibX4    Requests status of EB-5 application for Employment Creation Immigrant Visa by Velocity Regional Center,,,,,,,,,,,
819,855784,2/12/2010,Senator Robert Menendez,Asks that consideration be given to Healing the Children of The Greater Philadelphia area who request humanitarian parole for Haitian children seeking medical treatment.,,,,,,,,,,,
820,856479,2/19/2010,Congressman John L. Mica,(b)(6)    js ^questing that her husband's 1-601 be reviewed so that he may return to the US to assist her through her Breast Cancer surgery.,,,,,,,,,,,
821,855611,2/4/2010,Senator Barbara A. Mikulski,"Writes on behalf of constituent, The Daughters of Charity, who would like to sale the only land contiguous to FEMA's National Emergency Training Center in Emmitsville, MD to the department.",,,,,,,,,,,
822,856195,2/17/2010,Senator Barbara A. Mikulski,(bX0)    filed an appeal for 1-485,,,,,,,,,,,
823,856225,2/18/2010,Senator Barbara A. Mikulski,<bX0>    EEO Complaint,,,,,,,,,,,
824,856687,2/23/2010,Senator Barbara A. Mikulski,Customer is requesting the status of an appeal of a denied 1-140 petition,,,,,,,,,,,
825,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,
827,856489,2/19/2010,Congressman George Miller,Writes on behalf of a constituent regarding the status of his background check,,,,,,,,,,,
828,857340,2/26/2010,Congressman George Miller,Constituent (bX6)    writes on her mother behalf asking that her 10 year denial be reduced to 3 years,,,,,,,,,,,
829,857362,2/26/2010,Congressman George Miller,CUSTOMER IS REQUESTING THAT THE 10 YEAR BAN FOR HER MOTHER BE LESSONED TO A THREE YEAR BAN.,,,,,,,,,,,
830,855874,2/12/2010,Congressman Harry E. Mitchell,Writes on behalf of constituent    regarding her TWIC.,,,,,,,,,,,
831,856396,2/19/2010,Congressman Richard Moore,Writes to address an issue within the QHSR of not recognizing state legislatures’ roles as critical components and request an amendment to Appendix A.,,,,,,,,,,,
832,856677,2/23/2010,Congressman James P. Moran,Customer is requesting assistance on a 1-601 waiver for(bKb) (b)(6),,,,,,,,,,,
833,856183,2/17/2010,Congressman Tim Murphy,<bX6>    is requesting the status of K-visa for an Iraqi translato(bK6),,,,,,,,,,,
834,,,,,,,,,,,,,,,
835,,,,,,,,,,,,,,,
836,855653,2/4/2010,Senator Patty Murray,Writes on behalf of citizen who is concerned with status on watch lists.,,,,,,,,,,,
837,856724,2/23/2010,Senator Patty Murray,CUSTOMER IS REQUESTING THE HER HUSNAD’S 1-601 BE REVIEWED SO THAT HE MAY RETURN TO THE US.,,,,,,,,,,,
838,857085,2/25/2010,Senator Patty Murray,Customer would like to inquire about the status of her husband’s I-601 waiver pending in Turkey.,,,,,,,,,,,
839,855386,2/3/2010,Congressman Sue Myrick,Writes on behalf of constituent    regarding his interest in CBP employment.,,,,,,,,,,,
840,855387,2/3/2010,Congressman Ben Nelson,requests to file humanitarian parole for her stepdaughterJ(bX6),,,,,,,,,,,
841,855562,2/4/2010,Senator Bill Nelson,Customer is requesting that his appeal be expedited .,,,,,,,,,,,
842,856412,2/19/2010,Senator Bill Nelson,Customer is requesting assistance in getting his 14 month old USC child and Haitian wife out of Hiaiti.,,,,,,,,,,,
843,,,,,,,,,,,,,,,
844,856602,2/22/2010,Senator Bill Nelson,Customer is requesting assistance in staying in the US.,,,,,,,,,,,
845,856894,2/24/2010,Senator Bill Nelson,CUSTOMER IS REQUESTING THE STATUS OF,,,,,,,,,,,
846,856385,2/19/2010,Congressman Eleanor Holmes Norton,Writes regarding the challenges faced by the Washington Metropolitan Area Transit Authority (Metro) during the recent snowstorms and its eligibility under FEMA's Public Assistance program.,,,,,,,,,,,
847,855531,2/4/2010,Congressman James L. Oberstar,"Requests that the Secretary take the appropriate steps to ensure that the ratemaking process and implementation between Coast Guard personnel, pilots, and the shipping community improves and proceeds smoothly.",,,,,,,,,,,
848,855672,2/8/2010,Congressman James L. Oberstar,Expresses concern regarding radicalization of Somali youth in Minnesota and requests the status of a report submitted to DHS from former Mayor of Houston Lee Brown regarding Somali refugees.,,,,,,,,,,,
849,855572,2/4/2010,Congressman Pete Olson,Customer is requesting information on the procedure for extending his H-1B visa while he goes through the Form 1-485 process,,,,,,,,,,,
850,855006,2/1/2010,Congressman Bill L. Owens,Status of an 1-129,,,,,,,,,,,
851,,,,,,,,,,,,,,,
852,,,,,,,,,,,,,,,
853,855883,2/12/2010,Congressman Bill L. Owens,Writes on behalf of constituent who requests to be reinstated to former position with CBP.,,,,,,,,,,,
854,856474,2/19/2010,Congressman Bill L. Owens,Writes on behalf of constituent <bX0)    regarding his ICE employment.,,,,,,,,,,,
855,856441,2/19/2010,Congressman Frank Pal I one,Customer is requesting resolution in his wife's immigration case.,,,,,,,,,,,
856,857299,2/25/2010,Congressman Thomas Petri,Constituent lb!’8)    writes with regards to his security clearance that has been pending since April 2009,,,,,,,,,,,
857,856179,2/17/2010,Congressman Pedro Pierluisi,Customer is requesting the approval of a Form 1-140 Petition filed for riX0),,,,,,,,,,,
858,855443,2/3/2010,Congressman Zarko Piljak,Customer was referred for secondary screening three time he returns to the U.S.,,,,,,,,,,,
859,855193,2/2/2010,Congressman Joseph R. Pitts,Customer is requesting that a Service Motion to Reopen be applied to bis wife's case.,,,,,,,,,,,
860,,,,,,,,,,,,,,,
861,856238,2/18/2010,Congressman Tom Price,Customer is requesting assistance in getting his fiance' returned to the US.,,,,,,,,,,,
862,856728,2/23/2010,Congressman Tom Price,CUSTOMER IS REQUESTING GUIDENCE ON WHO TO DIRECT INQUIRIES ABOUR OBTAINING ACCESS TO SOFTWARE ON USCIS FORMS ON-LINE,,,,,,,,,,,
863,856058,2/17/2010,Senator Harry Reid,Customer is requesting that additional evidence be considered in the ncase of (bX0>,,,,,,,,,,,
864,857044,2/25/2010,Senator Harry Reid,Writes on behalf of constituent(b)(6)     and her ICE ease.,,,,,,,,,,,
865,855358,2/3/2010,Senator Pat Roberts,CUSTOMER IS REQUESTING THE STATUS OF A FORM N-400 APPLICATION.,,,,,,,,,,,
866,855976,2/16/2010,Senator Pat Roberts,Customer is requesting the status of the Form 1-601,,,,,,,,,,,
867,856470,2/19/2010,Senator Pat Roberts,Ashland Health Center is requesting reconsideration of a H1 -B visa.,,,,,,,,,,,
868,,,,,,,,,,,,,,,
869,857139,2/25/2010,Senator Pat Roberts,Customer is requesting guidence on there son's application for naturalization.,,,,,,,,,,,
870,855192,2/2/2010,Congressman Ciro D. Rodriguez,Writes on behalf of constituent <b)(6)    regarding employment with ICE.,,,,,,,,,,,
871,855587,2/4/2010,Congressman Ciro D. Rodriguez,(b)(6)    requests assistance with obtaining citizenship status and applying for medicare sometime in the future.,,,,,,,,,,,
872,856576,2/22/2010,Congressman Ciro D. Rodriguez,Customer is concerned that her PRC was said to be mailed out to her but she never received it. She was told that she would have to reapply and would have to pay the filing fee again.,,,,,,,,,,,
873,857313,2/26/2010,Congressman Ciro D. Rodriguez,Customer would like the reasons why his sons residency was denied.,,,,,,,,,,,
874,857315,2/26/2010,Congressman Ciro D. Rodriguez,Customer is requesting the status of his mother's residency petition.,,,,,,,,,,,
875,855969,2/16/2010,Congressman Ileana Ros-Lehtinen,"Requests a meeting with DHS and CBP staff to establish a User Fee Airport in Marathon, Florida.",,,,,,,,,,,
876,,,,,,,,,,,,,,,
877,,,,,,,,,,,,,,,
878,856289,2/18/2010,Congressman C. A. Dutch Ruppersberger,Writes to request that DHS consider utilizing Envista Corporation for future web-based technology needs.,,,,,,,,,,,
879,855051,2/1/2010,Congressman John P. Sarbanes,"Writes on behalf of constituent,    who is experiencing difficulties due to a name change when he became a citizen.",,,,,,,,,,,
880,856458,2/19/2010,Congressman John P. Sarbanes,Writes on behalf of constituent who is concerned with screening policies.,,,,,,,,,,,
881,856467,2/19/2010,Congressman John P. Sarbanes,Writes on behalf of constituent who is concerned with safety of body scanners.,,,,,,,,,,,
882,856485,2/19/2010,Congressman John P. Sarbanes,Writes on behalf of a citizen who questions the safety of airlines when people are allowed to bring alcohol from duty free stores onto airplanes.,,,,,,,,,,,
883,856043,2/17/2010,Congressman Kurt Schrader,Re 1-601,,,,,,,,,,,
884,857089,2/25/2010,Congressman Kurt Schrader,Customer is requesting that her husband's 1-601 wavier bee approved,,,,,,,,,,,
885,855614,2/4/2010,Senator Charles E. Schumer,"Writes on behalf of his constituetn, (bX6)    and her EEO case against FEMA.",,,,,,,,,,,
886,,,,,,,,,,,,,,,
887,856276,2/18/2010,Senator Charles E. Schumer,Supports application submitted by Suffolk County for funding under the Staffing for Adequate Fire and Emergency Response Grant Program.,,,,,,,,,,,
888,856867,2/24/2010,Senator Charles E. Schumer,"CUSTOMER IS REQUESTING ASSISTANCE IN THE SELECTION AND HIRING PROCESS FOR USCIS POSITION VACANCY ID# 307723, PROGRAM MANAGER.",,,,,,,,,,,
