Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
3043,929631,11/30/2011,Congressman Larry Bucshon,Constituent and daughter writing to get mother's green card,,,,,,,,,,
3044,928505,11/17/2011,Congressman John Campbell,Re: Marriage Fraud case.,,,,,,,,,,
3045,927960,11/14/2011,1,xxxxx,,,,,,,,,,
3046,928905,11/22/2011,Congressman Shelley Moore Capito,"Writes on behalf of constituent,    regarding her application for immediate disability.",,,,,,,,,,
3047,926951,11/2/2011,Congressman John Carter,Constituent needs her husband in the United States to help with disable child,,,,,,,,,,
3048,926719,11/1/2011,Senator Robert P. Casey,"Writes on behalf of constituent to obtain information regarding Trusted Traveler Program (e.g., NEXUS, SENTRI, and Global Entry).",,,,,,,,,,
3049,927955,11/14/2011,Congressman Judy Chu,Expresses concern about denial of reinstatement applications for former Tri-Valley University students.,,,,,,,,,,
3050,,,,,,,,,,,,,,
3051,,,,,,,,,,,,,,
3052,929558,11/29/2011,Congressman Judy Chu,Reps. Chu and Honda write on behalf of CAPAC with suggestions for making the immigration system more just and humane.,,,,,,,,,,
3053,929706,11/30/2011,Congressman Judy Chu,Writes on behalf of the Congressional Asian Pacific Caucus expressing concern about the Secure Communities program.,,,,,,,,,,
3054,929722,11/30/2011,Congressman Judi Cicatello,None,,,,,,,,,,
3055,926906,11/2/2011,Congressman William Lacy Clay,Dong Shen is requesting the status of his 1-485 application.,,,,,,,,,,
3056,927118,11/3/2011,Congressman William Lacy Clay,Family wants to keep their status for permanent residents,,,,,,,,,,
3057,927467,11/8/2011,Senator Tom A. Cobum,Family separated awaiting decision,,,,,,,,,,
3058,927480,11/8/2011,Senator Tom A. Coburn,Form 1-601,,,,,,,,,,
3059,927792,11/10/2011,Senator Tom A. Cobum,re an N-400 case,,,,,,,,,,
3060,,,,,,,,,,,,,,
3061,,,,,,,,,,,,,,
3062,926672,11/1/2011,Senator Michael D. Crapo,Customer is requesting assistance with an 1-129F.,,,,,,,,,,
3063,927776,11/10/2011,Congressman Joseph Crowley,New York State regarding the difficulties they are experiencing with the H-2B program.,,,,,,,,,,
3064,928567,11/18/2011,Congressman Jeff Denham,status on an appeal case 1-601.,,,,,,,,,,
3065,929104,11/25/2011,Congressman Jeff Duncan,"Writes on behalf of constituent,'1    concerning charges for DHS inspection of personal goods.",,,,,,,,,,
3066,927175,11/4/2011,Senator Richard J. Durbin,"Writes concerning Cook County, IL declining ICE detainer requests unless the federal government agrees to reimburse for the associated costs of detention.",,,,,,,,,,
3067,928598,11/18/2011,Congressman Keith Ellison,Re an 1-730 case,,,,,,,,,,
3068,926736,11/1/2011,Senator Dianne Feinstein,Re the laws pertaining to mam age fraud.,,,,,,,,,,
3069,928244,IJ/16/2011,Senator Dianne Feinstein,Requests consideration for the new nuclear detection technology that is developed by California-based company.,,,,,,,,,,
3070,928628,11/18/2011,Senator Dianne Feinstein,Constituent filed Form 1-601 for her husband,,,,,,,,,,
3071,,,,,,,,,,,,,,
3072,,,,,,,,,,,,,,
3073,928103,11/14/2011,Congressman Virginia Foxx,"Writes on behalf of constituent ,bX61    regarding her pending SEVP application for school.",,,,,,,,,,
3074,927674,11/9/2011,Congressman Rodney P. Frelinghuysen,Rep. Frelinghuysen requests information on DHS's efforts to mitigate GPS signal disruption and an update on efforts to design and deploy a system for monitoring and tracking GPS system disruptions in realtime.,,,,,,,,,,
3075,928915,11/22/2011,Congressman John Garamendi,Wife filed for her husband Form 1-601,,,,,,,,,,
3076,928917,11/22/2011,Congressman John Garamendi,Hisband filed for his wife a Form 1-601,,,,,,,,,,
3077,929632,11/29/2011,Congressman Chris Gibson,Writes on behalf of constituent who believes his application for Border Patrol agent and his appeal were not given sufficient attention.,,,,,,,,,,
3078,926881,11/2/2011,Congressman Louie Gohmert,Writes to request information concerning additional security check.,,,,,,,,,,
3079,926908,11/2/2011,Congressman Charles A. Gonzalez,Write in support of the use of prosecutorial discretion and express concerns about Alabama's immigration law.,,,,,,,,,,
3080,929415,11/29/2011,Congressman Robert W. Goodlatte,Re status of an appeal (1-290B).,,,,,,,,,,
3081,,,,,,,,,,,,,,
3082,,,,,,,,,,,,,,
3083,929301,11/28/2011,Congressman Paul Gosar,Constituent requests status on Form 1-485,,,,,,,,,,
3084,929330,11/28/2011,Congressman Paul Gosar,Constituent needs to have H1B renewed,,,,,,,,,,
3085,926912,11/2/2011,Senator Charles f. Grassley,"Write in objection to local policies which undermine federal immigration laws, specifically the policies of Cook County.",,,,,,,,,,
3086,927190,11/4/2011,Senator Charles E. Grassley,"Express concerns that the US Border Patrol has been directed to stop routine searches of busses, trains, and other vehicles along the Northern Border. Request response by 11/7.",,,,,,,,,,
3087,929535,11/29/2011,Congressman Tom Graves,"Re: ,b)t6>    request of 1-600A fee.",,,,,,,,,,
3088,928512,11/16/2011,Congressman Raul M. Grijalva,Writes on behalf of constituent requesting information as to why his security clearance was revoked for a U.S.-Mexico border fence project.,,,,,,,,,,
3089,929456,11/29/2011,Congressman Michael Grimm,t    regarding the status of her 1-130 case. She is the beneficiary of approved petition submitted by her U.S. citizen husband.,,,,,,,,,,
3090,929571,11/29/2011,Congressman Michael Grimmer,"<b>,6)    is trying to obtain legal status. (1-485)",,,,,,,,,,
3091,,,,,,,,,,,,,,
3092,,,,,,,,,,,,,,
3093,929585,11/29/2011,Congressman Frank Guinta,Writes on behalf of constituent who encountered problems when trying to transfer money via Western Union.,,,,,,,,,,
3094,927670,11/8/2011,Senator Kay R. Hagan,Sen Hagan is writing to introduce a business in his district that is interested in doing business with FEMA,,,,,,,,,,
3095,929472,11/28/2011,Senator Kay R. Hagan,Writes on behalf of a constituent regarding his request for an OIG investigation.,,,,,,,,,,
3096,927096,11/3/2011,Congressman Janice Hahn,Status of Form 1-601,,,,,,,,,,
3097,927233,11/4/2011,Congressman Janice Hahn,Form 1-485 wish to have ban removed,,,,,,,,,,
3098,929438,11/29/2011,Congressman Ralph M. Hall,Re an I-130 case.,,,,,,,,,,
3099,927508,11/8/2011,Congressman Doc Hastings,Mother filed Form 1-601 to help with husband case,,,,,,,,,,
3100,927948,11/14/2011,Congressman Doc Hastings,"Husband filed a Form 1-601 for his wife, wants a status",,,,,,,,,,
3101,,,,,,,,,,,,,,
3102,,,,,,,,,,,,,,
3103,928471,11/17/2011,Congressman Doc Hastings,Wife filed for husband Form 1-601,,,,,,,,,,
3104,927555,11/9/2011,Congressman Nan Hayworth,Re copy of citizenship papers (N-565),,,,,,,,,,
3105,929025,11/23/2011,Senator Dean Heller,Writes on behalf of constituent.    who requests U.S. troops be used to guard southern border and manage TSA responsibilities.,,,,,,,,,,
3106,926684,11/1/2011,Congressman Brian Higgins,Writes letter regarding status of Peace Bridge Land Port of Entry.,,,,,,,,,,
3107,928151,11/15/2011,Congressman Chris Van Hollen,Parents trying get a visa for disabled adult daughter to enter the United States,,,,,,,,,,
3108,928587,11/18/2011,Congressman Chris Van Hollen,"Expresses concerns regarding delays in ease adjudication under Section 212(1 )(3)(B) of the Immigration and Nationality Act, asking to be updated on DHS efforts and the number of cases that have and haven't been adjudicated.",,,,,,,,,,
3109,928885,11/22/2011,Congressman Steny H. Hoyer,Writes on behalf of a constituant concerned about an illegal performance rating by a supervisor in place less than 3 months.,,,,,,,,,,
3110,,,,,,,,,,,,,,
3111,,,,,,,,,,,,,,
3112,926896,11/2/2011,Senator Johnny Isakson,"Writer requests, on behalf of constituent, information regarding status of Redress Control",,,,,,,,,,
3113,928145,11/15/2011,Senator Johnny Isakson,Re an 1-485 status case.,,,,,,,,,,
3114,928737,11/21/2011,Senator Johnny Isakson,Parents want to gel their out of the Ivory Coast as soon as possible,,,,,,,,,,
3115,928835,11/22/2011,Senator Johnny Isakson,Writes for a review of a constituents complaint concerning relocation reimbursement and OPM issues concerning future retirement benefits.,,,,,,,,,,
3116,928469,11/17/2011,Congressman Steve Israel,Expresses concerns about the vulnerability of the Nation's infrastructure from cyber attacks.,,,,,,,,,,
3117,927052,,Congressman Darrell Issa,,,,,,,,,,,
3118,926860,11/2/2011,Congressman Lynn Jenkins,Re: request to change visa status from an F2 to FI. (1-539).,,,,,,,,,,
3119,928237,11/15/2011,Congressman Lynn Jenkins,Regarding 1-601 status.,,,,,,,,,,
3120,927349,11/7/2011,Congressman Bill Johnson,Constituent needs answer to Form 1-539 in order to make decision,,,,,,,,,,
3121,927356,11/7/2011,Congressman Bill Johnson,Constituent filed Form 1-130 for her husband,,,,,,,,,,
3122,,,,,,,,,,,,,,
3123,,,,,,,,,,,,,,
3124,927360,11/7/2011,Congressman Bill Johnson,Constituent waiting for word on their case,,,,,,,,,,
3125,927979,11/14/2011,Congressman Sam Johnson,Status of Form 1-140 appeal,,,,,,,,,,
3126,928210,11/15/2011,Senator Tim Johnson,None,,,,,,,,,,
3127,927039,11/3/2011,Congressman Mike Kelly,"Requests review of constituent's case, wherein an FPS guard has been suspended without pay because his firearm recertification was rejected.",,,,,,,,,,
3128,927069,11/3/2011,Senator John F. Kerry,Request the parole of Haitians into the United States who have approved family based immigration petitions.,,,,,,,,,,
3129,928453,11/17/2011,Congressman Ron Kind,Re an 1-601 case.,,,,,,,,,,
3130,928762,11/21/2011,Congressman Peter T. King,"Writes to express concerns regarding DHS' guidelines for federal, state, and local cross-border trucking.",,,,,,,,,,
3131,,,,,,,,,,,,,,
3132,929040,11/23/2011,Congressman Peter T. King,Invites the Secretary to visit the Applied Science Foundation for Homeland Security.,,,,,,,,,,
3133,927922,11/14/2011,Congressman Raul Labrador,Constituent filed for his fiancee and son Form 129(1),,,,,,,,,,
3134,928909,11/22/2011,Congressman Raul Labrador,Writes on behalf of constituent who questions if a suspected terrorist list from the Southern Poverty Law Center is ever consulted for the suspected terrorists watch list.,,,,,,,,,,
3135,928970,11/23/2011,Congressman Raul Labrador,Form 1-130 case to be expedited,,,,,,,,,,
3136,926894,11/2/2011,Senator Mary L. Landrieu,Re status of an appeal (I-290B),,,,,,,,,,
3137,929464,11/29/2011,Senator Mary L. Landrieu,Re: T601/G-28 case. (Expedite Request),,,,,,,,,,
3138,927529,11/8/2011,Congressman John B. Larson,Regarding an application for an Immigration Services Officer with USCIS.,,,,,,,,,,
3139,929704,11/30/2011,Congressman Steven LaTourette,Constituent would like why daughter has not got green card,,,,,,,,,,
3140,,,,,,,,,,,,,,
3141,,,,,,,,,,,,,,
3142,927183,11/4/2011,Senator Frank R. Lautenberg,Asks DHS to consider granting Assistance to Firefighters Grant Program funding to the Borough of Saddle River Fire Department.,,,,,,,,,,
3143,927184,11/4/2011,Senator Frank R. Lautenberg,Asks DHS to consider granting Assistance to Firefighters Grant Program funding to the Borough of Atlantic Highlands Fire Department.,,,,,,,,,,
3144,927795,11/10/2011,Senator Frank R. Lautenberg,Asks DHS to consider granting Assistance to Firefighters Grant Program funding to the Woodland Park Fire Department.,,,,,,,,,,
3145,928748,11/21/2011,Senator Frank R. Lautenberg,"Family would like to spend last days with sister in United States,",,,,,,,,,,
3146,927702,11/9/2011,Senator Patrick J. Leahy,Asks the Secretary to provide guidance on specific issues pertaining to current refugee and asylee laws in regard to material support for terrorism.,,,,,,,,,,
3147,929668,11/17/2011,Senator Patrick J. Leahy,Requesting status of naturalization application for Wan Ko Yee.,,,,,,,,,,
3148,926670,10/31/2011,Senator Carl Levin,Requests review of complaints made by constituent regarding DHS staff who have allegedly harassed him.,,,,,,,,,,
3149,928849,11/22/2011,Congressman John Lewis,"Invites DHS to participate in the John Lewis for Jobs: Federal Government Workshop on December 12, 2011",,,,,,,,,,
3150,,,,,,,,,,,,,,
3151,927643,11/9/2011,Congressman Joseph I. Lieberman,Requests information on the overall effectiveness of the Staffing for Adequate Fire and Emergency Response grants program to determine possible waiver extensions.,,,,,,,,,,
3152,928619,11/18/2011,Congressman Joseph I. Lieberman,"Write in support of the State of Connecticut's einergency declaration (EM-3342) after a damaging snowstorm hit the state on October 29, 2011.",,,,,,,,,,
3153,927154,11/4/2011,Congressman Dave Loebsack,Constituent letter concern about effects on the new rules regarding Form 1-130,,,,,,,,,,
3154,927619,11/9/2011,Congressman Richard G. Lugar,"Writes on behalf of a constituent, who asks why federal jobs are being moved from Indiana to Jackson, MS.",,,,,,,,,,
3155,927986,11/14/2011,Congressman Richard G. Lugar,Request expeditious processing of international adoptions at the U.S. Embassy in Ethiopia.,,,,,,,,,,
3156,928097,11/14/2011,Congressman Mary Bono Mack,"Writes on behalf of her constituent, who asks DHS to reconsider her recent termination from the Federal Protective Service.",,,,,,,,,,
3157,928812,11/22/2011,Congressman Mary Bono Mack,Writes on behalf of constituent's concern involving whistleblower activity and protection against retaliation for diclosures.,,,,,,,,,,
3158,929491,11/29/2011,Congressman Kenny Marchant,Human Resources (complaint),,,,,,,,,,
3159,927079,11/3/2011,Congressman Edward J. Markey,Re: an immigration status.,,,,,,,,,,
3160,,,,,,,,,,,,,,
3161,928303,11/16/2011,Congressman Kevin McCarthy,Wife filed for her husband Form 1-601,,,,,,,,,,
3162,928468,11/17/2011,Congressman Kevin McCarthy,Constituent filed for his wife Form 1-601,,,,,,,,,,
3163,927368,11/7/2011,Congressman Michael McCaul,Mother adopting 2 girls from Ethiopia,,,,,,,,,,
3164,927754,11/10/2011,Senator Mitch McConnell,re an 1-601 ease for|<w®    |,,,,,,,,,,
3165,927620,11/9/2011,Congressman Patrick T. McHenry,Constituent in appeal staus,,,,,,,,,,
3166,928686,11/21/2011,Congressman Patrick Meehan,Writes to reinstate security clearance for(DX61,,,,,,,,,,
3167,92889),11/22/2011,Congressman Gregory W. Meeks,"Requests support for a guideline change submitted by TSA to modify its ""Planning Guidelines and Design Standards for Checked Baggage Inspection Systems"" to provide reimbursement for ""Bricks and Mortar"" subject to certain criteria.",,,,,,,,,,
3168,926803,11/2/2011,Senator Robert Menendez,"writes with a FOIA request for all documents betwwn the Senator's office and DHS, January 1, 2007to Present.",,,,,,,,,,
3169,929628,11/30/2011,Congressman John L. Mica,Re: Replacement of resident card. (1-90),,,,,,,,,,
3170,,,,,,,,,,,,,,
3171,927701,,Senator Barbara A. Mikulski,,,,,,,,,,,
3172,927341,11/7/2011,Congressman Grace F. Napolitano,Re status of an 1-485.,,,,,,,,,,
3173,926726,11/1/2011,Senator Bill Nelson,Constituent is filing for refund,,,,,,,,,,
3174,928266,11/16/2011,Senator Bill Nelson,Requests simplified application process for UASI grant allocation.,,,,,,,,,,
3175,928525,11/17/2011,Senator Bill Nelson,Re status on an 1-864.,,,,,,,,,,
3176,928672,11/21/2011,Senator Bill Nelson,Re an FOIA request.,,,,,,,,,,
3177,928695,11/21/2011,Senator Bill Nelson,Re status of N-600.,,,,,,,,,,
3178,929451,11/28/2011,Senator Bill Nelson,Writes on behalf of a constituent regarding an OIG investigation.,,,,,,,,,,
3179,928697,11/21/2011,Congressman Kristi Noem,Re an 1-129 case,,,,,,,,,,
3180,928105,11/14/2011,Congressman Eleanor Holmes Norton,Writes to inquire about constituent's workers compensation claim with CBP.,,,,,,,,,,
3181,,,,,,,,,,,,,,
3182,928480,11/17/2011,Congressman Ed Pastor,"Expresses concern for the fire safety testing protocols (UL 2335) for Underwriters Laboratories, Inc., asking for information regarding modifications to the corporation's safety standards.",,,,,,,,,,
3183,926888,11/2/2011,Congressman Nelson Peacock,Letter to Chairman Smith regarding the Department's immigration enforcement record and Secure Communities.,,,,,,,,,,
3184,927371,10/31/2011,Congressman Nelson Peacock,"GAO-11-652, HOMELAND SECURITY: Actions Needed to Improve Response to Potential Terrorist Attacks and Natural Disasters Affecting Food and Agriculture",,,,,,,,,,
3185,927396,10/11/2011,Congressman Nelson Peacock,"GAO-11-565, DATA CENTER CONSOLIDATION: Agencies Need to Complete Inventories and Plans to Achieve Expected Savings",,,,,,,,,,
3186,927372,10/24/2011,Congressman Nelson Peacock,"GAO-11-596, DHS SCIENCE AND TECHNOLOGY: Additional Steps Needed to Ensure Test and Evaluation Requirements Are Met",,,,,,,,,,
3187,929377,11/28/2011,Congressman Steve Pearce,Constiuent wants to know status,,,,,,,,,,
3188,928018,11/14/2011,Congressman Pedro Pierluisi,Asks the Secretary to consider an application submitted by Iconic Caribbean for designation as an EB-5 Regional Center in Puerto Rico.,,,,,,,,,,
3189,929723,11/30/2011,Congressman Todd Russell Platts,Status of legal permanent residency,,,,,,,,,,
3190,,,,,,,,,,,,,,
3191,928354,11/16/2011,Congressman David E. Price,Constituent wants refund back for filing twice,,,,,,,,,,
3192,926708,11/1/2011,Senator Harry Reid,Wife filed Form 1-601 for her husband,,,,,,,,,,
3193,927316,11/7/2011,Senator Harry Reid,Dual Citizenship request.,,,,,,,,,,
3194,926927,11/2/2011,Congressman Jim Renacci,Constituent filed for his wife Form 1-130,,,,,,,,,,
3195,929486,11/29/2011,Congressman Scott Rigell,Inquires about the status of the 287(g) authority request made by the Commonwealth of Virginia for the Virginia Department of State Police.,,,,,,,,,,
3196,927364,11/7/2011,Senator Pat Roberts,Constituent husband and waiting for decision,,,,,,,,,,
3197,927736,11/10/2011,Senator John D. Rockefeller,Pierre Rubbens is requesting a correction on N-400 certificate of citizenship.,,,,,,,,,,
3198,928451,11/17/2011,Senator John D. Rockefeller,Constituent is trying to immigrate his family to the United States,,,,,,,,,,
3199,,,,,,,,,,,,,,
3200,,,,,,,,,,,,,,
3201,927669,11/9/2011,Congressman Phil Roe,"Pending Form 1-485 and 1-864, lost documents",,,,,,,,,,
3202,928245,11/16/2011,Congressman Phil Roe,Constituent wants to slay in United States,,,,,,,,,,
3203,929064,11/23/2011,Congressman Edward Royce,Mother omission DV lottery visa,,,,,,,,,,
3204,929529,11/29/2011,Congressman Gregorio Sablan,Writes to wish the Secretary a Happy Thanksgiving,,,,,,,,,,
3205,926742,11/1/2011,Congressman Loretta Sanchez,|(bl!U    supports Sony Entertainment and Los Angeles County Regional Center for EB-5 application,,,,,,,,,,
3206,928912,11/22/2011,Congressman Loretta Sanchez,Sony Entertainment Project,,,,,,,,,,
3207,926835,11/2/2011,Congressman John P. Sarbanes,Writer requests concerns expressed by constitutuent regarding TSA pat-down procedures.,,,,,,,,,,
3208,,,,,,,,,,,,,,
3209,926848,11/2/2011,Congressman Janice D. Schakowsky,Requesting status of appeal (J-290B),,,,,,,,,,
3210,927078,11/3/2011,Congressman Janice D. Schakowsky,Writes on behalf of constituent to request that ICE administratively close pending removal proceedings.,,,,,,,,,,
3211,927308,11/7/2011,Congressman Adam B. Schiff,Representative Schiff is interested in knowing why Overseas Processing Entity in Vienna administrative by the Hebrew Immigrant Aid Society (HIAS) for Iranian religious minority refugees are being denied.,,,,,,,,,,
3212,927351,11/7/2011,Senator Charles E. Schumer,Asks DHS to consider granting Assistance to Firefighters Grant Program funding to the Belgium Cold Springs Fire District.,,,,,,,,,,
3213,927352,11/7/2011,Senator Charles E. Schumer,Asks DHS to consider granting Assistance to Firefighters Grant Program funding to the Farmingdale Fire Department.,,,,,,,,,,
3214,928625,11/18/2011,Senator Charles E. Schumer,Asks DHS to consider granting Assistance to Firefighters Grant Program funding to the Sloan Active Hose Company #1.,,,,,,,,,,
3215,928626,11/18/2011,Senator Charles E. Schumer,Asks DHS to consider granting Assistance to Firefighters Grant Program funding to the East Area Volunteer Emergency Services.,,,,,,,,,,
3216,928738,11/18/2011,Senator Charles E. Schumer,Supports Newstead Fire Company's application for the funding under Assistance to Firefighters Grant Program.,,,,,,,,,,
3217,928744,11/18/2011,Senator Charles E. Schumer,Supports Holbrook Fire District's application for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
3218,,,,,,,,,,,,,,
3219,928746,11/18/2011,Senator Charles E. Schumer,Supports City of Niagara Falls Fire Department application for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
3220,929315,11/28/2011,Senator Charles E. Schumer,Writes for the purpose of addressing commercial and tourism traffic between Canada and New York state under the NEXUS program.,,,,,,,,,,
3221,929683,11/30/2011,Senator Charles E. Schumer,Asks DHS to consider granting Assistance to Firefighters Grant Program funding to the Hillcrest Fire Department.,,,,,,,,,,
3222,929702,11/30/2011,Senator Charles E. Schumer,Asks DHS to consider granting Assistance to Firefighters Grant Program funding to the Village of Silver Creek.,,,,,,,,,,
3223,929721,11/30/2011,Senator Charles E. Schumer,Asks DHS to consider granting Assistance to Firefighters Grant Program funding to the Holland Fire District No. 1.,,,,,,,,,,
3224,929725,11/30/2011,Senator Charles E. Schumer,Asks DHS to consider granting Assistance to Firefighters Grant Program funding to the Irondequoit Ambulance Service.,,,,,,,,,,
3225,929726,11/30/2011,Senator Charles E. Schumer,Asks DHS to consider granting Assistance to Firefighters Grant Program funding to the Southern Oswego Volunteer Ambulance Corps Inc.,,,,,,,,,,
3226,928446,11/17/2011,Congressman Robert C. Scott,Original copy of her citizenship papers,,,,,,,,,,
3227,929262,11/28/2011,Congressman Jose E. Serrano,Requests the termination of Secure Communities.,,,,,,,,,,
3228,,,,,,,,,,,,,,
3229,928391,11/15/2011,Congressman Heath Shuler,<bM6)    writes seeking information about the status of his security clearance,,,,,,,,,,
3230,927672,11/8/201 1,Congressman Michael K. Simpson,Representative Simpson is wriiting on behalf of one of his constituents who interesting in knowing how FEMA would defend the food and agricultural sector.,,,,,,,,,,
3231,929509,11/29/2011,Congressman Albio Sires,Writes to request 2013 DHS budget consider maintaining University Programs at the highest funding level. A specific please for the Center for Secure and Resilient Marititme Commerce (CSR) in his home state of NJ is made.,,,,,,,,,,
3232,927743,11/10/2011,Congressman Lamar Smith,Rep. Smith requests information related to the Department's immigration enforcement record.,,,,,,,,,,
3233,928642,11/18/2011,Congressman Lamar Smith,writes regarding a Judiciary Committee subpoena of 11/4/11.,,,,,,,,,,
3234,926911,11/2/2011,Congressman Olympia J. Snowe,Constituent wants to have ex-husband deported,,,,,,,,,,
3235,928729,11/18/2011,Congressman Olympia J. Snowe,"Writes on behalf of her constituent, who asks as a representative of Catholic Charities Maine Refugee and Immigration services that his client's case be reviewed for immediate visa approval.",,,,,,,,,,
3236,929014,11/23/2011,Congressman Olympia J. Snowe,Constituent wants approved of husband or wife of U.S. citizen,,,,,,,,,,
3237,,,,,,,,,,,,,,
3238,,,,,,,,,,,,,,
3239,928747,11/18/2011,Congressman Pete Stark,Asks DHS to consider granting Assistance to Firefighters Grant Program funding to the City of Hayward's Fire Department.,,,,,,,,,,
3240,928750,11/18/2011,Congressman Glenn Thompson,"Writes on behalf of his constituent, who requests the status of her citizenship verification request.",,,,,,,,,,
3241,928222,11/15/2011,Senator John Thune,California Service Cener recent denials of several EB-5 applications associated with the South Dakota Regional Center for the Iberdrolal Renewables Buffalo Ridge II wind farm project.,,,,,,,,,,
3242,928734,11/21/2011,Congressman Scott Tipton,Constituent would like on sister’s B-2 visa removed,,,,,,,,,,
3243,926743,11/1/2011,Senator Mark Udall,Re: I-600A/1-171H,,,,,,,,,,
3244,927726,11/10/2011,Senator Mark Udall,Status of I-290B case.,,,,,,,,,,
3245,927235,11/4/2011,Senator Tom Udall,Re an 1-601 case.,,,,,,,,,,
3246,927297,11/7/2011,Senator Tom Udall,Re T601 cases.,,,,,,,,,,
3247,,,,,,,,,,,,,,
3248,,,,,,,,,,,,,,
3249,928709,11/21/2011,Senator Tom Udall,"Constituent filed for his daughter, a Refugee/Asylee relative petition",,,,,,,,,,
3250,928725,11/21/2011,Senator Tom Udall,Mother filed for her daughters Form 1-730,,,,,,,,,,
3251,929035,11/23/2011,Senator Tom Udall,Form 1-601 waiver wife needs her husband,,,,,,,,,,
3252,929537,11/29/2011,Senator Tom Udall,Re status of 1-485 application.,,,,,,,,,,
3253,929636,11/30/2011,Senator Tom Udall,(bi(6.i    js reqUeS{jng a notification status of an 1-130 application for his daughter.,,,,,,,,,,
3254,928392,11/9/2011,Congressman Fred Upton,House Committee on Energy and Commerce seeks information from NPPD re: the impact of power sector regulations recently proposed or finalized by the EPA on the nation's Critical Infrastructure and Key Resources.,,,,,,,,,,
3255,927213,11/4/2011,Congressman Tim Walz,Form 1-590 case,,,,,,,,,,
3256,927300,11/7/2011,Congressman Tim Walz,Request for special eligibity accomanodation for naturalization (N-400).,,,,,,,,,,
3257,,,,,,,,,,,,,,
3258,,,,,,,,,,,,,,
3259,928542,11/17/2011,Congressman Tim Walz,none,,,,,,,,,,
3260,928569,11/18/2011,Congressman Tim Walz,re the denial of Hl-B Visa,,,,,,,,,,
3261,928511,11/17/2011,Senator Mark R. Warner,Constituent filed Form 1-360,,,,,,,,,,
3262,929616,11/28/2011,Congressman Jim Webb,Requests information about what the vision standard for renewal is with an ophthalmologist.,,,,,,,,,,
3263,926852,11/2/2011,Congressman Joe Wilson,Writes to provide information on behalf of constituent concerning an allegation against a possible illegal immigrant.,,,,,,,,,,
3264,929583,11/30/2011,Congressman Frank R. Wolf,Re a request to obtain Immigration and Naturalization Records. (N-565),,,,,,,,,,
3265,927511,11/8/2011,,VWP Report to Congress,,,,,,,,,,
3266,928214,11/15/2011,,none,,,,,,,,,,
3267,929049,1/11/2012,,a,,,,,,,,,,
3268,,,,,,,,,,,,,,
3269,Policy Congressional Report,,,,,,,,,,,,,
3270,Opened Between 12/01/2011 and 12/31/2011,,,,,,,,,,,,,
3271,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
3272,930151,12/6/2011,Congressman Gary L. Ackerman,"Status Re 1-730, Refugee/Asylee Relative Petition.",,,,,,,,,,
3273,930675,12/9/2011,Congressman Gary L. Ackerman,Constituent filed Form 1-485 for herself,,,,,,,,,,
3274,931157,12/14/2011,Congressman Gary L. Ackerman,Father filed Form 1-730 for wife and 3 children,,,,,,,,,,
3275,931583,12/19/2011,Congressman Gary L. Ackerman,Re 1-730 petition.,,,,,,,,,,
3276,931823,12/21/2011,Congressman Gary L. Ackerman,Re an I-129F petition.,,,,,,,,,,
3277,932192,12/27/2011,Congressman Gary L. Ackerman,Checking status of case,,,,,,,,,,
3278,932211,12/27/2011,Congressman Gary L. Ackerman,Checking case status,,,,,,,,,,
3279,,,,,,,,,,,,,,
3280,,,,,,,,,,,,,,
3281,932232,12/28/2011,Congressman Gary L. Ackerman,Constituent wants status,,,,,,,,,,
3282,930369,12/7/2011,Congressman Daniel K. Akaka,"Writes on behal f of constituent,(bl(St    'eq ues ting status of DHS TRIP application.",,,,,,,,,,
3283,932028,12/23/2011,Congressman Daniel K. Akaka,"Writes concerning consituent<b},6)    |product the Sand Master a sandbag making device.",,,,,,,,,,
3284,930052,12/5/2011,Senator Mark Begich,Constituent is trying get his citizenship straighten out,,,,,,,,,,
3285,930614,12/9/2011,Senator Mark Begich,"Requests a waiver to the Jones Act to allow a Russian-flagged, double-hulled icebreaking tanker, the M/V Renda, deliver needed fuel to Nome.",,,,,,,,,,
3286,931825,12/21/2011,Congressman Jeff Bingaman,Re: A request for a emergency extension to (bX6!    Visa Waiver Program travel deadline due to medical reasons.,,,,,,,,,,
3287,931582,12/19/2011,Congressman Timothy H. Bishop,Writes on behalf of a constituent who failed her background check.,,,,,,,,,,
3288,930148,12/6/2011,Senator Richard Blumenthal,Constituent informs ICE and USCIS her former husband may be violating immigration status,,,,,,,,,,
3289,,,,,,,,,,,,,,
3290,,,,,,,,,,,,,,
3291,929890,12/1/2011,Senator Roy Blunt,(b6‘3)    writes in regarding the difficulties she's encountered with her benefits,,,,,,,,,,
3292,929799,12/1/2011,Congressman Scott P. Brown,Re: Status on an 1-601 waiver.,,,,,,,,,,
3293,930721,12/9/2011,Congressman Scott P. Brown,Re the status of an 1-601 waiver.,,,,,,,,,,
3294,930881,12/13/2011,Congressman Scott P. Brown,Re 1-730. (bl(6)    is requesting the status of (b’l6),,,,,,,,,,
3295,,,,(b)(6),,,,,,,,,,
