agency,bioname,DATE,SUBJECT,TYPE,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES,n
DOL_MSHA,"SESSIONS, Jefferson Beauregard III (Jeff)",2010-07-22,Black Lung Benefits for Deceased,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"GRAVES, Samuel",2010-07-23,Seeking Medicare approved suppliers,2,1,NA,NA,NA,NA,2
DHHS_CMS,"GRAVES, Samuel",2010-07-23,Seeking Medicare approved suppliers,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"CAPITO, Shelley Moore",2010-07-26,Applied for MSHA Job Announcement,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"CAPITO, Shelley Moore",2010-07-26,Applied for MSHA Job Announcement,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"CORNYN, John",2010-07-26,Pancreatic Islet Auto-Transplantation as a Adjunct to Total Pancreatectomy,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"CORNYN, John",2010-07-26,Pancreatic Islet Auto-Transplantation as a Adjunct to Total Pancreatectomy,0,NA,NA,NA,NA,NA,2
DOL_MSHA,"SCHRADER, Kurt",2010-07-29,MSHA's Noise Standards for Drilling Operator Machines & MSHA Citations,1,2,enforcement,NA,NA,unsure if individual miner or company's citation challenge,2
DOL_MSHA,"SCHRADER, Kurt",2010-07-29,MSHA's Noise Standards for Drilling Operator Machines & MSHA Citations,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"THUNE, John",2010-07-29,Regarding MSHA Inspections & Citations,2,1,enforcement,NA,NA,NA,2
DOL_MSHA,"THUNE, John",2010-07-29,Regarding MSHA Inspections & Citations,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"LUGAR, Richard Green",2010-08-02,Regarding Past Due MSHA Account & Would Like Your Assistance,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"LUGAR, Richard Green",2010-08-02,Regarding Past Due MSHA Account & Would Like Your Assistance,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"KIRK, Mark Steven",2010-08-10,National Coverage Determination For A Preshyopia-Correcting Intraocular Lens,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"KIRK, Mark Steven",2010-08-10,National Coverage Determination For A Preshyopia-Correcting Intraocular Lens,4,NA,NA,NA,NA,NA,2
DOL_MSHA,"McCONNELL, Addison Mitchell (Mitch)",2010-08-17,Concerned w/MSHA's Inspections of Certain Mines in KY & Unfair MSHA Inspectors,2,1,enforcement,NA,NA,"likely a mine's complaint, but could be citizen complaint",2
DOL_MSHA,"McCONNELL, Addison Mitchell (Mitch)",2010-08-17,Concerned w/MSHA's Inspections of Certain Mines in KY & Unfair MSHA Inspectors,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"GILLIBRAND, Kirsten",2010-08-19,Regarding MSHA Inspections & Citations,2,NA,enforcement,NA,NA,NA,2
DOL_MSHA,"GILLIBRAND, Kirsten",2010-08-19,Regarding MSHA Inspections & Citations,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"MICA, John L.",2010-08-20,Medicare/Medicaid Payments Not Received,2,1,NA,NA,NA,NA,2
DHHS_CMS,"MICA, John L.",2010-08-20,Medicare/Medicaid Payments Not Received,1,2,NA,NA,NA,NA,2
DOE_FERC,"GRAHAM, Lindsey O.",2010-08-23,Comments of US Senator Lindsey O Graham on behalf of a constituent expressing concerns re the rule curve etc under P-1267.,1,NA,NA,NA,NA,bad files NA,2
DOE_FERC,"GRAHAM, Lindsey O.",2010-08-23,Comments of US Senator Lindsey O Graham on behalf of a constituent expressing concerns re the rule curve etc under P-1267.,1,NA,NA,NA,NA,Hard to recognize from attached letter,2
DOE_FERC,"DeMINT, James W.",2010-08-24,"US Senator Jim DeMint submits letter on behalf of his constituent about changing the ""rule curve"" in the license agreement under P-1267.",1,NA,NA,NA,NA,bad files NA,2
DOE_FERC,"DeMINT, James W.",2010-08-24,"US Senator Jim DeMint submits letter on behalf of his constituent about changing the ""rule curve"" in the license agreement under P-1267.",2,NA,NA,NA,NA,Unsure if county can stay as a business but they are operator in licence agreement,2
DHHS_CMS,"GILLIBRAND, Kirsten",2010-09-01,Proposed Changes to the Hospital Outpatient Prospective Payment System and CY 2011 Payment Rates,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"GILLIBRAND, Kirsten",2010-09-01,Proposed Changes to the Hospital Outpatient Prospective Payment System and CY 2011 Payment Rates,4,5,rule,Proposed Changes to the Hospital Outpatient Prospective Payment System and CY 2011 Payment Rates,future,NA,2
DHHS_CMS,"GRASSLEY, Charles Ernest",2010-09-14,Requesting A Nomination Hearing for the Committee on Finance,6,5,hearing,nomination hearing,future,NA,2
DHHS_CMS,"GRASSLEY, Charles Ernest",2010-09-14,Requesting A Nomination Hearing for the Committee on Finance,6,5,NA,NA,NA,NA,2
EPA,"KAGEN, Steven",2010-09-15,LEAD IN AMMUNITION AND FISHING TACKLE,5,"NA",NA,NA,NA,I'M ASSUMING KAGEN IS IN FAVOR OF LEAD REGULATIONS BUT NOT ENOUGH INFO TO DETERMINE A POLICY EVENT,2
EPA,"KAGEN, Steven",2010-09-15,LEAD IN AMMUNITION AND FISHING TACKLE,5,"NA",NA,NA,NA,"NA",2
DHHS_CMS,"GRASSLEY, Charles Ernest",2010-09-16,"[HIGH PRIORITY]--URGENT RESPONSE--- {x-ref 040620101031} Follow up to previous correspondence.  Requests NLT Sept. 21, 2010, a full response to questions raised in referenced April 5, 2010 letter regarding pharmacy fraud within the Medicare program.",5,NA,information,"questions raised in referenced April 5, 2010 letter regarding pharmacy fraud within the Medicare program",NA,NA,2
DHHS_CMS,"GRASSLEY, Charles Ernest",2010-09-16,"[HIGH PRIORITY]--URGENT RESPONSE--- {x-ref 040620101031} Follow up to previous correspondence.  Requests NLT Sept. 21, 2010, a full response to questions raised in referenced April 5, 2010 letter regarding pharmacy fraud within the Medicare program.",5,NA,NA,NA,NA,NA,2
DHHS_CMS,"GRAHAM, Lindsey O.",2010-09-20,Constituent is Billed for Services that are Supposed to be Covered by Social Security but have Not Yet Been Paid.,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"GRAHAM, Lindsey O.",2010-09-20,Constituent is Billed for Services that are Supposed to be Covered by Social Security but have Not Yet Been Paid.,1,2,NA,NA,NA,NA,2
DHHS_CMS,"ISRAEL, Steve",2010-09-23,Forwards 160 constituent letters opposing cuts to Cancer Care in the Prooposed 2011 Medicare Physician Fee Schedule,1,4,NA,NA,NA,interesting,2
DHHS_CMS,"ISRAEL, Steve",2010-09-23,Forwards 160 constituent letters opposing cuts to Cancer Care in the Prooposed 2011 Medicare Physician Fee Schedule,2,4,rule,cuts to Cancer Care in the Prooposed 2011 Medicare Physician Fee Schedule,future,NA,2
DHHS_CMS,"KOHL, Herbert H.",2010-09-23,Regarding Proposed Payment Policies Rehabilitation Services,5,4,NA,NA,NA,NA,2
DHHS_CMS,"KOHL, Herbert H.",2010-09-23,Regarding Proposed Payment Policies Rehabilitation Services,4,5,NA,NA,NA,NA,2
DOL_MSHA,"ROCKEFELLER, John Davison IV (Jay)",2010-09-23,Support Mine Safety Grant Application,3,NA,grant,Mine Emergency Prevention Through Advanced Ventilation Training,NA,NA,2
DOL_MSHA,"ROCKEFELLER, John Davison IV (Jay)",2010-09-23,Support Mine Safety Grant Application,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"BENNET, Michael F.",2010-09-29,Medicare Home Health PPS for the 2011 Proposed Rule,5,NA,rule,Medicare Home Health PPS for the 2011 Proposed Rule,NA,NA,2
DHHS_CMS,"BENNET, Michael F.",2010-09-29,Medicare Home Health PPS for the 2011 Proposed Rule,5,4,rule,Medicare Home Health PPS for the 2011 Proposed Rule,future,NA,2
DHHS_CMS,"ISAKSON, Johnny",2010-10-04,Concerns on Average Costs and Medicare Allowable Amounts for Major Replacement Surgeries in Major Metropolitan Areas.,1,5,NA,NA,NA,NA,2
DHHS_CMS,"ISAKSON, Johnny",2010-10-04,Concerns on Average Costs and Medicare Allowable Amounts for Major Replacement Surgeries in Major Metropolitan Areas.,5,NA,NA,NA,NA,NA,2
DOL_MSHA,"SESTAK, Joe",2010-10-06,Complaint Of A MSHA,2,NA,NA,NA,NA,NA,2
DOL_MSHA,"SESTAK, Joe",2010-10-06,Complaint Of A MSHA,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"LUNGREN, Daniel Edward",2010-10-08,Retaliation for Disclosing the Vacates of Valid Citations,1,NA,enforcement,NA,NA,likely a single employee whistleblower,2
DOL_MSHA,"LUNGREN, Daniel Edward",2010-10-08,Retaliation for Disclosing the Vacates of Valid Citations,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"SPRATT, John McKee, Jr.",2010-10-29,"Durable Medical Equipment, Prosthetics, Orthotics & Supplies  (DMEPOS) Supplier Number",2,NA,NA,NA,NA,NA,2
DHHS_CMS,"SPRATT, John McKee, Jr.",2010-10-29,"Durable Medical Equipment, Prosthetics, Orthotics & Supplies  (DMEPOS) Supplier Number",2,3,NA,NA,NA,NA,2
DOD_OIG,"SNYDER, Victor F.",2010-11-02,NA,1,2,NA,NA,NA,NA,2
DOD_OIG,"SNYDER, Victor F.",2010-11-02,NA,5,NA,investigation,NA,NA,NA,2
DHHS_CMS,"SNOWE, Olympia Jean",2010-11-09,Rural Community Hospital Demonstration Program,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"SNOWE, Olympia Jean",2010-11-09,Rural Community Hospital Demonstration Program,5,4,NA,NA,NA,NA,2
DOL_MSHA,"McCASKILL, Claire",2010-11-10,Regarding MSHA Citation on Air Quality Testing Complaint,2,1,enforcement,NA,NA,could be more likely to be an individual,2
DOL_MSHA,"McCASKILL, Claire",2010-11-10,Regarding MSHA Citation on Air Quality Testing Complaint,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"COLE, Tom",2010-11-16,Complaint of Inconsistencies in MSHA's Inspections,4,2,enforcement,NA,NA,NA,2
DOL_MSHA,"COLE, Tom",2010-11-16,Complaint of Inconsistencies in MSHA's Inspections,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"STEARNS, Clifford Bundy",2010-11-16,MSHA Complaint/MSHA's New Directives & Tactics to Enforce Its Regulations,2,4,enforcement,NA,NA,NA,2
DOL_MSHA,"STEARNS, Clifford Bundy",2010-11-16,MSHA Complaint/MSHA's New Directives & Tactics to Enforce Its Regulations,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"HINOJOSA, Rubén",2010-11-19,Enrollment Cancellation in the AARP Medicare Rx Program,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"HINOJOSA, Rubén",2010-11-19,Enrollment Cancellation in the AARP Medicare Rx Program,1,2,NA,NA,NA,NA,2
DOL_MSHA,"REHBERG, Denny",2010-11-23,Request Records of Action Taken That Resulted in Inclement Against,5,4,information,NA,NA,incomplete information,2
DOL_MSHA,"REHBERG, Denny",2010-11-23,Request Records of Action Taken That Resulted in Inclement Against,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"SNOWE, Olympia Jean",2010-11-23,H.R. 3590 Patient Protection and Affordable Care Act,1,5,legislation,H.R. 3590 Patient Protection and Affordable Care Act,NA,NA,2
DHHS_CMS,"SNOWE, Olympia Jean",2010-11-23,H.R. 3590 Patient Protection and Affordable Care Act,5,1,legislation,H.R. 3590 Patient Protection and Affordable Care Act,NA,NA,2
DOL_MSHA,"STEARNS, Clifford Bundy",2010-12-13,MSHA Complaint/ Investigate Statements,4,2,investigation,NA,NA,NA,2
DOL_MSHA,"STEARNS, Clifford Bundy",2010-12-13,MSHA Complaint/ Investigate Statements,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"AKAKA, Daniel Kahikina",2010-12-14,Implementing Significant Reform to the Payment System for Kidney Dialysis Services,1,2,NA,NA,NA,NA,2
DHHS_CMS,"AKAKA, Daniel Kahikina",2010-12-14,Implementing Significant Reform to the Payment System for Kidney Dialysis Services,2,4,NA,NA,NA,NA,2
DOE_FERC,"MIKULSKI, Barbara Ann",2010-12-14,United States Senator Barbara A Mikulski submits letter requesting consideration of attachment under EC10-68.,NA,NA,NA,NA,NA,bad files NA,2
DOE_FERC,"MIKULSKI, Barbara Ann",2010-12-14,United States Senator Barbara A Mikulski submits letter requesting consideration of attachment under EC10-68.,1,NA,NA,NA,NA,Neutral letter,2
DHHS_CMS,"VAN HOLLEN, Christopher",2010-12-15,Face-to Face Encounters and Hospice Services.,4,5,NA,NA,NA,NA,2
DHHS_CMS,"VAN HOLLEN, Christopher",2010-12-15,Face-to Face Encounters and Hospice Services.,5,4,NA,NA,NA,NA,2
DOL_MSHA,"CONRAD, Kent",2010-12-21,Regarding Approval from MSHA on Bobcat Engines Used in Loaders for Mining Proces,4,2,NA,NA,NA,change that affects entire industry,2
DOL_MSHA,"CONRAD, Kent",2010-12-21,Regarding Approval from MSHA on Bobcat Engines Used in Loaders for Mining Proces,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"JOHANNS, Mike",2010-12-21,Del (7)- 2011 Final Rule for Home Health or Hospice Benefits.,5,NA,rule,2011 Final Rule for Home Health and Hospice Benefits,NA,NA,2
DHHS_CMS,"JOHANNS, Mike",2010-12-21,Del (7)- 2011 Final Rule for Home Health or Hospice Benefits.,4,5,rule,2011 Final Rule for Home Health or Hospice Benefits,NA,NA,2
DHHS_CMS,"CHAMBLISS, Saxby",2010-12-28,Concerns Regarding Oxygen Assistance Under Medicare.,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"CHAMBLISS, Saxby",2010-12-28,Concerns Regarding Oxygen Assistance Under Medicare.,1,5,NA,NA,NA,NA,2
DOL_MSHA,"ROCKEFELLER, John Davison IV (Jay)",2010-12-29,Update & Status on MSHA Investigation on Mine Safety Issue,4,5,investigation,NA,NA,NA,2
DOL_MSHA,"ROCKEFELLER, John Davison IV (Jay)",2010-12-29,Update & Status on MSHA Investigation on Mine Safety Issue,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"COLLINS, Susan Margaret",2011-01-07,Unfairly Targeted by Inspectors,2,4,enforcement,NA,NA,NA,2
DOL_MSHA,"COLLINS, Susan Margaret",2011-01-07,Unfairly Targeted by Inspectors,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"LANDRIEU, Mary L.",2011-01-10,Termination Notification Long Term Acute Care Hospitals.,5,3,NA,NA,NA,NA,2
DHHS_CMS,"LANDRIEU, Mary L.",2011-01-10,Termination Notification Long Term Acute Care Hospitals.,5,4,NA,NA,NA,NA,2
DHHS_CMS,"KOHL, Herbert H.",2011-01-19,New CMS Regulations.,5,4,rule,NA,NA,NA,2
DHHS_CMS,"KOHL, Herbert H.",2011-01-19,New CMS Regulations.,5,1,rule,NA,NA,NA,2
DHHS_CMS,"SNOWE, Olympia Jean",2011-01-31,Medicare Insurance Premiums,5,1,NA,NA,NA,NA,2
DHHS_CMS,"SNOWE, Olympia Jean",2011-01-31,Medicare Insurance Premiums,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"MIKULSKI, Barbara Ann",2011-02-03,Reverse Physician Signature Requirement.,4,2,rule,Physician Signature Requirement,NA,NA,2
DHHS_CMS,"MIKULSKI, Barbara Ann",2011-02-03,Reverse Physician Signature Requirement.,4,2,rule,Physician Signature Requirement.,NA,NA,2
DOL_MSHA,"OWENS, William",2011-02-03,Concerning The Use Of Her Signature On Safety Documents At MSHA,1,2,NA,NA,NA,NA,2
DOL_MSHA,"OWENS, William",2011-02-03,Concerning The Use Of Her Signature On Safety Documents At MSHA,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"CANTOR, Eric",2011-02-09,Seeks Assistance in Appealing to CMS to Resolve an Issue Regarding Reimbursement For Physician Services,2,1,NA,NA,NA,NA,2
DHHS_CMS,"CANTOR, Eric",2011-02-09,Seeks Assistance in Appealing to CMS to Resolve an Issue Regarding Reimbursement For Physician Services,2,3,NA,NA,NA,NA,2
DHHS_CMS,"HATCH, Orrin Grant",2011-02-11,"[HIGH PRIORITY] - As Ranking Member of the Committee on Finance, feels it is a part of his responsibility to conduct vigorous oversight of the Patient Protection and Affordable Car",5,NA,legislation,Affordable Care Act,NA,NA,2
DHHS_CMS,"HATCH, Orrin Grant",2011-02-11,"[HIGH PRIORITY] - As Ranking Member of the Committee on Finance, feels it is a part of his responsibility to conduct vigorous oversight of the Patient Protection and Affordable Car",5,NA,legislation,Patient Protection and Affordable Care Act,NA,NA,2
DOL_MSHA,"COLLINS, Susan Margaret",2011-02-16,Complaint with Demands of MSHA Inspection of Facility,2,NA,enforcement,NA,NA,NA,2
DOL_MSHA,"COLLINS, Susan Margaret",2011-02-16,Complaint with Demands of MSHA Inspection of Facility,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"JOHNSON, Ron",2011-02-16,Cong. Del (3) - Organ Procurement Organization - OSF St. Anthony Medical Center's Waiver Request,3,NA,NA,NA,NA,NA,2
DHHS_CMS,"JOHNSON, Ron",2011-02-16,Cong. Del (3) - Organ Procurement Organization - OSF St. Anthony Medical Center's Waiver Request,3,2,NA,NA,NA,NA,2
DOD_OIG,"GRASSLEY, Charles Ernest",2011-02-23,NA,5,NA,budget allocation,NA,NA,NA,2
DOD_OIG,"GRASSLEY, Charles Ernest",2011-02-23,NA,5,NA,information,NA,NA,NA,2
DHHS_CMS,"JOHNSON, Hank",2011-02-24,Assistance With Medicare Reinstatement.,1,NA,NA,NA,NA,NA,2
